,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERZ654270,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027003,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652875,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027010,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652707,4.56133e-05,0.0002767571,0.9996776,0.0
ERZ1027202,4.560451e-05,0.0002767869,0.9996776,0.0
ERZ654112,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027214,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027070,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027279,4.5604247e-05,0.0002768465,0.9996776,0.0
ERZ654449,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653331,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653289,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1026968,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653243,4.560425e-05,0.0002767571,0.9996776,0.0
ERZ654290,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653699,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653175,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654508,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653351,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652857,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653285,4.5604338e-05,0.00027678692,0.9996776,0.0
ERZ1027103,4.5604425e-05,0.0002767571,0.9996776,0.0
ERZ653404,4.5604946e-05,0.00027678692,0.9996776,0.0
ERZ653517,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654357,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653435,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654227,4.560425e-05,0.0002767571,0.99967766,0.0
ERZ654527,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654471,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654047,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654067,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653359,4.5604687e-05,0.00027678692,0.9996776,0.0
ERZ653275,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653450,4.5605557e-05,0.00027678692,0.9996776,0.0
ERZ1027258,4.5605033e-05,0.00027684652,0.9996776,0.0
ERZ654081,4.560486e-05,0.00027681672,0.9996776,0.0
ERZ653487,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653034,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653371,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653778,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654141,4.5608165e-05,0.00027681672,0.9996776,0.0
ERZ653806,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654399,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027163,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653105,4.5605288e-05,0.0002768465,0.99967754,0.0
ERZ654887,4.601723e-05,0.00027943857,0.9996745,0.0
ERZ653249,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654068,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653381,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1026962,4.5604338e-05,0.00027678692,0.9996776,0.0
ERZ654540,4.5605033e-05,0.00027678692,0.9996776,0.0
ERZ653571,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653779,4.5604425e-05,0.00027678692,0.9996776,0.0
ERZ653669,4.5627483e-05,0.00027681672,0.9996776,0.0
ERZ1026924,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653606,4.560633e-05,0.0002768465,0.9996776,0.0
ERZ653949,4.5605113e-05,0.0002768465,0.99967754,0.0
ERZ1026998,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654134,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1026928,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653442,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654152,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653662,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654362,4.5627738e-05,0.00027693587,0.9996775,0.0
ERZ653147,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653315,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653992,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653872,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654020,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653426,4.5662826e-05,0.00027696567,0.99967736,0.0
ERZ653751,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653925,4.5748584e-05,0.00027830643,0.999676,0.0
ERZ653633,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653513,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654458,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653460,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1026982,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654894,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653719,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027124,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653777,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652864,4.5609027e-05,0.00027687626,0.9996775,0.0
ERZ652760,4.564715e-05,0.00027708485,0.9996773,0.0
ERZ653280,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027197,4.5604247e-05,0.0002768465,0.9996776,0.0
ERZ1027245,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652987,4.5604334e-05,0.00027675708,0.9996776,0.0
ERZ652775,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653997,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654427,4.5649933e-05,0.00027708485,0.99967724,0.0
ERZ653302,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653820,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654160,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653698,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653586,4.57384e-05,0.00027678692,0.9996775,0.0
ERZ654023,4.5605113e-05,0.0002768465,0.99967754,0.0
ERZ653208,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653593,4.5630703e-05,0.0002767571,0.9996776,0.0
ERZ653213,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653296,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654320,4.561773e-05,0.00027693587,0.9996774,0.0
ERZ1026929,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654573,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653950,4.560634e-05,0.00027678692,0.99967766,0.0
ERZ654396,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652745,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653137,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653342,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027067,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653888,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027194,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654177,4.5604687e-05,0.0002767571,0.9996776,0.0
ERZ653684,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027059,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654378,4.5620258e-05,0.0002769359,0.9996775,0.0
ERZ654036,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653044,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652709,4.5605033e-05,0.00027684652,0.9996776,0.0
ERZ653696,4.562008e-05,0.00027687626,0.9996775,0.0
ERZ652740,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653834,4.560921e-05,0.00027678692,0.9996776,0.0
ERZ653755,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652991,4.5604334e-05,0.0002768465,0.9996776,0.0
ERZ654381,4.5689732e-05,0.00027771053,0.99967664,0.0
ERZ652838,4.5608947e-05,0.00027684652,0.9996776,0.0
ERZ654315,4.560425e-05,0.0002767571,0.9996776,0.0
ERZ653054,4.570378e-05,0.00027681672,0.9996775,0.0
ERZ654343,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652846,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652892,4.5605295e-05,0.00027684652,0.9996776,0.0
ERZ654510,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654120,4.560547e-05,0.0002767571,0.9996776,0.0
ERZ653427,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653598,4.560782e-05,0.00027678692,0.9996776,0.0
ERZ654054,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654118,4.560425e-05,0.0002767571,0.9996776,0.0
ERZ654131,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653998,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653173,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653665,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654349,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653236,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653087,4.5605724e-05,0.0002768465,0.99967754,0.0
ERZ654386,4.5604338e-05,0.00027678692,0.99967766,0.0
ERZ653332,4.5604338e-05,0.0002767571,0.9996776,0.0
ERZ653707,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ652768,0.0005504489,0.01499337,0.92961264,0.054843545
ERZ653868,4.772485e-05,0.00027619128,0.99967605,0.0
ERZ653539,4.560442e-05,0.0002767869,0.9996776,0.0
ERZ652763,4.5604338e-05,0.0002767571,0.9996776,0.0
ERZ652911,4.5615205e-05,0.00027687626,0.9996775,0.0
ERZ1027148,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653541,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653798,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653844,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654428,4.5667086e-05,0.0002772338,0.9996771,0.0
ERZ653094,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ1027060,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653336,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ653907,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654252,4.560425e-05,0.00027678692,0.99967766,0.0
ERZ654261,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2608067,0.00031644388,0.994822,0.004861483,0.0
ERR2607929,0.00031644388,0.994822,0.004861483,0.0
ERR2607827,0.00031641417,0.994822,0.0048615425,0.0
ERR2607797,0.00031644388,0.994822,0.004861483,0.0
ERR2607662,0.0006953776,0.9456349,0.047172546,0.0064971447
ERR2607653,0.00031644388,0.994822,0.004861483,0.0
ERR2607904,0.00031644388,0.994822,0.004861483,0.0
ERR2607928,0.00031644388,0.994822,0.004861483,0.0
ERR2607782,0.00031644388,0.994822,0.004861483,0.0
ERR2608036,0.00031644388,0.994822,0.004861483,0.0
ERR2607651,0.00031644388,0.994822,0.004861483,0.0
ERR2607783,0.00031644388,0.994822,0.004861483,0.0
ERR2608058,0.00031644388,0.994822,0.004861483,0.0
ERR2607882,0.00032121374,0.9948575,0.004821268,0.0
ERR2608069,0.00031644388,0.994822,0.004861483,0.0
ERR2607764,0.00031644388,0.994822,0.004861483,0.0
ERR2607649,0.00031644388,0.994822,0.004861483,0.0
ERR2608054,0.00031644388,0.994822,0.004861483,0.0
ERR2607672,0.00031644388,0.994822,0.004861483,0.0
ERR2607733,0.00031644388,0.994822,0.004861483,0.0
ERR2610311,0.00031644388,0.994822,0.004861483,0.0
ERR2610342,0.00031644388,0.994822,0.004861483,0.0
ERR2610543,0.00031644388,0.994822,0.004861483,0.0
ERR2609976,0.00031644388,0.994822,0.004861483,0.0
ERR2610167,0.00031644388,0.994822,0.004861483,0.0
ERR2610199,0.00031644388,0.994822,0.004861483,0.0
ERR2609626,0.00031644388,0.994822,0.004861483,0.0
ERR2610316,0.00031644388,0.994822,0.004861483,0.0
ERR2609733,0.00031644388,0.994822,0.0048615425,0.0
ERR2610157,0.00031644388,0.994822,0.004861483,0.0
ERR2609912,0.00031644388,0.994822,0.004861483,0.0
ERR2610666,0.00031644388,0.994822,0.004861483,0.0
ERR2610184,0.00031644388,0.994822,0.004861483,0.0
ERR2610175,0.00031644388,0.994822,0.004861483,0.0
ERR2610387,0.00031644388,0.994822,0.004861483,0.0
ERR2610122,0.00031644388,0.994822,0.004861483,0.0
ERR2610430,0.00031644388,0.994822,0.004861483,0.0
ERR2610229,0.00031644388,0.994822,0.004861483,0.0
ERR2610146,0.00031644388,0.994822,0.004861483,0.0
ERR2610525,0.00031644388,0.994822,0.004861483,0.0
ERR2610382,0.00031644388,0.994822,0.004861483,0.0
ERR2609973,0.0007392168,0.7872281,0.07280883,0.13922381
ERR2610236,0.00031644388,0.994822,0.004861483,0.0
ERR2610102,0.00031644388,0.994822,0.004861483,0.0
ERR2610067,0.00031644388,0.994822,0.004861483,0.0
ERR2609683,0.00031644388,0.994822,0.004861483,0.0
ERR2610346,0.00031644388,0.994822,0.004861483,0.0
ERR2610546,0.00031644388,0.994822,0.004861483,0.0
ERR2609770,0.00031644388,0.994822,0.004861483,0.0
ERR2610217,0.00031644388,0.994822,0.004861483,0.0
ERR2609866,0.00031641417,0.994822,0.0048615425,0.0
ERR2610533,0.00031644388,0.994822,0.004861483,0.0
ERR2609647,0.00031644388,0.994822,0.004861483,0.0
ERR2610004,0.00031695052,0.9948254,0.0048576985,0.0
ERR2609856,0.00042211023,0.9954155,0.0041623814,0.0
ERR2610397,0.00031644388,0.994822,0.004861483,0.0
ERR2610650,0.00031644388,0.994822,0.004861483,0.0
ERR2610257,0.00031644388,0.994822,0.004861483,0.0
ERR2609813,0.00031662267,0.9948232,0.004860152,0.0
ERR2610398,0.00031644388,0.994822,0.004861483,0.0
ERR2610439,0.00031644388,0.994822,0.004861483,0.0
ERR2610232,0.00031644388,0.994822,0.004861483,0.0
ERR2610502,0.00031644388,0.994822,0.004861483,0.0
ERR2609954,0.00031644388,0.994822,0.004861483,0.0
ERR2610212,0.00031644388,0.994822,0.004861483,0.0
ERR2610231,0.00031644388,0.994822,0.004861483,0.0
ERR2610655,0.00031644388,0.994822,0.004861483,0.0
ERR2610523,0.00031644388,0.994822,0.004861483,0.0
ERR2610189,0.00031644388,0.994822,0.004861483,0.0
ERR2609882,0.0003164736,0.9948221,0.004861453,0.0
ERR2610330,0.00031644388,0.994822,0.004861483,0.0
ERR2610456,0.00031644388,0.994822,0.004861483,0.0
ERR2609997,0.0003166526,0.99482375,0.0048595606,0.0
ERR2610335,0.00031644388,0.994822,0.004861483,0.0
ERR2610350,0.00031644388,0.994822,0.004861483,0.0
ERR2610566,0.00031644388,0.994822,0.004861483,0.0
ERR2610061,0.00031644388,0.994822,0.004861483,0.0
ERR2610147,0.00031644388,0.994822,0.004861483,0.0
ERR2610471,0.00031644388,0.994822,0.004861483,0.0
ERR2610341,0.00031644388,0.994822,0.004861483,0.0
ERR2610556,0.00031644388,0.994822,0.004861483,0.0
ERR2610647,0.00031644388,0.994822,0.004861483,0.0
ERR2609966,6.405106e-05,0.00057881104,0.99935716,0.0
ERR2610495,0.00031644388,0.994822,0.004861483,0.0
ERR2610119,0.00031644388,0.994822,0.004861483,0.0
ERR2610239,0.00031644388,0.994822,0.004861483,0.0
ERR2610496,0.00031644388,0.994822,0.004861483,0.0
ERR2610558,0.00031644388,0.994822,0.004861483,0.0
ERR2610408,0.00031644388,0.994822,0.004861483,0.0
ERR2610182,0.00031644388,0.994822,0.004861483,0.0
ERR2609646,0.00031644388,0.994822,0.004861483,0.0
ERR2610569,0.00031644388,0.994822,0.004861483,0.0
ERR2610315,0.00031644388,0.994822,0.004861483,0.0
ERR2610050,0.00031644388,0.994822,0.004861483,0.0
ERR2609567,0.00031644388,0.994822,0.004861483,0.0
ERR2610371,0.00031644388,0.994822,0.004861483,0.0
ERR2609926,0.00031644388,0.994822,0.004861483,0.0
ERR2610333,0.00031644388,0.994822,0.004861483,0.0
ERR2610535,0.00031644388,0.994822,0.004861483,0.0
ERR2610245,0.00031644388,0.994822,0.004861483,0.0
ERR2610640,0.00031644388,0.994822,0.004861483,0.0
ERR2609744,0.00031644388,0.994822,0.004861483,0.0
ERR2609857,0.00031641417,0.9948221,0.004861483,0.0
ERR2609967,0.00031671216,0.994824,0.0048593543,0.0
ERR2610559,0.00031644388,0.994822,0.004861483,0.0
ERR2609694,0.00031644388,0.994822,0.004861483,0.0
ERR2610660,0.00031644388,0.994822,0.004861483,0.0
ERR2610457,0.00031644388,0.994822,0.004861483,0.0
ERR2610180,0.00031644388,0.994822,0.004861483,0.0
ERR2609636,0.00031644388,0.994822,0.004861483,0.0
ERR2610159,0.00031644388,0.994822,0.004861483,0.0
ERR2609702,0.00031644388,0.994822,0.004861483,0.0
ERR2609764,0.0005077831,0.9805557,0.018936483,0.0
ERR2609806,0.0003164141,0.99482197,0.0048615714,0.0
ERR2610298,0.00031644388,0.994822,0.004861483,0.0
ERR2610690,0.00031644388,0.994822,0.004861483,0.0
ERR2609735,0.00031644388,0.994822,0.004861483,0.0
ERR2610116,0.00031644388,0.994822,0.004861483,0.0
ERR2609835,0.00031644388,0.994822,0.004861483,0.0
ERR2610328,0.00031644388,0.994822,0.004861483,0.0
ERR2610174,0.00031644388,0.994822,0.004861483,0.0
ERR2610561,0.00031644388,0.994822,0.004861483,0.0
ERR2610654,0.00031644388,0.994822,0.004861483,0.0
ERR2610271,0.00031644388,0.994822,0.004861483,0.0
ERR2625941,0.0003269056,0.99488306,0.004790117,0.0
ERR2625942,0.00033836637,0.99440056,0.005261056,0.0
ERR2625955,0.00031644388,0.994822,0.004861483,0.0
ERR2625988,0.0003210345,0.9948535,0.004825416,0.0
ERR2625929,0.00031644388,0.994822,0.004861483,0.0
ERR2626027,0.00031644388,0.994822,0.004861483,0.0
ERR2625933,0.00031644388,0.994822,0.004861483,0.0
ERR2625930,0.00031644388,0.994822,0.004861483,0.0
ERR2625943,0.00032657373,0.9948509,0.004822536,0.0
ERR2725332,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724573,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726339,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725156,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726048,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726042,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725526,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726367,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726070,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725849,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725350,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725172,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725245,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725326,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724849,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724323,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724140,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725987,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726375,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724471,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726101,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725823,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726012,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725550,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726258,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724125,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726191,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726036,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724852,4.560442e-05,0.0002767869,0.9996776,0.0
ERR2726381,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725318,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725719,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724298,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724907,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724932,4.560451e-05,0.0002767869,0.9996776,0.0
ERR2726361,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724575,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725230,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724225,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725480,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725862,4.5604338e-05,0.00027678692,0.9996776,0.0
ERR2725879,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726142,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725046,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726238,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724607,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724133,4.5604425e-05,0.00027678692,0.9996776,0.0
ERR2724214,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724437,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724678,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726206,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724166,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724772,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725777,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725648,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724338,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724209,4.560451e-05,0.0002767869,0.9996776,0.0
ERR2725281,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725711,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724405,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725743,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726294,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725643,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726298,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725974,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725129,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724421,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725254,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725305,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725833,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724240,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724159,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724872,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724446,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724435,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725799,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724097,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724974,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725361,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725866,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725136,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724491,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724147,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724961,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725632,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725072,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725673,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724313,4.560451e-05,0.0002767869,0.9996776,0.0
ERR2725582,4.560477e-05,0.00027684652,0.9996776,0.0
ERR2725739,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724120,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725842,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725779,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724381,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724671,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725595,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725547,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724114,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725856,4.5604338e-05,0.00027678692,0.99967766,0.0
ERR2724406,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726157,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724528,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724677,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724430,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724617,4.5604338e-05,0.00027678692,0.99967766,0.0
ERR2726235,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726094,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725769,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726292,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724163,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726257,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726079,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724285,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724703,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725043,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724245,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724618,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724126,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725048,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724897,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725848,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725906,4.560442e-05,0.0002767869,0.9996776,0.0
ERR2724142,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725922,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726152,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725127,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725045,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725894,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725717,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725353,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725543,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725887,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726076,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725578,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725986,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725204,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726264,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725329,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2726252,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724444,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724637,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724519,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724076,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724734,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725982,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724983,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725821,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2724856,4.56046e-05,0.00027678692,0.9996776,0.0
ERR2725231,4.560425e-05,0.00027678692,0.99967766,0.0
ERR2725117,4.560425e-05,0.00027678692,0.99967766,0.0
