,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections,Unknown
SRR6265349,0.0035337508,0.010545462,0.008461028,0.9774598
SRR5202967,0.0057533383,0.0049904585,0.008061439,0.98119473
ERR526001,0.0009839833,0.09194392,0.0068263113,0.9002458
SRR5610147,0.0083761215,0.0021066666,0.01899448,0.97052276
ERR011325,0.0019791722,0.025880963,0.003421396,0.96871847
SRR5813415,0.011045128,0.20936844,0.00678581,0.7728006
SRR5803781,0.003047675,0.03831184,0.0060743093,0.95256615
SRR1763578,0.6961793,0.081661254,0.001537025,0.22062248
SRR6251514,0.009323418,0.06486854,0.006199211,0.91960883
SRR6264819,0.0026612878,0.012151927,0.0026738048,0.98251295
SRR5637716,0.008698612,0.0036696494,0.014941245,0.97269046
ERR719097,0.0061442554,0.012694448,0.009583384,0.9715779
SRR6265067,0.0018171668,0.056580305,0.6777851,0.26381743
SRR5866361,0.031084388,0.027271926,0.0044065714,0.93723714
SRR5549080,0.014433116,0.721127,0.19683346,0.06760645
SRR6264556,0.011193454,0.012878895,0.035878897,0.94004875
ERR209647,0.049060285,0.6950743,0.002944082,0.25292134
SRR5650185,0.027684927,0.872408,0.0068280697,0.09307903
ERR719522,0.007547766,0.05765617,0.0053624213,0.92943364
SRR3400440,0.024265204,0.9331076,0.0426272,0.0
SRR5813354,0.0025405884,0.013319492,0.0030602217,0.9810797
SRR6182326,0.011621922,0.0046687126,0.0119562745,0.9717531
SRR5866324,0.004549235,0.0053628683,0.007127017,0.9829609
SRR6265157,0.004047811,0.009946108,0.0071964264,0.97880965
ERR719460,0.00634858,0.0068113804,0.014504701,0.97233534
SRR5548051,0.04159093,0.9190922,0.017934978,0.021381915
SRR5758135,0.001409322,0.02498138,0.4225109,0.5510984
SRR5983382,0.025851876,0.22033894,0.0039428473,0.74986637
ERR321444,0.002796024,0.081006676,0.013904691,0.9022926
SRR5429123,0.046239316,0.04605046,0.006362289,0.90134794
SRR5757865,0.01462087,0.0024690926,0.019085795,0.9638243
SRR6185276,0.0064781904,0.009818077,0.005829245,0.9778745
SRR5648806,0.0065692663,0.0040217936,0.013245255,0.9761637
DRR092046,0.0050219,0.1679756,0.066155255,0.7608472
SRR5580585,0.060096383,0.0112760365,0.0050444305,0.92358315
SRR5343054,0.0054551065,0.003987789,0.008967489,0.9815896
SRR5343076,0.00899294,0.0018790066,0.021255016,0.96787304
SRR1765956,0.042829454,0.45372084,0.0027916133,0.5006581
ERR719772,0.006387919,0.025277674,0.019447744,0.94888663
SRR6264468,0.0091534555,0.023655087,0.064142376,0.9030491
ERR720098,0.0023123324,0.057347924,0.01466006,0.9256797
SRR6724579,0.0019190013,0.027543247,0.0020042956,0.96853346
SRR6264009,0.0029411316,0.055200636,0.061517537,0.8803407
SRR5579064,0.013006777,0.008143812,0.007598877,0.97125053
ERR525752,0.0034784079,0.008119494,0.0044991374,0.98390293
SRR5428894,0.006338477,0.0032052696,0.012180626,0.97827566
ERR011321,0.45623606,0.034674227,0.0021790564,0.5069107
ERR321576,0.00840348,0.007965267,0.007281214,0.97635007
ERR505084,0.0112066865,0.36291078,0.0032292902,0.62265325
SRR7464964,0.0027656257,0.026989043,0.13775477,0.83249056
SRR5802236,0.003594488,0.0075408816,0.0058458745,0.98301876
SRR5802277,0.0027687848,0.015523225,0.003994167,0.9777138
SRR1763691,0.05909258,0.043619633,0.0018056333,0.8954822
SRR6265080,0.004345536,0.0062921047,0.006111145,0.9832512
SRR5580436,0.0043070912,0.007304162,0.0058088303,0.98257995
SRR5648892,0.018161088,0.0054582357,0.0092436075,0.9671371
SRR5610014,0.0085724,0.0019774735,0.020228803,0.96922135
ERR719800,0.002833128,0.010389119,0.01612106,0.9706567
SRR6331180,0.008223683,0.0021362007,0.01838699,0.97125316
SRR5602239,0.0015941858,0.05241528,0.03859681,0.9073937
SRR5196163,0.002141893,0.020502388,0.0058163106,0.9715394
SRR5796755,0.03171879,0.0040505826,0.009906828,0.95432377
SRR5650125,0.002552867,0.015051037,0.0056518316,0.9767443
SRR5447046,0.0036256611,0.0075168014,0.013376147,0.9754814
SRR6265614,0.0063059926,0.0035574734,0.012699038,0.9774375
ERR321480,0.0041380525,0.012160003,0.00416407,0.97953784
SRR3400455,0.025868868,0.921402,0.05272916,0.0
SRR6265675,0.0018199682,0.06349453,0.021038473,0.91364706
SRR5343067,0.0040251613,0.0065428913,0.005146086,0.98428583
SRR7507550,0.010481656,0.0025714636,0.015618056,0.97132885
SRR6330878,0.0058528185,0.004155308,0.009620398,0.9803715
ERR011214,0.0031249523,0.025220722,0.008326024,0.9633283
SRR5218320,0.0018744767,0.08868879,0.0034333467,0.90600336
SRR5202988,0.008076996,0.0022693276,0.017815322,0.97183836
SRR6331236,0.009239048,0.0017620325,0.022773296,0.9662256
SRR5648943,0.008426517,0.0020342171,0.01941368,0.97012556
SRR6264016,0.007346809,0.0024979115,0.015309006,0.97484624
ERR209883,0.044332504,0.90062034,0.010780096,0.04426706
ERR719890,0.008937508,0.02437687,0.0032793283,0.9634063
SRR5343078,0.0081786215,0.0021130443,0.01853174,0.9711766
SRR6264315,0.0023219287,0.015354782,0.001931876,0.9803914
ERR720160,0.0063506067,0.007879078,0.0059897006,0.9797806
ERR011102,0.007337719,0.004475355,0.012533009,0.9756539
SRR5648846,0.007369131,0.008138061,0.0060935915,0.9783992
SRR6264762,0.007804334,0.0022715032,0.017059773,0.9728644
SRR5580485,0.004550785,0.0055164397,0.010239303,0.9796935
ERR719502,0.011798233,0.004598379,0.011719972,0.9718834
SRR5580516,0.0054617524,0.0060664713,0.0073728263,0.98109895
SRR6264798,0.0028468668,0.011546224,0.004226327,0.9813806
SRR051707,0.009575009,0.0017922521,0.022391409,0.96624136
SRR5761670,0.0032536387,0.008929342,0.0037305653,0.98408645
SRR5813394,0.002854973,0.03410673,0.006892413,0.9561459
SRR5983397,0.008824915,0.41453198,0.0038656592,0.57277745
SRR5803662,0.0021927059,0.026263058,0.008776456,0.9627678
SRR5580440,0.002375096,0.023529142,0.011212707,0.96288306
ERR321414,0.0045852065,0.014357418,0.005572021,0.9754853
ERR719955,0.007109046,0.008998513,0.0073321164,0.97656035
SRR5866329,0.2273697,0.015054822,0.002596885,0.7549786
ERR209869,0.0148536265,0.41860875,0.0017627776,0.5647749
SRR6264921,0.0032082498,0.009475887,0.0059036016,0.9814123
SRR5399479,0.0017709732,0.023710161,0.0011574626,0.9733614
SRR5983408,0.012787193,0.59537554,0.106891215,0.28494602
SRR5758016,0.0017341077,0.045734793,0.340528,0.6120031
SRR5602285,0.0074379146,0.0030173361,0.018446714,0.97109807
SRR6265369,0.010506719,0.71159494,0.13406074,0.14383757
ERR720113,0.0022631288,0.045206487,0.014734149,0.93779624
SRR5078585,0.0013100207,0.0411793,0.0047517717,0.9527589
ERR719917,0.0028967261,0.017421037,0.0074144304,0.9722678
ERR719555,0.008369416,0.0062763393,0.014210016,0.9711442
SRR3313038,0.027926594,0.24155337,0.0018634498,0.7286566
ERR011220,0.008594602,0.0042804778,0.011886537,0.9752384
SRR1008943,0.038624585,0.9339235,0.022027105,0.005424857
SRR6182304,0.0015093982,0.026041597,0.5699568,0.40249223
SRR6182472,0.0020734966,0.019607037,0.0030898154,0.9752296
ERR634975,0.008679748,0.005441785,0.011675328,0.9742031
ERR719107,0.0063447654,0.013484091,0.009872764,0.9702984
SRR5650076,0.06435555,0.09611681,0.0024156868,0.83711195
SRR5757831,0.00923866,0.0017412603,0.023064643,0.96595544
ERR209365,0.00216946,0.040648818,0.0056331754,0.9515486
SRR6265643,0.0033352375,0.009057522,0.15500167,0.8326056
SRR5757780,0.002462089,0.10595733,0.87827,0.013310611
SRR5079055,0.03251466,0.32139432,0.002524078,0.64356697
SRR6357160,0.009181112,0.001760304,0.022785187,0.9662734
SRR6724447,0.009252936,0.0027822554,0.013885677,0.97407913
SRR7690139,0.08952057,0.51669353,0.002162397,0.3916235
SRR5428880,0.01115033,0.3583078,0.09014279,0.5403991
ERR719560,0.008453488,0.006295383,0.014181912,0.9710692
SRR5203280,0.0045820177,0.009775937,0.007347554,0.9782945
ERR209423,0.010293186,0.0071433485,0.008384019,0.97417945
SRR7507598,0.09117055,0.01765135,0.0029083192,0.8882698
ERR525955,0.0057968795,0.013310254,0.007751167,0.9731417
ERR719470,0.005484134,0.00656271,0.013816178,0.97413695
SRR1765945,0.08901757,0.03565505,0.0059918165,0.86933553
SRR6264481,0.00927636,0.0019794703,0.020084947,0.9686592
SRR5649197,0.009835422,0.0020659566,0.019609809,0.9684888
SRR6185293,0.0019952953,0.022083879,0.00837943,0.9675414
ERR209476,0.0025532842,0.014744878,0.004020959,0.97868085
SRR6331358,0.009157568,0.0017671287,0.02268657,0.9663887
SRR5648836,0.009255379,0.0017430782,0.023040324,0.9659612
SRR5091516,0.0076170564,0.005474627,0.009019315,0.977889
ERR719992,0.004903853,0.0070557,0.006572813,0.9814676
ERR719851,0.004500836,0.009140998,0.006333351,0.9800248
SRR7507716,0.011083066,0.009984404,0.010195196,0.96873736
SRR6264229,0.0013962686,0.04010877,0.73462975,0.22386521
ERR209845,0.008446634,0.16634789,0.004141599,0.8210639
SRR5813223,0.031718433,0.05761683,0.0025377572,0.90812695
SRR6265624,0.0028969944,0.012937397,0.006623894,0.9775417
ERR1809153,0.0069981217,0.0036198199,0.011716336,0.9776657
SRR5602318,0.007563323,0.025685728,0.00523147,0.9615195
ERR719975,0.007843852,0.0133758485,0.009110123,0.9696702
SRR5203002,0.0075195134,0.004372239,0.010690689,0.9774176
SRR6265228,0.01026842,0.002094388,0.020445675,0.9671915
SRR6724529,0.006435275,0.0032287538,0.011639208,0.97869676
SRR6935818,0.0024227202,0.0183689,0.007132143,0.97207624
SRR5196128,0.009528905,0.0019444823,0.020675272,0.96785134
SRR5548149,0.013854563,0.8575825,0.10089293,0.027670026
SRR5610119,0.0055241585,0.008213162,0.00983119,0.9764315
SRR5866468,0.0026634932,0.036083788,0.0058444142,0.95540833
SRR6264681,0.0047931075,0.026000708,0.017719448,0.9514867
SRR6264777,0.00272426,0.011755109,0.0027215183,0.9827991
SRR6265670,0.017542243,0.0027641058,0.0144892335,0.9652044
ERR719850,0.0046736896,0.0097664,0.006148517,0.97941136
SRR5218392,0.031902015,0.26962137,0.0013757944,0.6971008
ERR321089,0.0062048137,0.0042624474,0.009177238,0.9803555
SRR1763571,0.15457138,0.13642558,0.0059785843,0.70302445
SRR5548363,0.029462665,0.89007896,0.02254507,0.057913303
SRR5610143,0.009239167,0.0017417669,0.023058832,0.96596026
SRR6330950,0.009087145,0.0036317706,0.012567461,0.9747136
SRR1766030,0.004273951,0.0069297254,0.010457039,0.9783393
ERR209220,0.008980364,0.19005361,0.0051983595,0.79576766
ERR526029,0.0017648637,0.023926258,0.003546089,0.9707628
ERR1823600,0.002510637,0.029149681,0.020232499,0.9481072
SRR1009016,0.028827088,0.9247444,0.04642849,0.0
SRR6474207,0.0065223575,0.05785379,0.016648948,0.9189749
SRR6182531,0.008863062,0.0024556518,0.016220212,0.9724611
SRR5218373,0.0031192899,0.009527385,0.0033726692,0.98398066
SRR5903374,0.004300803,0.005616516,0.012107044,0.9779756
SRR5079220,0.016064286,0.0056758523,0.01240474,0.9658551
SRR6724411,0.007252425,0.0026646256,0.014265269,0.9758177
SRR6264216,0.0051721036,0.009414792,0.0072895586,0.97812355
SRR5813366,0.0065492094,0.014511377,0.0046993196,0.97424006
ERR720094,0.0025977492,0.013762295,0.004941702,0.97869825
SRR5711553,0.010203958,0.0018756688,0.021340162,0.9665802
SRR5429286,0.0028440654,0.01179561,0.26358157,0.72177875
SRR5757881,0.014578283,0.0028199852,0.014484227,0.9681175
SRR5649077,0.025131315,0.010112286,0.005730748,0.9590256
SRR6264845,0.011096239,0.0029548705,0.013813257,0.97213566
SRR5649044,0.0055826604,0.0037587285,0.013711661,0.97694695
ERR719836,0.0042645335,0.0076756775,0.00990963,0.9781501
SRR5757965,0.003635466,0.13902196,0.5000162,0.3573264
SRR5648882,0.0059239566,0.0055473745,0.00840801,0.98012066
SRR2914178,0.003194183,0.009051472,0.005646348,0.982108
SRR6264264,0.0033295453,0.011613727,0.006585419,0.9784713
SRR5203330,0.0061051846,0.0034288764,0.011102289,0.9793637
SRR5396464,0.008415669,0.015552342,0.022547811,0.9534842
ERR719719,0.010512769,0.058074355,0.0136271715,0.9177857
SRR5079006,0.002245903,0.015800536,0.004952699,0.97700083
SRR6265659,0.034760088,0.88977385,0.03540358,0.040062428
SRR6474275,0.06672263,0.6219703,0.0023817122,0.3089254
SRR5078690,0.0050877333,0.0044467747,0.007908016,0.9825575
SRR5813410,0.0031651258,0.08265367,0.010703653,0.90347755
SRR5202876,0.0026997626,0.013600081,0.06472337,0.9189768
SRR5802400,0.0032025278,0.010535866,0.004178524,0.9820831
SRR5078827,0.02666837,0.016540408,0.023159593,0.93363166
SRR069226,0.009216666,0.0017479062,0.02296701,0.9660684
SRR5629091,0.00129655,0.19975686,0.50140816,0.2975384
ERR719490,0.0021646917,0.036182404,0.025675744,0.93597716
SRR5610140,0.009175062,0.00557968,0.008457333,0.9767879
ERR526003,0.0017817914,0.023161054,0.0044753253,0.9705818
SRR5648804,0.0104215145,0.0018948019,0.021215588,0.9664681
SRR5803710,0.009319961,0.0017513037,0.022948325,0.9659804
SRR2914206,0.0011015236,0.04122019,0.006674409,0.9510039
SRR5761687,0.0085274875,0.0035530329,0.011263192,0.9766563
ERR719544,0.013356775,0.08374193,0.0070075095,0.8958938
ERR719259,0.0044018626,0.0410375,0.010357499,0.94420314
SRR5802190,0.0026318133,0.012254715,0.0034947693,0.9816187
SRR6683575,0.0050816536,0.0044750273,0.0082318485,0.9822115
ERR719045,0.0023653805,0.034620196,0.016118318,0.9468961
SRR1185489,0.00034177303,0.17663118,0.013457656,0.80956936
SRR6724393,0.011056781,0.0033600926,0.0114194155,0.9741637
SRR5866544,0.00075533986,0.085823685,0.040853083,0.8725679
SRR6331375,0.009034514,0.003019631,0.040226817,0.94771904
ERR209367,0.0021979809,0.04215458,0.005898446,0.949749
SRR5548367,0.033669632,0.91270643,0.053623945,0.0
SRR5802301,0.003286451,0.016476244,0.007502556,0.97273475
SRR5343048,0.002996415,0.010159045,0.003040582,0.983804
ERR719395,0.0030058324,0.018402815,0.0066052377,0.9719861
SRR5602289,0.0037632883,0.007102579,0.0048354864,0.98429865
ERR525883,0.0018154979,0.11881313,0.38237494,0.4969964
SRR5399534,0.002064079,0.021980911,0.003070265,0.9728848
ERR209270,0.0022126138,0.06835809,0.009814978,0.9196143
SRR6265149,0.0065464675,0.006915033,0.012993872,0.9735446
SRR5078995,0.0027901232,0.0113500655,0.0026738346,0.983186
SRR5548075,0.06684713,0.9004026,0.032750305,0.0
SRR6331425,0.009046912,0.0018059611,0.022174865,0.96697223
SRR6450977,0.025052339,0.43461964,0.009993672,0.53033435
SRR1200244,0.010328412,0.0019368231,0.020814747,0.96692
SRR6935901,0.031214207,0.8205675,0.022399396,0.12581885
SRR5648807,0.0029011667,0.04094687,0.023866624,0.9322853
SRR5650172,0.035639107,0.23938733,0.0006611347,0.7243124
SRR5078956,0.0028591156,0.010926664,0.0027914941,0.98342276
SRR6264466,0.0048084557,0.0048567057,0.0073689222,0.98296595
SRR5429215,0.008598357,0.001950115,0.020289242,0.9691623
ERR209170,0.0026058853,0.013812661,0.0041471124,0.9794344
SRR6474234,0.019037634,0.21501121,0.017719477,0.74823165
SRR5429114,0.009188652,0.0017758608,0.022706956,0.9663285
SRR2914200,0.0022390485,0.2126236,0.0073949993,0.7777424
ERR209805,0.028992653,0.5637805,0.010885119,0.39634174
SRR5651482,0.0046541393,0.3022368,0.005394697,0.68771434
ERR719665,0.011955112,0.006357521,0.017446548,0.9642408
SRR6264085,0.0026490986,0.01289922,0.0036281347,0.9808235
SRR1763615,0.2052269,0.014850497,0.0033400357,0.7765826
SRR7507464,0.006297916,0.0107010305,0.009533197,0.9734678
SRR5650110,0.051837474,0.5136432,0.0038138628,0.43070543
ERR720019,0.0045850873,0.011156231,0.006089419,0.97816926
SRR6264133,0.0025988221,0.012432218,0.0090351105,0.97593385
SRR6264637,0.0022036731,0.016243428,0.0019673705,0.9795855
SRR6264850,0.0022017658,0.017728299,0.0024391413,0.9776308
ERR719590,0.0058083534,0.041615337,0.0037059486,0.94887036
SRR5763457,0.0030935407,0.011019886,0.012198031,0.97368854
SRR6265350,0.0037138462,0.0076013207,0.0058645606,0.9828203
SRR5078599,0.0032164752,0.009099603,0.00348109,0.98420286
ERR011274,0.004738152,0.0050130785,0.007591516,0.98265725
SRR5078714,0.0041430593,0.0061177313,0.005661547,0.9840777
SRR5757783,0.00405398,0.08962235,0.80812466,0.09819901
SRR5947825,0.023215085,0.41836,0.005684167,0.55274075
SRR6264925,0.007403195,0.0024734437,0.0155593455,0.974564
SRR5983303,0.00377962,0.16432497,0.010461539,0.8214339
SRR5757789,0.12081614,0.6500297,0.037804544,0.19134957
SRR7507613,0.13979518,0.015060544,0.0037334561,0.8414108
SRR5580428,0.00953576,0.0027636886,0.014652193,0.9730483
SRR5431399,0.0031595528,0.020121604,0.0064521134,0.9702667
SRR6331009,0.006228894,0.003608197,0.0114632845,0.9786996
SRR6331203,0.004364252,0.021270424,0.008685142,0.9656802
SRR5079086,0.001952827,0.019858897,0.0019491613,0.9762391
SRR6264942,0.0031461716,0.022909343,0.0029851794,0.9709593
SRR2918835,0.0791426,0.9035529,0.009144336,0.0081602335
SRR6264384,0.0036414862,0.0074976683,0.0043418705,0.984519
SRR6264307,0.0045178235,0.0053882003,0.0095447,0.9805493
SRR5757855,0.003632754,0.2771273,0.65434754,0.06489241
ERR526009,0.00396806,0.0069368184,0.006463051,0.98263204
SRR7507372,0.0019718707,0.32984698,0.016553491,0.65162766
SRR5428911,0.011571497,0.0023861527,0.017914593,0.9681277
SRR5203386,0.0038508773,0.008553594,0.006642759,0.98095274
ERR719428,0.010216683,0.0024335384,0.016568124,0.9707817
ERR719593,0.00614807,0.038787097,0.0033354163,0.9517294
ERR526048,0.028816253,0.5160697,0.0044869184,0.4506271
SRR5866263,0.015019,0.6532339,0.0035105646,0.32823658
SRR5711562,0.109185696,0.032975167,0.00147596,0.8563632
SRR5813264,0.0036447942,0.0080957115,0.005920589,0.9823389
SRR6331398,0.005443543,0.004053861,0.009445995,0.9810566
SRR5610165,0.0025941133,0.014778972,0.0038641095,0.9787628
SRR7507698,0.0032086372,0.009588271,0.0056574047,0.9815457
ERR209258,0.013962269,0.0045564473,0.012221396,0.96925986
SRR7082911,0.007069409,0.004703641,0.033693045,0.95453393
SRR6331273,0.0096978545,0.0017968416,0.022333354,0.966172
ERR525944,0.0035678446,0.013256162,0.0070718825,0.97610414
SRR5429102,0.008886188,0.0018606186,0.027511597,0.96174157
SRR5758127,0.0044959784,0.2574371,0.66415596,0.07391095
SRR5803786,0.0027882457,0.011750519,0.0041691363,0.9812921
ERR719838,0.00395599,0.008547366,0.009999454,0.9774972
SRR5548755,0.02772826,0.77403104,0.12096915,0.07727158
SRR6264872,0.0022690892,0.014944196,0.004433155,0.97835356
SRR5548763,0.03211204,0.9305089,0.037379097,0.0
SRR6265063,0.0020138025,0.033825547,0.012055308,0.95210534
SRR5579042,0.14551973,0.14630252,0.00066018105,0.70751756
ERR719263,0.0036946237,0.03452015,0.010455072,0.9513302
SRR5078610,0.0036254823,0.007563859,0.0043168664,0.9844938
ERR209247,0.006187439,0.04970017,0.003609985,0.9405024
ERR209334,0.003909558,0.010965496,0.011793375,0.9733316
SRR5758036,0.0010800362,0.045752525,0.8249688,0.12819862
ERR209196,0.0077022016,0.018089414,0.0080938935,0.9661145
SRR5429247,0.004417151,0.005545974,0.0061512887,0.9838856
SRR5602105,0.002251327,0.12753063,0.10859501,0.761623
SRR961829,0.015446782,0.46617636,0.033556998,0.4848199
SRR6424656,0.0019216835,0.09892735,0.4204065,0.4787445
ERR526053,0.002828151,0.011114776,0.0039211214,0.98213595
SRR2142191,0.022178799,0.022885561,0.0039351285,0.9510005
SRR5803794,0.003331691,0.022364587,0.0077955127,0.9665082
SRR5548370,0.0022286177,0.1495769,0.25715658,0.59103787
SRR5650184,0.037376016,0.8940328,0.0074904263,0.06110084
ERR1809139,0.009532332,0.0024898648,0.018174142,0.9698037
SRR6424590,0.00914076,0.0018225908,0.02197206,0.9670646
ERR321623,0.012001187,0.19569877,0.014647216,0.77765286
SRR5548448,0.035961203,0.9353331,0.028705737,0.0
ERR720021,0.0041416585,0.009010583,0.006182581,0.9806652
SRR6265604,0.0039930046,0.007022172,0.0057168007,0.983268
SRR1763688,0.07756692,0.33112603,0.00075885653,0.59054816
SRR5818479,0.007994682,0.53789735,0.015824288,0.43828368
SRR5761767,0.0027963817,0.01110819,0.005079031,0.9810164
SRR5602060,0.005779624,0.0036531389,0.010071039,0.98049617
SRR6724583,0.008749723,0.0018987358,0.020913363,0.96843815
SRR5761790,0.0027916133,0.01133731,0.0026957393,0.98317534
SRR5203184,0.0064490438,0.003077209,0.012120515,0.97835326
SRR5649150,0.0067459047,0.004196912,0.009983093,0.9790741
SRR6330956,0.006556809,0.007050216,0.009073943,0.977319
SRR5079170,0.002100706,0.02337867,0.01340574,0.9611149
SRR5802345,0.0027263463,0.024143308,0.005017996,0.96811235
SRR5758050,0.023954492,0.92509377,0.050951693,0.0
ERR525817,0.0027415454,0.01196599,0.007985204,0.97730726
SRR6265655,0.0028255582,0.013294846,0.007630527,0.9762491
SRR6182406,0.004046738,0.0065764487,0.006080717,0.9832961
SRR5650127,0.11285645,0.2172026,0.00073832273,0.6692026
SRR6182363,0.007610917,0.0037424862,0.011268795,0.9773778
SRR7507592,0.0020175874,0.01792866,0.0032756925,0.97677803
SRR5602107,0.0024235845,0.072630554,0.761147,0.16379881
ERR720214,0.015971154,0.0062950253,0.0069340765,0.97079974
SRR5431383,0.0050723553,0.0044652224,0.008073598,0.98238885
SRR5648903,0.0053417087,0.005062163,0.008380741,0.98121536
SRR5495939,0.004359752,0.011479765,0.00770694,0.97645354
SRR5650038,0.046194255,0.84209,0.008742571,0.10297316
SRR5202945,0.0066760182,0.004470885,0.0094412565,0.97941184
SRR5399885,0.0039415956,0.006608665,0.0062416196,0.9832081
SRR5078813,0.008852631,0.0018640459,0.021361053,0.9679223
SRR5578964,0.005268365,0.0050282776,0.008500427,0.98120296
SRR7507670,0.008171558,0.002142042,0.018380493,0.9713059
ERR525761,0.0035327375,0.007899523,0.006054193,0.98251355
SRR5637724,0.0042753518,0.006069958,0.0063144267,0.98334026
SRR5365473,0.0047102273,0.21117434,0.021971613,0.76214385
SRR5757935,0.0020416975,0.08258557,0.83379096,0.08158177
ERR209354,0.00818029,0.003454268,0.012538552,0.97582686
ERR719138,0.004801661,0.0052482486,0.0074260235,0.98252404
SRR5431496,0.009239107,0.0017411709,0.02306667,0.96595305
ERR719861,0.0049042404,0.0075084865,0.00652647,0.9810608
SRR5983437,0.009297758,0.3176549,0.012229264,0.6608181
SRR5203075,0.009547591,0.0018338561,0.021920651,0.96669793
SRR5078812,0.0036674142,0.007856041,0.004645318,0.9838312
SRR5757810,0.0008993745,0.050917447,0.9075179,0.04066527
SRR6724424,0.009181678,0.0017584264,0.022811115,0.96624875
ERR209602,0.13430077,0.8558794,0.00981982,0.0
SRR5609971,0.03298989,0.2086182,0.0010855496,0.75730634
SRR6182298,0.033860177,0.16177914,0.03207788,0.77228284
ERR209461,0.0024524033,0.023958355,0.0077548325,0.9658344
SRR5548429,0.0025489926,0.062467456,0.054323196,0.88066036
SRR7507404,0.0007724762,0.06711355,0.014623195,0.9174908
ERR1809151,0.010488182,0.0019691288,0.022193491,0.9653492
ERR720100,0.002265513,0.045287818,0.014660895,0.93778574
ERR719852,0.0047665834,0.008754432,0.0063607097,0.9801183
SRR5629103,0.005616218,0.35399568,0.025911868,0.6144762
SRR6724575,0.0014549494,0.18522272,0.109885454,0.70343685
SRR5796788,0.68652457,0.0678246,0.0015278757,0.24412298
SRR5648866,0.05637309,0.75589895,0.008275121,0.17945278
SRR6182341,0.007903278,0.0022934377,0.01714623,0.9726571
SRR5602056,0.0032819211,0.009500146,0.0058692396,0.9813487
SRR5602340,0.00597468,0.0039500296,0.009986609,0.9800887
SRR5079017,0.0040032566,0.0064275265,0.0059794486,0.98358977
SRR6928770,0.0043073297,0.007345915,0.00916937,0.97917736
SRR5549041,0.07234204,0.8845633,0.017117143,0.025977492
SRR5343026,0.0029882789,0.010192156,0.0030720234,0.98374754
ERR209475,0.0036748946,0.011302024,0.006324351,0.97869873
ERR209339,0.00511083,0.101171404,0.019590229,0.8741275
SRR5078615,0.016023457,0.0024517477,0.01596567,0.9655591
SRR6264280,0.009030551,0.0018050075,0.022146046,0.96701837
SRR5757971,0.004060298,0.20580658,0.51796836,0.27216476
SRR5548745,0.019660592,0.87887233,0.021257907,0.080209136
SRR6724498,0.002796054,0.014371127,0.0024254322,0.98040736
SRR6182459,0.012629122,0.0057323575,0.008877844,0.9727607
SRR5651406,0.0038138926,0.006976217,0.0047135353,0.98449636
SRR6474297,0.004350275,0.019418895,0.012380868,0.96384996
SRR5343077,0.0060809255,0.0034765303,0.01163125,0.97881126
SRR5649053,0.013145298,0.0022096336,0.019038916,0.96560615
SRR5813413,0.0059300065,0.033567786,0.013574839,0.94692737
ERR719825,0.0021070838,0.05019054,0.019852698,0.92784965
SRR5202982,0.0034403205,0.008197665,0.0039110184,0.984451
SRR5758161,0.002022177,0.08055201,0.49488854,0.42253727
ERR719491,0.0020920932,0.04033652,0.030901015,0.9266704
SRR6330905,0.0061342716,0.012795985,0.0036780238,0.9773917
ERR720115,0.0022839904,0.04860705,0.014265835,0.9348431
ERR719060,0.0024041533,0.035148412,0.015848577,0.9465989
SRR5761726,0.003919244,0.006688863,0.00498572,0.9844062
SRR5757745,0.0042927265,0.031460524,0.023671478,0.94057524
SRR1766085,0.017690867,0.005700052,0.008550048,0.96805906
SRR6265464,0.0036594868,0.012480259,0.009090275,0.97476995
SRR2914203,0.003499031,0.008113474,0.004520029,0.98386747
SRR5203090,0.007034838,0.0029309392,0.013174176,0.97686005
SRR5649159,0.0034049153,0.00833568,0.0040599704,0.9841994
ERR525688,0.026287556,0.82487655,0.0070257485,0.14181018
SRR5079084,0.002036333,0.18085137,0.60165375,0.21545851
SRR6901796,0.0077283084,0.0024051964,0.016308993,0.9735575
SRR5758118,0.0017141402,0.15164316,0.7672913,0.079351425
SRR6724369,0.0034262836,0.020008385,0.0020078719,0.97455746
SRR5758030,0.005879909,0.044719994,0.012856185,0.93654394
SRR5078686,0.008587629,0.56950796,0.04796222,0.37394226
SRR6724504,0.0066712797,0.28404933,0.004276812,0.70500255
SRR5203210,0.0075769424,0.0029596686,0.013902068,0.9755613
ERR720075,0.0036990345,0.0074809194,0.0051908493,0.9836292
SRR5757896,0.0030335188,0.010619938,0.0052933395,0.98105323
ERR719315,0.0062022507,0.15276882,0.024938136,0.8160908
SRR5813178,0.0027746856,0.14190921,0.008594751,0.84672135
ERR209905,0.0088042915,0.0019496679,0.020552754,0.96869326
SRR5649121,0.0036090612,0.00760296,0.004293591,0.9844944
SRR7507393,0.0082190335,0.003346622,0.02326423,0.96517015
SRR5548767,0.031959772,0.84660435,0.008632183,0.1128037
SRR5203072,0.008454084,0.0020089447,0.019643486,0.96989346
SRR6331363,0.010304719,0.0027069747,0.01629737,0.97069097
SRR5202853,0.0073869824,0.0024841726,0.015447438,0.9746814
