,root:Host-associated:Human:Digestive_system:Large_intestine:Fecal,root:Host-associated:Human:Digestive_system:Oral:Saliva,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Pharynx,root:Host-associated:Mammals:Digestive_system:Stomach:Rumen,Unknown
SRR5869214,0.013863981,0.0012722611,0.0023027956,0.004615128,0.9779458
SRR5869066,0.013862908,0.001272291,0.002302885,0.004615426,0.9779465
SRR5870141,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5868991,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869567,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869539,0.013750821,0.0012779534,0.0023148656,0.0046520233,0.97800434
SRR5869461,0.0138631165,0.0012723505,0.0023029447,0.004615426,0.97794616
SRR5869853,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869173,0.013863176,0.001272291,0.002302885,0.0046152472,0.9779464
SRR5870230,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869999,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869662,0.013863444,0.0012723207,0.0023027658,0.0046152472,0.9779462
SRR5869852,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869640,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869088,0.013863385,0.0012722313,0.0023027658,0.0046152472,0.9779464
SRR5870082,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5868901,0.013810813,0.0012765229,0.0023103356,0.004634738,0.9779676
SRR5868905,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5868733,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869389,0.9747231,0.00222978,0.0015560389,0.0066416264,0.014849424
SRR5869143,0.013863057,0.0012723505,0.0023029149,0.0046153367,0.97794634
SRR5869899,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869117,0.013863385,0.0012723207,0.0023027658,0.004615277,0.9779463
SRR5870008,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869525,0.013863444,0.0012723207,0.0023027658,0.0046152472,0.9779462
SRR5869494,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5868977,0.013862222,0.0012723505,0.0023029447,0.0046156943,0.97794676
SRR5869472,0.013863325,0.0012722313,0.0023027658,0.0046152472,0.9779464
SRR5869430,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869396,0.013862848,0.001272291,0.002302885,0.0046153963,0.9779466
SRR5869736,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869049,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869743,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5868810,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5868835,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869418,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869092,0.013862878,0.001272291,0.002302885,0.004615426,0.9779465
SRR5868666,0.013853788,0.0012727678,0.002303809,0.004618317,0.9779513
SRR5868774,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869856,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869802,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870113,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869677,0.013861567,0.0012724102,0.0023030043,0.0046157837,0.97794724
SRR5869824,0.0138634145,0.0012722313,0.0023027658,0.0046151876,0.9779464
SRR5870236,0.013855219,0.001272738,0.0023037195,0.00461787,0.97795045
SRR5869056,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869777,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870162,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870278,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869320,0.013863444,0.0012723207,0.0023027658,0.0046152472,0.9779462
SRR5870072,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870204,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870105,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870270,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870188,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869436,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870233,0.0138424635,0.0012732744,0.0023050308,0.004622072,0.9779571
SRR5870170,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869924,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869398,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869374,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869977,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870283,0.013863176,0.001272291,0.002302885,0.004615277,0.9779464
SRR5869015,0.013864011,0.001272291,0.0023027956,0.004615128,0.9779458
SRR5869785,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869221,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870279,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5868924,0.0131961405,0.001309365,0.0023863912,0.004847884,0.9782602
SRR5869760,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870017,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869479,0.013859838,0.00127244,0.0023031533,0.0046163797,0.9779482
SRR5870252,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5868999,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869210,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869952,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5869411,0.013863385,0.0012723207,0.0023027658,0.004615277,0.9779463
SRR5869817,0.013860285,0.0012723505,0.002303183,0.0046162605,0.97794795
SRR5869597,0.013853431,0.0012726784,0.0023039877,0.0046185255,0.9779514
SRR5869102,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5870064,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5937809,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5937797,0.013863444,0.0012723207,0.0023027658,0.0046152472,0.9779462
SRR5937812,0.013862044,0.0012724102,0.0023029447,0.004615754,0.9779469
SRR5937841,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5937817,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5937790,0.013862878,0.0012722313,0.002302885,0.0046153665,0.97794664
SRR5937866,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5937834,0.013863057,0.0012722015,0.0023028255,0.0046153367,0.9779466
SRR5972421,0.013863683,0.0012722313,0.0023028255,0.0046151876,0.97794604
SRR5971461,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971944,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972301,0.013897091,0.0012745857,0.0023012757,0.0046078265,0.9779192
SRR5972089,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970962,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5945075,0.013863444,0.0012722313,0.0023027658,0.004615158,0.9779464
SRR5972146,0.01386717,0.0012725294,0.0023026764,0.004614383,0.97794324
SRR5971486,0.013871282,0.001272738,0.002302438,0.0046135187,0.97794
SRR5972704,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971558,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972132,0.013876945,0.001273185,0.0023022294,0.004612267,0.9779354
SRR5945062,0.0138756335,0.0012731552,0.0023022294,0.004612595,0.9779364
SRR5971993,0.014099956,0.0012890697,0.002291292,0.004562825,0.97775686
SRR5970601,0.013869911,0.001272738,0.002302438,0.0046138167,0.9779411
SRR5971363,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970871,0.013895065,0.0012743771,0.0023014545,0.004608214,0.9779209
SRR5944986,0.013890743,0.0012741387,0.0023015738,0.004609287,0.9779242
SRR5971553,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972149,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5944975,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972536,0.014000088,0.0012819767,0.0022961795,0.0045847893,0.97783697
SRR5970894,0.013905764,0.0012752712,0.0023008287,0.0046058595,0.9779123
SRR5970963,0.0139296055,0.0012769401,0.0022996664,0.004600525,0.97789323
SRR5971340,0.013931751,0.0012770593,0.0022996068,0.0046001077,0.97789145
SRR5971041,0.013870031,0.0012727082,0.0023024678,0.004613787,0.97794104
SRR5971039,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971689,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5945112,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971743,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5945059,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972109,0.01386115,0.00127244,0.0023054779,0.0046163797,0.97794455
SRR5945116,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972317,0.01388669,0.0012738705,0.0023017824,0.0046100616,0.97792757
SRR5970847,0.014244914,0.0012993813,0.0022841692,0.0045312047,0.97764033
SRR5945107,0.013879389,0.0012733936,0.0023020208,0.004611671,0.9779335
SRR5972480,0.013896942,0.0012746751,0.0023011267,0.004607737,0.9779195
SRR5970906,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971677,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972155,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972316,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971146,0.014658928,0.0013281107,0.0022661686,0.0044454634,0.97730136
SRR5972739,0.013910621,0.001275599,0.00230062,0.0046047866,0.9779084
SRR5971195,0.013868719,0.0012726784,0.0023025274,0.0046139956,0.9779421
SRR5972547,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972662,0.013876647,0.001273185,0.00230214,0.004612237,0.9779358
SRR5972525,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970733,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971507,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972045,0.013944447,0.0012779832,0.002298981,0.0045972466,0.9778813
SRR5972032,0.013881475,0.001273483,0.0023019612,0.004611194,0.97793186
SRR5970949,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972673,0.013913482,0.0012757182,0.0023005307,0.004604161,0.9779061
SRR5971140,0.014294714,0.0013030767,0.0022813082,0.004520178,0.9776007
SRR5972141,0.013913423,0.0012757182,0.0023005307,0.004604131,0.9779062
SRR5970799,0.0138967335,0.0012746453,0.0023013055,0.0046078563,0.97791946
SRR5971182,0.013895005,0.0012744963,0.002301395,0.0046082437,0.9779209
SRR5945018,0.014203399,0.0012961626,0.0022870004,0.004540801,0.97767264
SRR5970830,0.19149837,0.0014472008,0.22167888,0.0022534132,0.58312213
SRR5972498,0.013886988,0.0012738705,0.0023018122,0.004610002,0.9779273
SRR5945142,0.013895094,0.0012744963,0.002301395,0.0046082437,0.9779208
SRR5971061,0.015538156,0.0013916194,0.0022219718,0.0042696893,0.9765786
SRR5972067,0.014241874,0.001299262,0.002284199,0.0045318007,0.9776429
SRR5970641,0.013928264,0.0012768805,0.0022996962,0.0046007037,0.9778944
SRR5971418,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970818,0.013866514,0.0012724698,0.0023026764,0.004614532,0.9779438
SRR5971589,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970760,0.013885766,0.0012738109,0.0023016632,0.0046102107,0.9779285
SRR5971639,0.013863474,0.0012722313,0.0023027658,0.0046151876,0.97794634
SRR5945029,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970605,0.013939232,0.001277566,0.0022992194,0.0045983195,0.97788566
SRR5971830,0.013897538,0.0012745559,0.0023013055,0.004607618,0.977919
SRR5971670,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972203,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972759,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971880,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971096,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971138,0.013908058,0.0012753904,0.0023007393,0.0046053827,0.9779104
SRR5971691,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970958,0.0139452815,0.0012780726,0.0022988915,0.004597038,0.9778807
SRR5972272,0.0138890445,0.0012741387,0.0023016632,0.004609525,0.97792566
SRR5972497,0.013887584,0.0012739897,0.002301693,0.0046099126,0.97792685
SRR5971913,0.013871461,0.0012728274,0.002302438,0.0046133995,0.97793984
SRR5972114,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970722,0.013863474,0.0012723207,0.0023027956,0.0046151876,0.9779462
SRR5970787,0.013881654,0.0012735128,0.0023019314,0.0046111345,0.97793174
SRR5971069,0.013890535,0.0012741387,0.0023015738,0.004609227,0.9779245
SRR5971489,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971272,0.013894826,0.0012744963,0.0023013651,0.004608214,0.9779211
SRR5945071,0.013890922,0.0012741983,0.002301544,0.0046091676,0.97792417
SRR5971429,0.013861716,0.0012724102,0.0023030639,0.004615754,0.97794706
SRR5971335,0.013865352,0.0012723804,0.0023027062,0.00461483,0.97794473
SRR5972443,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971661,0.014943391,0.0013491511,0.0022502542,0.0043857694,0.9770714
SRR5971750,0.013863504,0.0012723207,0.0023028255,0.0046151876,0.97794616
SRR5972746,0.013863385,0.0012722313,0.0023027956,0.0046151876,0.9779464
SRR5971990,0.013887942,0.0012739599,0.0023016036,0.004609734,0.97792673
SRR5972720,0.0018960536,0.004112333,0.17392606,0.04049793,0.7795676
SRR5972604,0.013914257,0.0012758076,0.002300471,0.0046039224,0.9779055
SRR5971503,0.013863355,0.001272291,0.0023028255,0.0046152174,0.9779463
SRR5971606,0.013899505,0.0012747049,0.0023011267,0.004607141,0.97791755
SRR5971719,0.013911724,0.0012756288,0.0023005605,0.0046045184,0.97790754
SRR5971701,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971167,0.01386404,0.0012723505,0.0023027956,0.004615128,0.9779457
SRR5972537,0.013863444,0.0012723207,0.0023027658,0.0046151876,0.9779463
SRR5972227,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5944982,0.0139249265,0.0012765229,0.0022999644,0.004601568,0.97789705
SRR5971815,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970819,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972259,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971588,0.013875097,0.0012730956,0.0023023188,0.004612595,0.97793686
SRR5971068,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971961,0.019674212,0.0011404753,0.041967988,0.0042912066,0.9329261
SRR5972618,0.0138988495,0.0012747943,0.0023011863,0.0046073496,0.9779178
SRR5971870,0.013863355,0.0012722313,0.0023027658,0.004615277,0.9779464
SRR5971541,0.0138634145,0.0012722313,0.0023027658,0.004615277,0.9779463
SRR5972111,0.0139012635,0.0012749135,0.0023009777,0.004606724,0.9779161
SRR5972663,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971843,0.014281809,0.0013021529,0.0022820532,0.004523039,0.97761095
SRR5970662,0.013875455,0.0012731552,0.0023022294,0.0046125054,0.9779366
SRR5971832,0.013916135,0.0012759566,0.0023003817,0.004603535,0.97790396
SRR5971247,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972010,0.014202356,0.0012968481,0.0022850037,0.0045394897,0.9776763
SRR5970682,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971920,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972408,0.013932407,0.0012770891,0.0022995472,0.0045998693,0.9778911
SRR5970781,0.01428321,0.0013022423,0.0022820234,0.004522741,0.97760975
SRR5972369,0.01390025,0.0012748241,0.0023011565,0.0046070814,0.9779167
SRR5971867,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972444,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971010,0.013934523,0.0012772381,0.0022995472,0.004599452,0.97788924
SRR5972595,0.013901353,0.0012749135,0.002301097,0.004606813,0.9779158
SRR5971874,0.01388216,0.0012735724,0.0023019314,0.004611045,0.97793126
SRR5970724,0.013868064,0.0012726486,0.0023026168,0.004614204,0.97794247
SRR5970943,0.0138839185,0.0012737215,0.0023018718,0.0046106577,0.97792983
SRR5972297,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972727,0.013863325,0.0012722313,0.0023027956,0.0046152472,0.9779464
SRR5971387,0.014028877,0.0012842119,0.0022940934,0.004577905,0.9778149
SRR5971737,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970607,0.013917923,0.0012760758,0.0023002923,0.0046031177,0.9779026
SRR5972098,0.041980237,0.00294739,0.0017246306,0.002200663,0.9511471
SRR5971796,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971583,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971426,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972509,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972122,0.013930231,0.0012769997,0.0022996068,0.004600376,0.97789276
SRR5972299,0.013896465,0.0012745559,0.002301246,0.004607886,0.9779198
SRR5972031,0.013880819,0.0012735426,0.002301991,0.0046113133,0.97793233
SRR5971907,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972636,0.013864458,0.0012723207,0.0023027658,0.004614979,0.97794545
SRR5970810,0.013946146,0.0012781322,0.0022988617,0.00459677,0.9778801
SRR5972734,0.013882011,0.0012736022,0.0023019612,0.0046111345,0.97793126
SRR5971109,0.014029354,0.0012841225,0.0022945404,0.004578203,0.9778138
SRR5972190,0.013918042,0.0012761056,0.0023002326,0.0046031177,0.97790253
SRR5972529,0.014343023,0.0013068914,0.002278,0.004509032,0.977563
SRR5971362,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972490,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972557,0.013869256,0.0012726188,0.0023025274,0.004613906,0.9779417
SRR5971141,0.013891786,0.0012742579,0.0023014247,0.004608929,0.97792363
SRR5972160,0.0139096975,0.00127545,0.0023008287,0.004605025,0.97790897
SRR5945101,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970812,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971317,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971809,0.013904363,0.001275152,0.002300918,0.0046061277,0.97791344
SRR5971075,0.013897896,0.0012746751,0.002301246,0.004607618,0.97791857
SRR5972559,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970745,0.013871342,0.0012728274,0.0023024678,0.004613459,0.9779399
SRR5972510,0.013995707,0.0012816489,0.002296418,0.0045858324,0.9778404
SRR5971534,0.01386404,0.0012723505,0.0023028255,0.0046150684,0.9779457
SRR5971027,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971902,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971401,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970793,0.0140863955,0.001288116,0.0022919774,0.0045657754,0.9777677
SRR5971591,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970718,0.013871253,0.0012727082,0.0023025274,0.0046135783,0.97793996
SRR5971723,0.013863176,0.0012723505,0.0023028553,0.0046153665,0.9779463
SRR5970981,0.013863444,0.0012723207,0.0023027658,0.0046151876,0.9779463
SRR5971814,0.0139012635,0.0012749135,0.0023010075,0.004606843,0.977916
SRR5945066,0.013890028,0.0012740791,0.0023016334,0.0046093166,0.97792494
SRR5972666,0.013857424,0.001272589,0.0023034513,0.004617244,0.97794926
SRR5972716,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970905,0.013863891,0.0012723505,0.002302736,0.0046150684,0.9779459
SRR5945006,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970993,0.0139146745,0.0012758672,0.002300471,0.004603833,0.97790515
SRR5972055,0.013864994,0.0012723207,0.0023027658,0.0046148,0.9779451
SRR5972432,0.013863444,0.0012723207,0.0023027658,0.0046151876,0.9779463
SRR5971841,0.013908893,0.00127545,0.0023006797,0.0046050847,0.9779099
SRR5972726,0.013893753,0.0012743175,0.002301395,0.0046085417,0.97792196
SRR5970805,0.013865501,0.00127244,0.002302736,0.0046147704,0.97794455
SRR5971304,0.013863444,0.0012722313,0.0023027956,0.004615158,0.9779464
SRR5972367,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971207,0.013891816,0.0012742579,0.0023015141,0.0046089888,0.9779234
SRR5972358,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972742,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971116,0.013927817,0.0012767613,0.0022998154,0.0046009123,0.97789466
SRR5972740,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971937,0.013874322,0.0012730062,0.0023024678,0.004612893,0.97793734
SRR5972255,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970885,0.013879597,0.0012733936,0.0023021102,0.0046116114,0.9779333
SRR5972023,0.013888299,0.0012739599,0.002301693,0.004609734,0.9779263
SRR5971334,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5970922,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971584,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971512,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971663,0.0139069855,0.001275301,0.0023007393,0.0046055913,0.97791135
SRR5971270,0.013943136,0.001278013,0.0022985935,0.004597187,0.9778831
SRR5971935,0.013901472,0.0012749732,0.002301097,0.004606843,0.97791564
SRR5972356,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971942,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972205,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5945087,0.013922453,0.0012764037,0.0023000836,0.0046020746,0.97789896
SRR5972430,0.013886124,0.0012738705,0.0023017228,0.004610151,0.97792816
SRR5972343,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971633,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5971065,0.013901323,0.001274854,0.002301067,0.0046067834,0.977916
SRR5972083,0.013863385,0.0012723207,0.0023027956,0.004615277,0.9779462
SRR5971093,0.013896972,0.0012746453,0.0023012161,0.0046077073,0.97791946
SRR5972420,0.0139425695,0.0012779534,0.002298683,0.004597336,0.97788346
SRR5972257,0.013937682,0.0012775064,0.0022993386,0.0045987666,0.9778867
SRR5945108,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5944971,0.013895988,0.0012745559,0.0023013353,0.0046080053,0.9779201
SRR5971735,0.013864338,0.0012724102,0.002302736,0.004615009,0.9779455
SRR5971456,0.013892829,0.0012742281,0.0023015738,0.0046087503,0.9779226
SRR5971242,0.013895541,0.0012744665,0.0023013651,0.004608065,0.97792053
SRR5970697,0.013863385,0.0012723207,0.0023027956,0.004615277,0.9779462
SRR5971718,0.013899058,0.0012747943,0.0023012161,0.0046073496,0.97791755
SRR5970715,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972472,0.0138683915,0.0012726188,0.0023025274,0.0046141744,0.9779423
SRR5971601,0.0138631165,0.0012722313,0.002302885,0.0046153665,0.9779464
SRR5972249,0.013902634,0.0012749434,0.002301097,0.004606545,0.9779148
SRR5971721,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR5972061,0.013982177,0.001280725,0.0022971332,0.0045888126,0.97785115
SRR5971798,0.013863772,0.001272291,0.0023027658,0.004615128,0.97794604
SRR5970621,0.9747231,0.00222978,0.0015560389,0.0066416264,0.014849424
SRR5972040,0.0138634145,0.0012722313,0.0023027658,0.0046152472,0.97794634
SRR6221400,0.9746337,0.0022345483,0.0015583634,0.006619215,0.01495415
SRR6221328,0.97193277,0.002351135,0.0015994608,0.0061165094,0.018000126
SRR6221402,0.9747231,0.00222978,0.0015560389,0.0066416264,0.014849424
SRR6169558,0.97471917,0.0022298396,0.0015561283,0.0066408217,0.0148540735
SRR6221420,0.9747231,0.00222978,0.0015560389,0.0066416264,0.014849424
SRR6167557,0.9747211,0.0022298098,0.0015561283,0.006641209,0.014851749
SRR6221229,0.9747225,0.0022297204,0.0015560389,0.006641507,0.014850259
SRR6221232,0.97472274,0.0022297204,0.0015560389,0.006641507,0.01485002
SRR6169386,0.9747231,0.00222978,0.0015560389,0.0066416264,0.014849424
SRR6169710,0.97464,0.0022364259,0.0015909672,0.006599337,0.0149332285
SRR6167595,0.9747231,0.00222978,0.0015560389,0.0066416264,0.014849424
SRR6169564,0.9747231,0.00222978,0.0015560389,0.0066416264,0.014849424
SRR6168320,0.9747152,0.0022301972,0.0015562773,0.0066396296,0.014858723
SRR6169680,0.9746964,0.0022312403,0.0015568137,0.006634563,0.014881015
SRR6167522,0.9747231,0.00222978,0.0015560389,0.0066416264,0.014849424
SRR6168653,0.9152001,0.0033720434,0.0015210211,0.0036234558,0.076283336
SRR6221368,0.9747215,0.0022298098,0.0015561581,0.006641358,0.0148512125
SRR6221094,0.9747231,0.0022297204,0.0015560389,0.0066416264,0.014849544
SRR6167464,0.97472286,0.0022297204,0.0015560389,0.006641537,0.014849901
SRR6168269,0.97458863,0.002235949,0.0015584528,0.0066130757,0.01500386
SRR6221549,0.9746878,0.002231419,0.0015566647,0.006633848,0.014890194
SRR6167381,0.9746777,0.0022322834,0.00155738,0.006629437,0.014903188
SRR6168464,0.97472286,0.0022297204,0.0015560389,0.006641537,0.014849901
SRR6167661,0.9747231,0.00222978,0.0015560389,0.0066416264,0.014849424
