,root:Host-associated:Birds:Digestive_system:Ceca,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Mammals:Digestive_system:Fecal,root:Host-associated:Mammals:Digestive_system:Stomach,Unknown
SRR5870077,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5868847,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869222,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5870155,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5868906,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5870240,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5870010,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5868988,0.0012081563,0.010642022,0.001085192,0.0049057603,0.0042468607,0.005815834,0.000130862,0.0031764805,0.96878886
SRR5869601,0.0011802614,0.01101774,0.0010917783,0.0047400296,0.004086554,0.006020725,0.00012457371,0.0030465424,0.9686918
SRR5869374,0.001180172,0.011018097,0.0010917783,0.00473994,0.004086405,0.0060209036,0.00012460351,0.003046453,0.96869165
SRR5868849,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5868961,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869502,0.0011802912,0.011019677,0.0010918975,0.0047404766,0.0040864944,0.006021023,0.00012460351,0.003046602,0.96868896
SRR5868935,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869922,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869569,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869773,0.0063907504,0.0013606846,0.00036105514,0.024581611,0.07729182,0.0065769255,0.0019893646,0.0024149418,0.87903285
SRR5870052,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869358,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869155,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5870094,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5870048,0.0011802614,0.011017919,0.0010917783,0.00473994,0.0040863752,0.0060209036,0.0001245439,0.0030464232,0.9686918
SRR5869325,0.0011802316,0.011018425,0.0010918677,0.0047398508,0.0040863156,0.006020695,0.0001245141,0.003046453,0.96869165
SRR5869567,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869760,0.0011810064,0.011035025,0.0010925531,0.0047450066,0.0040861964,0.006022483,0.00012472272,0.0030486882,0.9686643
SRR5869360,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5870124,0.0011802614,0.011017919,0.0010917783,0.0047398806,0.0040863752,0.0060209036,0.00012460351,0.0030464232,0.9686918
SRR5869120,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5868734,0.00118047,0.011024177,0.0010921061,0.004741758,0.0040863454,0.00602144,0.00012460351,0.0030472875,0.9686818
SRR5870064,0.0011802614,0.011017919,0.0010917783,0.00473994,0.0040863752,0.0060209036,0.0001245439,0.0030464232,0.9686918
SRR5868946,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869631,0.0011802912,0.011018723,0.0010918379,0.004740149,0.004086405,0.0060209334,0.00012457371,0.0030465126,0.9686906
SRR5870201,0.001180321,0.011018336,0.0010917783,0.0047400594,0.0040864646,0.006020874,0.00012460351,0.0030465424,0.968691
SRR5869030,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869377,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869407,0.0012289286,0.01039058,0.0010723174,0.0050771534,0.0043655336,0.005617261,0.00013297796,0.003201902,0.9689133
SRR5869194,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5868920,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869137,0.0014131963,0.008534014,0.0010018945,0.006490648,0.005469978,0.0043543875,0.0001642704,0.003736645,0.968835
SRR5868816,0.001180172,0.011017919,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869206
SRR5869932,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869791,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869169,0.0011802614,0.011017859,0.0010917485,0.0047398806,0.0040864646,0.006020874,0.00012460351,0.0030464232,0.9686919
SRR5870026,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5868970,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869181,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869924,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869435,0.0011802912,0.011017531,0.0010917783,0.00474,0.0040866733,0.006021112,0.00012457371,0.0030465126,0.9686915
SRR5868897,0.0011802614,0.011017919,0.0010917783,0.00473994,0.0040863752,0.0060209036,0.0001245439,0.0030464232,0.9686918
SRR5869491,0.0011804104,0.011020631,0.0010919273,0.004740715,0.004086435,0.0060210526,0.00012457371,0.0030468106,0.9686874
SRR5869187,0.001180172,0.011017919,0.0010917783,0.00473994,0.0040863752,0.0060209036,0.0001245439,0.0030464232,0.96869195
SRR5869758,0.0011804998,0.011022598,0.0010919571,0.0047412813,0.0040863454,0.0060213506,0.00012460351,0.0030471087,0.96868426
SRR5870074,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869945,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5868976,0.0011802316,0.011017948,0.0010918379,0.0047398508,0.0040863752,0.0060209036,0.0001245141,0.003046453,0.9686919
SRR5869402,0.0011810362,0.011004925,0.0010916889,0.004744172,0.004091263,0.0060165823,0.00012475252,0.0030510128,0.96869457
SRR5869362,0.0011802912,0.011018455,0.0010917783,0.004740089,0.0040864646,0.006020963,0.00012460351,0.0030465424,0.9686908
SRR5870137,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869287,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869993,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5868908,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5868901,0.0011865199,0.010938555,0.0010890961,0.004780501,0.004121512,0.0059735775,0.00012558699,0.003061682,0.96872294
SRR5870111,0.001180172,0.011018068,0.0010917783,0.00473994,0.0040864944,0.006020963,0.0001245439,0.003046453,0.9686916
SRR5869595,0.0011802614,0.011017978,0.0010917783,0.0047398508,0.0040864646,0.006020844,0.00012460351,0.0030465126,0.9686917
SRR5869535,0.0011802912,0.011017442,0.0010917187,0.004740119,0.0040866435,0.0060206056,0.00012457371,0.0030465126,0.96869206
SRR5868696,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5869361,0.0011802316,0.011017948,0.0010918379,0.0047398508,0.0040864944,0.006020963,0.00012460351,0.003046453,0.9686916
SRR5870252,0.0011802316,0.011017919,0.0010917783,0.00473994,0.0040864646,0.006020814,0.0001245141,0.003046453,0.9686919
SRR5869195,0.0011827648,0.011072427,0.0010941327,0.0047561526,0.00408566,0.0060260296,0.00012505054,0.0030535758,0.9686042
SRR5869552,0.0011802018,0.011018693,0.0010918379,0.004740119,0.0040864646,0.006020993,0.00012460351,0.0030465722,0.9686905
SRR5869990,0.001180172,0.011017919,0.0010917485,0.00473997,0.0040864944,0.0060209036,0.0001245439,0.0030464232,0.9686918
SRR5868948,0.0011807084,0.011013299,0.0010913908,0.004739672,0.004090011,0.006027937,0.00012466311,0.0030438602,0.9686885
SRR5869596,0.0021074414,0.0095054805,0.0005951524,0.0037519038,0.012772977,0.030597836,0.00059881806,0.0011641979,0.9389062
SRR5868737,0.0011815429,0.011000365,0.0010911524,0.0047492683,0.004093945,0.006008655,0.00012475252,0.0030502975,0.96870005
SRR5868977,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5870063,0.0011802614,0.011017919,0.0010917783,0.00473994,0.0040863752,0.0060209036,0.0001245439,0.0030464232,0.9686918
SRR5869171,0.0011802912,0.011018455,0.0010918379,0.0047401786,0.004086405,0.006020963,0.00012457371,0.0030465424,0.96869075
SRR5869700,0.0011802316,0.011017948,0.0010917783,0.00473997,0.0040863752,0.0060209036,0.0001245141,0.0030464232,0.9686918
SRR5869674,0.0011968017,0.010792077,0.0010865331,0.004846543,0.0041811764,0.005887389,0.00012776256,0.003110528,0.9687712
SRR5870032,0.0011805892,0.011013776,0.0010916293,0.004742205,0.004088223,0.0060177445,0.00012460351,0.0030474067,0.96869385
SRR5937869,0.0011905134,0.010962307,0.0010891557,0.0047983825,0.004120022,0.0059903264,0.0001257062,0.0030688941,0.9686547
SRR5937804,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5937828,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5937821,0.001180172,0.011018068,0.0010917783,0.00473994,0.0040864944,0.006020963,0.0001245439,0.003046453,0.9686916
SRR5937879,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5937880,0.001180172,0.011017919,0.0010917783,0.00473994,0.0040863752,0.0060209036,0.0001245439,0.0030464232,0.96869195
SRR5937829,0.001180172,0.011018038,0.0010917783,0.0047399104,0.004086405,0.0060209036,0.00012460351,0.003046453,0.9686917
SRR5937794,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5937808,0.0011802316,0.011017919,0.0010917783,0.0047398806,0.0040863752,0.0060209036,0.00012460351,0.0030464232,0.9686919
SRR5937857,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5937860,0.0011802614,0.011017859,0.0010917783,0.0047399104,0.004086435,0.006020814,0.00012460351,0.0030464232,0.96869195
SRR5937780,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5937811,0.0011923909,0.011273563,0.0011025667,0.0048165023,0.0040820837,0.0060497224,0.00012677908,0.00307858,0.9682778
SRR5937805,0.001180172,0.011017978,0.0010917485,0.0047398508,0.0040863752,0.0060209036,0.0001245439,0.003046453,0.96869195
SRR5937849,0.0011802316,0.011017948,0.0010918379,0.00473994,0.0040863752,0.0060209036,0.0001245141,0.003046453,0.9686918
SRR5970981,0.0064021945,0.0040649474,0.008545458,0.011799276,0.9548447,0.0056533515,0.0032321513,0.0007174909,0.0047404766
SRR5971992,0.0064106584,0.0040723383,0.008548468,0.011810333,0.9548867,0.0056611,0.0032332838,0.0007183552,0.0046588182
SRR5972596,0.0064067543,0.0040672123,0.008547157,0.011805922,0.9548712,0.005657673,0.003231883,0.00071778893,0.0046943426
SRR5972763,0.006415665,0.0040714443,0.008550376,0.011818945,0.95492375,0.0056661367,0.0032312274,0.00071820617,0.0046042204
SRR5971588,0.006406784,0.0040673018,0.008547187,0.011805981,0.95487154,0.0056577623,0.0032318532,0.00071775913,0.004693806
SRR5972393,0.0064009726,0.0040642023,0.0085449815,0.011797428,0.9548373,0.0056521595,0.0032322407,0.0007174909,0.004753232
SRR5971478,0.006400943,0.0040642917,0.008545011,0.011797518,0.95483744,0.0056522787,0.003232181,0.0007175207,0.0047528744
SRR5971756,0.0064027905,0.0040652156,0.008545667,0.01180023,0.9548483,0.005654007,0.0032321513,0.0007175803,0.0047340393
SRR5971343,0.0064010024,0.004064262,0.008545011,0.011797577,0.9548378,0.0056523383,0.0032322407,0.0007175505,0.0047522783
SRR5945079,0.006330967,0.004337281,0.008517176,0.011584222,0.95373785,0.0055668056,0.0033950806,0.0007533133,0.005777359
SRR5972041,0.0064101815,0.0040697455,0.008548319,0.011810511,0.95488894,0.0056607723,0.0032321215,0.00071799755,0.004661441
SRR5971803,0.0064056516,0.004066527,0.00854671,0.011804283,0.95486486,0.0056566,0.003231883,0.0007176697,0.0047057867
SRR5970694,0.006402105,0.004064828,0.008545399,0.011799216,0.95484453,0.0056533217,0.0032320917,0.0007174909,0.004741013
SRR5971931,0.0064166486,0.004071951,0.0085502565,0.011820912,0.95492554,0.005666852,0.0032312274,0.00071823597,0.004598379
SRR5972356,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5972164,0.0064146817,0.0040709972,0.008550078,0.011817455,0.9549178,0.0056651533,0.0032312274,0.00071814656,0.0046144724
SRR5971480,0.006401509,0.00406453,0.00854519,0.011798143,0.9548402,0.0056526363,0.0032322109,0.0007174909,0.004748106
SRR5970873,0.006411493,0.0040751994,0.008548707,0.011810422,0.9548852,0.0056616664,0.0032345653,0.0007187426,0.00465405
SRR5972523,0.006408572,0.0041029453,0.008545458,0.011792362,0.9547912,0.005655527,0.0032510757,0.00072193146,0.00473094
SRR5972530,0.0064108074,0.004079193,0.008548379,0.01180777,0.9548715,0.0056607425,0.00323686,0.00071924925,0.004665494
SRR5972303,0.0064051747,0.0040663183,0.008546531,0.011803627,0.95486206,0.005656153,0.0032319129,0.0007176995,0.0047104955
SRR5972375,0.006410271,0.004089713,0.008547664,0.011802286,0.9548416,0.005659282,0.0032426715,0.00072053075,0.004685998
SRR5970610,0.0064097047,0.00406906,0.00854817,0.011810005,0.9548874,0.0056604445,0.003231883,0.00071796775,0.0046653748
SRR5972340,0.0064148903,0.0040715337,0.0085501075,0.011817515,0.95491767,0.0056653023,0.0032315552,0.00071820617,0.004613161
SRR5972743,0.006400883,0.0040642023,0.0085449815,0.0117973685,0.95483685,0.0056521297,0.0032322109,0.0007174313,0.0047539473
SRR5944960,0.006400883,0.0040642023,0.0085449815,0.0117973685,0.95483685,0.0056521297,0.0032322109,0.0007174313,0.0047539473
SRR5972539,0.006404698,0.004066199,0.008546412,0.011803031,0.9548596,0.005655825,0.0032319427,0.0007176697,0.004714608
SRR5971754,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5971237,0.012419342,0.0031333694,0.011457305,0.0033918398,0.025673525,0.9418491,0.00090072816,0.0011746944,0.0
SRR5972583,0.0064112246,0.004073173,0.008548647,0.011810839,0.9548881,0.0056614876,0.0032335818,0.0007184744,0.0046545267
SRR5971945,0.006400883,0.0040642023,0.0085449815,0.0117973685,0.95483685,0.0056521297,0.0032322109,0.0007174313,0.0047539473
SRR5944993,0.006400883,0.0040642023,0.0085449815,0.0117973685,0.95483685,0.0056521297,0.0032322109,0.0007174313,0.0047539473
SRR5972495,0.006406337,0.004067391,0.008547008,0.011805266,0.9548681,0.005657345,0.0032321215,0.00071775913,0.0046987534
SRR5971494,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5972758,0.0064011514,0.0040643513,0.008545011,0.011797786,0.9548384,0.0056524277,0.0032322407,0.0007174611,0.0047510862
SRR5972364,0.006416291,0.0040720105,0.008550584,0.0118196905,0.9549264,0.005666554,0.0032312572,0.00071823597,0.004598975
SRR5971300,0.006411761,0.0040721893,0.008548915,0.0118122995,0.9548949,0.0056622624,0.0032327473,0.0007182956,0.0046465397
SRR5972621,0.0064195096,0.004073292,0.008551776,0.011824548,0.95494616,0.0056696534,0.0032308996,0.0007183254,0.004565835
SRR5970841,0.0064064264,0.004067093,0.008546948,0.011805296,0.95486885,0.0056572855,0.0032320023,0.00071781874,0.0046982765
SRR5972538,0.006400883,0.0040642023,0.0085449815,0.0117973685,0.95483685,0.0056521297,0.0032322109,0.0007174313,0.0047539473
SRR5945093,0.00640893,0.004071355,0.008547813,0.011807829,0.95487654,0.005659491,0.0032332838,0.0007182658,0.004676461
SRR5971500,0.0064106584,0.004072994,0.008548409,0.011809945,0.9548845,0.0056610405,0.003233701,0.0007184446,0.0046602488
SRR5972128,0.0061707795,0.0054317117,0.008333862,0.010837376,0.94960284,0.0052774847,0.004087895,0.00086671114,0.009391427
SRR5944963,0.0064074397,0.004067689,0.008547366,0.011806756,0.9548745,0.0056581795,0.0032319725,0.00071784854,0.0046882033
SRR5970872,0.0064003766,0.0040956438,0.008544624,0.011784703,0.9547485,0.005651772,0.0032477975,0.000721395,0.0048052073
SRR5970828,0.006401658,0.0040650964,0.00854519,0.011798203,0.9548322,0.005654007,0.0032320917,0.0007174909,0.0047540665
SRR5971980,0.0064107478,0.0040808916,0.0085481405,0.011806726,0.9548657,0.005660385,0.0032379627,0.00071942806,0.004670024
SRR5971805,0.006411642,0.0040766597,0.008548647,0.011810005,0.9548825,0.005661607,0.0032353103,0.000718832,0.004654765
SRR5971591,0.006403506,0.0040655136,0.008545935,0.011801302,0.9548527,0.0056546926,0.003232032,0.0007176101,0.0047267675
SRR5972730,0.0064008534,0.0040643215,0.0085449815,0.011797398,0.95483714,0.0056521893,0.0032322109,0.0007175207,0.004753351
SRR5945097,0.0064079165,0.004068047,0.0085475445,0.011807501,0.9548774,0.0056587756,0.0032319427,0.00071781874,0.0046830773
SRR5972524,0.0064098537,0.0040706396,0.00854823,0.011809826,0.95488554,0.005660534,0.003232658,0.00071811676,0.0046646595
SRR5945073,0.0064062476,0.0040669143,0.008546919,0.011805147,0.9548682,0.0056571662,0.0032318532,0.00071772933,0.0046998262
SRR5972618,0.0064101815,0.0040721297,0.008548349,0.011809647,0.95488405,0.005660683,0.0032333434,0.0007183552,0.004663229
SRR5971336,0.0064023435,0.0040850043,0.0085452795,0.011792034,0.95480025,0.0056521893,0.0032424927,0.0007201433,0.0047602654
SRR5945024,0.006400943,0.0040642917,0.008545011,0.011797518,0.95483744,0.0056522787,0.003232181,0.0007175207,0.0047528744
SRR5971592,0.0032150745,0.007468462,0.0027614832,0.60749745,0.03147459,0.0023146868,0.0018654764,0.0043797195,0.339023
SRR5971006,0.0025784373,0.0051853657,0.00053837895,0.0043569207,0.01927486,0.047359735,0.0005015135,0.00066664815,0.91953814
SRR5971915,0.0064008534,0.004064262,0.0085449815,0.011797339,0.95483685,0.0056521297,0.0032322109,0.0007174313,0.004754007
SRR5971939,0.0064103305,0.0040711462,0.008548379,0.011810333,0.95488745,0.0056609213,0.0032327175,0.0007182658,0.004660487
SRR5971306,0.0064009726,0.004064232,0.008544952,0.011797428,0.9548373,0.005652219,0.0032322407,0.0007175207,0.0047531724
SRR5971922,0.00641042,0.004071504,0.008548379,0.0118101835,0.95488673,0.0056609213,0.0032328963,0.00071823597,0.0046607256
SRR5971353,0.0064009726,0.0040642023,0.008545011,0.011797488,0.95483744,0.005652219,0.0032322407,0.0007174909,0.004752934
SRR5944975,0.006401062,0.004064262,0.008545071,0.011797577,0.9548378,0.0056523383,0.0032322407,0.0007174313,0.0047522783
SRR5971213,0.0064108074,0.004072219,0.008548558,0.011810631,0.954888,0.0056613088,0.0032331944,0.0007183552,0.004656911
SRR5944984,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5971886,0.0064189136,0.004072964,0.008551627,0.011823624,0.95494246,0.0056690574,0.0032309592,0.0007182956,0.004572034
SRR5972331,0.014244638,0.01619864,0.009786537,0.017947396,0.89054775,0.048353314,0.002172429,0.0007493212,0.0
SRR5972469,0.006400883,0.0040642023,0.0085449815,0.0117973685,0.95483685,0.0056521297,0.0032322109,0.0007174313,0.0047539473
SRR5971890,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5971946,0.0064035654,0.004065573,0.008545935,0.011801302,0.9548528,0.0056547523,0.003232032,0.0007175803,0.00472641
SRR5944992,0.0043079853,0.026006222,0.0076960623,0.0065694153,0.9050049,0.003390193,0.013616294,0.0030019581,0.030406952
SRR5970829,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5971490,0.006404072,0.004065752,0.008546174,0.011802107,0.9548559,0.005655229,0.003232032,0.0007176101,0.004721105
SRR5970989,0.0064074993,0.004067987,0.008547425,0.0118068755,0.9548749,0.005658269,0.003232032,0.00071781874,0.0046872497
SRR5971434,0.0064026713,0.004065126,0.008545637,0.011800021,0.9548476,0.005653918,0.0032321513,0.0007175505,0.0047353506
SRR5972638,0.006430179,0.004078537,0.00855571,0.011840016,0.9550084,0.0056797564,0.0032303035,0.0007188022,0.004458368
SRR5971304,0.0064244866,0.0040757656,0.008553594,0.01183179,0.95497525,0.005674362,0.0032306314,0.0007185638,0.0045155287
SRR5971455,0.0064106584,0.004075885,0.008548439,0.011808872,0.9548781,0.005660802,0.0032351613,0.0007187724,0.004663348
SRR5970710,0.0064119995,0.0040813386,0.008548558,0.011808693,0.95487386,0.0056616664,0.003237754,0.00071936846,0.0046567917
SRR5972072,0.006402999,0.004065275,0.008545727,0.011800498,0.95484954,0.005654186,0.0032320619,0.0007175505,0.004732132
SRR5972643,0.0064096153,0.0040709972,0.00854817,0.01180923,0.9548829,0.005660355,0.0032328665,0.00071820617,0.0046676397
SRR5945084,0.006400883,0.004064232,0.008545011,0.011797488,0.95483744,0.005652219,0.0032322407,0.0007174313,0.004753113
SRR5972467,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5970758,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5971720,0.0026118755,0.007030666,0.0006338954,0.003840357,0.016473472,0.037668407,0.00053712726,0.0006982684,0.93050593
SRR5971499,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5972627,0.0064058304,0.004066646,0.00854677,0.01180467,0.9548663,0.005656898,0.0032318532,0.00071772933,0.004703343
SRR5971098,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5971082,0.0064049363,0.0040662885,0.008546412,0.011803329,0.9548609,0.005655974,0.0032319427,0.0007176697,0.004712522
SRR5972483,0.006400645,0.0041054785,0.008543879,0.0117805,0.95473814,0.0056486726,0.0032539666,0.0007226765,0.0048060417
SRR5972600,0.0064189434,0.004073113,0.008551449,0.011823595,0.95494074,0.0056692064,0.0032310188,0.0007182956,0.004573643
SRR5970774,0.0064068437,0.0040673614,0.008547187,0.011805981,0.95487154,0.0056577623,0.0032319725,0.00071787834,0.004693508
SRR5971004,0.006400913,0.0040642917,0.008544952,0.011797488,0.9548373,0.005652219,0.0032322407,0.0007174909,0.004753113
SRR5972762,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5944968,0.017157791,0.001990436,0.04804287,0.002912701,0.03192662,0.8940742,0.0021987988,0.001696544,0.0
SRR5972608,0.0064012706,0.0040643215,0.008545101,0.011797845,0.9548388,0.0056524575,0.0032321513,0.0007174611,0.0047506094
SRR5972067,0.006401807,0.0041341186,0.008541852,0.01176855,0.95466983,0.0056464374,0.0032697916,0.00072589517,0.0048418045
SRR5972476,0.0064008534,0.004064262,0.0085449815,0.011797339,0.95483685,0.0056521297,0.0032322109,0.0007174313,0.004754007
SRR5972012,0.0064008236,0.0040642023,0.0085449815,0.011797428,0.9548371,0.0056521893,0.0032322705,0.0007175207,0.0047534704
SRR5972494,0.0064086616,0.0040691793,0.008547813,0.011808187,0.9548797,0.0056594014,0.00323236,0.00071802735,0.0046766996
SRR5972459,0.006402105,0.004064828,0.008545399,0.011799276,0.9548446,0.0056533515,0.0032320917,0.0007174909,0.0047408342
SRR5971457,0.0064039826,0.004065722,0.008546084,0.011801869,0.95485485,0.0056550503,0.003232032,0.0007176399,0.004722774
SRR5945060,0.006385714,0.0041862726,0.0085326135,0.011718899,0.95442456,0.005625427,0.0033036768,0.00073233247,0.005090475
SRR5972728,0.0064106286,0.0040833056,0.008548051,0.011805683,0.95486,0.0056601167,0.003239125,0.0007196367,0.004673481
SRR5971240,0.0064109564,0.0040694177,0.008548647,0.011811942,0.9548953,0.005661607,0.0032316744,0.00071796775,0.0046525
SRR5945108,0.006400883,0.0040642023,0.0085449815,0.0117973685,0.95483685,0.0056521297,0.0032322109,0.0007174313,0.0047539473
SRR5972124,0.0064034164,0.0041330457,0.008542091,0.011770934,0.95468104,0.0056477487,0.0032690167,0.00072565675,0.0048270226
SRR5972278,0.0063687563,0.0042393804,0.008527875,0.011674821,0.9541991,0.0056069493,0.003335148,0.00073966384,0.0053083897
SRR5971598,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5971335,0.006405413,0.0040664673,0.00854665,0.011803985,0.95486355,0.0056563616,0.0032319427,0.0007176697,0.0047079325
SRR5970633,0.0064024627,0.0040650666,0.008545548,0.011799812,0.9548465,0.005653769,0.0032321215,0.0007175505,0.0047371387
SRR5971861,0.006400883,0.0040642023,0.008544922,0.0117973685,0.95483685,0.0056521,0.0032322407,0.0007174313,0.004754007
SRR5971073,0.00641191,0.004069835,0.008549064,0.011813492,0.95490146,0.00566262,0.0032314956,0.00071802735,0.004642129
SRR5972549,0.006411314,0.0040694773,0.008548796,0.011812478,0.95489764,0.005661875,0.003231585,0.00071790814,0.004648924
