,root:Host-associated,Unknown
ERR2002349,0.9937414,0.006258607
ERR499205,0.9937414,0.006258607
ERR883544,0.9937414,0.006258607
SRR505031,0.9937414,0.006258607
ERR579333,0.9937414,0.006258607
SRR5467607,0.993741,0.006259024
ERR1382510,0.9937414,0.006258607
ERR522626,0.9937414,0.006258607
DRR018385,0.99374044,0.0062595606
SRR2154934,0.9937414,0.006258607
ERR1811119,0.9937414,0.006258607
SRR3951195,0.9937414,0.006258607
SRR6265205,0.9937414,0.006258607
ERR1310541,0.9937414,0.006258607
SRR996322,0.9937414,0.006258607
SRR504943,0.9937414,0.006258607
SRR3037298,0.9937414,0.006258607
SRR3285803,0.9937414,0.006258607
SRR1922902,0.9937414,0.006258607
SRR6264022,0.9937414,0.006258607
ERR1383544,0.9937414,0.006258607
SRR921146,0.9937414,0.006258607
ERR2001864,0.9937414,0.006258607
SRR5165733,0.9937414,0.006258607
SRR3053313,0.9937414,0.006258607
SRR996531,0.9937414,0.006258607
SRR1622895,0.9937414,0.006258607
SRR3501995,0.9937414,0.006258607
ERR2511538,0.9937414,0.006258607
ERR501046,0.9937414,0.006258607
DRR043121,0.9937414,0.006258607
SRR6394099,0.9937414,0.006258607
SRR1461311,0.9937414,0.006258607
SRR1923919,0.9937414,0.006258607
SRR5196430,0.9937414,0.006258607
SRR994869,0.9937414,0.006258607
SRR1922938,0.9937414,0.006258607
ERR719096,0.9937414,0.006258607
SRR6148400,0.9937414,0.006258607
ERR1382687,0.9937414,0.006258607
ERR1385158,0.9937414,0.006258607
ERR1383761,0.9937414,0.006258607
SRR5139816,0.9937414,0.006258607
DRR043952,0.9937414,0.006258607
ERR2002289,0.9937414,0.006258607
SRR5869753,0.9937414,0.006258607
ERR1971273,0.9937414,0.006258607
SRR5947848,0.9937414,0.006258607
ERR2739215,0.9937414,0.006258607
SRR2145529,0.9937414,0.006258607
SRR994611,0.9937414,0.006258607
ERR2002025,0.9937414,0.006258607
ERR443756,0.9937414,0.006258607
SRR6932551,0.9937414,0.006258607
ERR500384,0.9937414,0.006258607
ERR866681,0.9937414,0.006258607
ERR1701243,0.9937414,0.006258607
SRR6394221,0.9937414,0.006258607
ERR866487,0.9937414,0.006258607
ERR1913077,0.9937414,0.006258607
DRR050767,0.9937414,0.006258607
SRR6411680,0.9937414,0.006258607
DRR018733,0.9937415,0.0062584877
ERR441716,0.9937414,0.006258607
SRR921149,0.9937414,0.006258607
ERR441455,0.9937414,0.006258607
SRR2154911,0.9937414,0.006258607
ERR501267,0.9937414,0.006258607
DRR047457,0.9937415,0.0062584877
ERR560629,0.9937414,0.006258607
SRR6932516,0.9937414,0.006258607
ERR1727152,0.9937415,0.0062584877
DRR048142,0.99373996,0.0062600374
DRR043925,0.9937414,0.006258607
ERR1384254,0.9937414,0.006258607
SRR5165935,0.9937414,0.006258607
SRR6757661,0.9937414,0.006258607
SRR6414417,0.9937397,0.006260276
ERR867388,0.9937414,0.006258607
ERR1558868,0.9935227,0.0064772964
SRR1631064,0.9937414,0.006258607
ERR1314885,0.9937414,0.006258607
SRR2145455,0.9937414,0.006258607
SRR3053354,0.9937414,0.006258607
SRR5869658,0.9937414,0.006258607
SRR1618028,0.9937414,0.006258607
SRR3647895,0.9937414,0.006258607
SRR6408602,0.9937414,0.006258607
SRR5983337,0.9937414,0.006258607
SRR1949350,0.9937414,0.006258607
ERR1314084,0.9937414,0.006258607
SRR994864,0.9937414,0.006258607
ERR1876227,0.9937414,0.006258607
ERR522691,0.9937414,0.006258607
ERR499575,0.9937414,0.006258607
ERR2738800,0.9937414,0.006258607
SRR3095084,0.9937414,0.006258607
DRR047450,0.9937414,0.006258607
ERR1913206,0.9937414,0.006258607
SRR1950688,0.9937414,0.006258607
SRR388016,0.9937414,0.006258607
ERR441419,0.993741,0.006259024
SRR6409255,0.9937414,0.006258607
SRR2145537,0.9937414,0.006258607
SRR6054543,0.9937414,0.006258607
ERR441598,0.9937414,0.006258607
ERR1383747,0.9937414,0.006258607
SRR7449387,0.9937414,0.006258607
SRR1617903,0.9937414,0.006258607
ERR1331814,0.9937414,0.006258607
ERR1384021,0.9937414,0.006258607
SRR6038557,0.9937414,0.006258607
ERR1382523,0.9937414,0.006258607
SRR2154947,0.9937414,0.006258607
ERR500038,0.9937414,0.006258607
SRR3094850,0.9937414,0.006258607
SRR6265335,0.9937414,0.006258607
SRR388031,0.9937414,0.006258607
SRR2163530,0.9937414,0.006258607
ERR1311091,0.9937414,0.006258607
SRR995004,0.9937414,0.006258607
ERR2531924,0.99372774,0.0062722564
SRR505196,0.9937414,0.006258607
ERR2730296,0.9937414,0.006258607
SRR3732535,0.9937415,0.0062584877
DRR047691,0.9937414,0.006258607
SRR5165659,0.9937414,0.006258607
ERR521411,0.9937414,0.006258607
ERR1311605,0.9937414,0.006258607
SRR3201884,0.9937414,0.006258607
SRR5155948,0.9937414,0.006258607
SRR6038363,0.9937414,0.006258607
DRR047978,0.99374115,0.0062588453
ERR1313861,0.9937414,0.006258607
SRR6444953,0.9937415,0.0062584877
ERR522339,0.9937415,0.0062584877
SRR6411578,0.9937414,0.006258607
SRR6409277,0.9937414,0.006258607
DRR018734,0.99374115,0.0062588453
SRR6412013,0.9937414,0.006258607
ERR1383286,0.9937415,0.0062584877
SRR1948989,0.9937414,0.006258607
ERR1912994,0.9937414,0.006258607
ERR365876,0.9937414,0.006258607
SRR6264161,0.9937414,0.006258607
ERR2730317,0.9937414,0.006258607
ERR1297638,0.9937414,0.006258607
ERR500660,0.9937414,0.006258607
ERR1398214,0.9937414,0.006258607
ERR1760054,0.9937414,0.006258607
SRR7449103,0.9937414,0.006258607
SRR6411925,0.9937414,0.006258607
DRR042933,0.9937414,0.006258607
SRR2144108,0.9937414,0.006258607
ERR500907,0.9937414,0.006258607
SRR6414109,0.9937415,0.0062584877
SRR6038201,0.9937414,0.006258607
SRR1923876,0.9937414,0.006258607
ERR501080,0.9937414,0.006258607
SRR7453281,0.9937414,0.006258607
SRR1582848,0.9937414,0.006258607
ERR520789,0.9937414,0.006258607
SRR1653630,0.9937414,0.006258607
ERR2511849,0.9937414,0.006258607
ERR501150,0.9937414,0.006258607
SRR995495,0.9937414,0.006258607
SRR1922954,0.9937414,0.006258607
SRR1618268,0.9937414,0.006258607
ERR139419,0.9937414,0.006258607
ERR1331804,0.9937414,0.006258607
ERR867178,0.9937414,0.006258607
ERR441938,0.9937414,0.006258607
ERR1328465,0.9937414,0.006258607
SRR1631456,0.9937414,0.006258607
SRR6931263,0.9937414,0.006258607
SRR7453599,0.9937414,0.006258607
ERR441827,0.9937414,0.006258607
ERR500270,0.9937414,0.006258607
ERR1311624,0.9937414,0.006258607
SRR921014,0.9937414,0.006258607
ERR719188,0.9937414,0.006258607
ERR209099,0.9937414,0.006258607
ERR498632,0.9937414,0.006258607
ERR1811362,0.9937414,0.006258607
ERR1314320,0.9937414,0.006258607
ERR1971147,0.9937414,0.006258607
ERR441585,0.9937414,0.006258607
ERR498703,0.9937414,0.006258607
ERR472967,0.9937414,0.006258607
ERR719576,0.9937414,0.006258607
SRR6394025,0.9937414,0.006258607
SRR5178083,0.9937414,0.006258607
SRR6931538,0.9937414,0.006258607
ERR719084,0.9937414,0.006258607
ERR2511075,0.9937414,0.006258607
ERR2249169,0.9937414,0.006258607
DRR048172,0.9937415,0.0062584877
ERR720118,0.9937414,0.006258607
DRR050801,0.9937414,0.006258607
ERR107069,0.9937409,0.0062590837
ERR720097,0.9937414,0.006258607
SRR3732520,0.9937414,0.006258607
ERR1382331,0.9937414,0.006258607
SRR5869428,0.9937414,0.006258607
SRR1950701,0.9937414,0.006258607
SRR6408967,0.9937414,0.006258607
SRR3095017,0.9937414,0.006258607
ERR1701208,0.9937414,0.006258607
ERR1111289,0.9937414,0.006258607
SRR7453845,0.9937414,0.006258607
SRR3094823,0.9937414,0.006258607
ERR443948,0.9937414,0.006258607
SRR1630959,0.9937414,0.006258607
ERR1315165,0.9937414,0.006258607
DRR048171,0.99374145,0.0062585473
ERR1311017,0.9937414,0.006258607
SRR3094884,0.9937414,0.006258607
ERR867491,0.9937414,0.006258607
SRR3951125,0.9937414,0.006258607
SRR5196420,0.9937414,0.006258607
SRR5467629,0.9937414,0.006258607
SRR6264824,0.9937414,0.006258607
ERR2762605,0.99343216,0.006567836
SRR5165715,0.9937414,0.006258607
SRR6264735,0.9937414,0.006258607
ERR1383188,0.9937414,0.006258607
DRR043942,0.9937414,0.006258607
SRR919885,0.9937414,0.006258607
SRR1617928,0.9937414,0.006258607
ERR719909,0.9937414,0.006258607
ERR1385218,0.9937414,0.006258607
SRR1948827,0.9937415,0.0062584877
SRR6409252,0.9937414,0.006258607
SRR7453376,0.9937414,0.006258607
ERR444540,0.9937414,0.006258607
ERR2511214,0.9937414,0.006258607
DRR042939,0.9937415,0.0062584877
ERR1809121,0.9937414,0.006258607
SRR1622879,0.9937414,0.006258607
SRR7453666,0.9937414,0.006258607
ERR501296,0.9937414,0.006258607
SRR7448876,0.9937414,0.006258607
ERR1383033,0.9937414,0.006258607
SRR2924489,0.9937414,0.006258607
SRR996858,0.9937414,0.006258607
ERR532156,0.9937414,0.006258607
ERR531941,0.9937414,0.006258607
SRR6394214,0.9937414,0.006258607
ERR2662898,0.9937414,0.006258607
SRR3030648,0.9937414,0.006258607
SRR6038537,0.9937414,0.006258607
SRR6414402,0.9937414,0.006258607
SRR6932062,0.9937414,0.006258607
ERR2249209,0.9937414,0.006258607
ERR1314574,0.9937414,0.006258607
ERR1383514,0.9937414,0.006258607
SRR5983311,0.9937414,0.006258607
SRR6931563,0.9937414,0.006258607
ERR500915,0.9937414,0.006258607
ERR522333,0.9937414,0.006258607
SRR5869306,0.9937414,0.006258607
ERR2738727,0.9937414,0.006258607
SRR1631382,0.9937414,0.006258607
SRR5156209,0.9937414,0.006258607
ERR522597,0.9937407,0.006259322
ERR368890,0.9937414,0.006258607
DRR048169,0.9937414,0.006258607
SRR7448607,0.9937414,0.006258607
SRR1631384,0.9937414,0.006258607
SRR2046709,0.9937414,0.006258607
SRR5467900,0.9937414,0.006258607
SRR5178116,0.9937414,0.006258607
ERR1311215,0.9937414,0.006258607
SRR3361699,0.9937414,0.006258607
ERR2538407,0.9937414,0.006258607
DRR043812,0.99374145,0.0062585473
ERR522696,0.9937414,0.006258607
ERR2730388,0.9937414,0.006258607
ERR1313540,0.9937414,0.006258607
ERR1297709,0.9937414,0.006258607
ERR450829,0.9937414,0.006258607
ERR525819,0.9937414,0.006258607
DRR050956,0.9937414,0.006258607
DRR041867,0.9937414,0.006258607
DRR018763,0.9937413,0.006258726
SRR6265603,0.9937414,0.006258607
SRR7453287,0.9937414,0.006258607
SRR6264825,0.9937414,0.006258607
ERR1913089,0.9937414,0.006258607
SRR7449210,0.9937414,0.006258607
ERR500536,0.9937414,0.006258607
ERR451340,0.9937414,0.006258607
SRR5947850,0.9937414,0.006258607
ERR1310150,0.9937414,0.006258607
SRR6931906,0.9937414,0.006258607
ERR1383310,0.9937414,0.006258607
ERR532240,0.9937414,0.006258607
SRR388037,0.9937414,0.006258607
ERR500176,0.9937414,0.006258607
SRR5868812,0.9937414,0.006258607
DRR047606,0.9937415,0.0062584877
ERR2002075,0.9937414,0.006258607
ERR1310593,0.9937414,0.006258607
SRR5415580,0.9937414,0.006258607
ERR498689,0.9937414,0.006258607
SRR3503285,0.9937414,0.006258607
ERR561275,0.9937414,0.006258607
ERR1384462,0.9937414,0.006258607
SRR1949277,0.9937414,0.006258607
ERR1311561,0.9937414,0.006258607
SRR6932515,0.9937414,0.006258607
ERR500412,0.9937414,0.006258607
SRR6411687,0.9937414,0.006258607
ERR499880,0.9937414,0.006258607
SRR2658722,0.9937414,0.006258607
SRR2761076,0.9937414,0.006258607
DRR048208,0.9937414,0.006258607
ERR209154,0.9937414,0.006258607
ERR2001863,0.9937414,0.006258607
ERR498597,0.9937414,0.006258607
DRR047951,0.9937414,0.006258607
ERR107065,0.9937414,0.006258607
ERR883440,0.9937414,0.006258607
ERR2739372,0.9937414,0.006258607
SRR6932243,0.9937414,0.006258607
ERR501328,0.9937414,0.006258607
SRR996149,0.9937414,0.006258607
SRR2086820,0.9937414,0.006258607
SRR997008,0.9937414,0.006258607
SRR5525228,0.9937414,0.006258607
ERR139067,0.9937414,0.006258607
ERR520733,0.9937414,0.006258607
SRR6411986,0.9937414,0.006258607
SRR5983351,0.9937414,0.006258607
ERR719954,0.9937414,0.006258607
ERR2011947,0.9937414,0.006258607
SRR6931611,0.9937414,0.006258607
DRR068157,0.9937415,0.0062584877
ERR532179,0.9937414,0.006258607
ERR1109423,0.99373424,0.0062657595
ERR2011895,0.9937414,0.006258607
SRR6408603,0.9937414,0.006258607
SRR6054475,0.9937414,0.006258607
SRR2761270,0.9937414,0.006258607
ERR1313471,0.9937414,0.006258607
SRR1632996,0.9937414,0.006258607
ERR2531867,0.9937227,0.006277323
SRR3647783,0.9937414,0.006258607
ERR1314468,0.9937414,0.006258607
SRR505162,0.9937414,0.006258607
ERR499994,0.9937414,0.006258607
SRR1949375,0.9937414,0.006258607
SRR6038405,0.9937414,0.006258607
SRR5155983,0.9937414,0.006258607
SRR7449048,0.9937414,0.006258607
SRR6408556,0.9937414,0.006258607
ERR1876222,0.9937414,0.006258607
SRR6367253,0.9937414,0.006258607
SRR6265009,0.9937414,0.006258607
SRR3400390,0.9937414,0.006258607
SRR5483105,0.9937414,0.006258607
ERR1760010,0.9937414,0.006258607
ERR719421,0.9937414,0.006258607
SRR920915,0.9937414,0.006258607
SRR1631275,0.9937414,0.006258607
ERR579570,0.9937414,0.006258607
SRR1618180,0.9937414,0.006258607
ERR1310906,0.9937414,0.006258607
SRR6409188,0.9937414,0.006258607
ERR579470,0.9937414,0.006258607
ERR1529651,0.9937414,0.006258607
ERR442965,0.9937414,0.006258607
SRR5520585,0.9937413,0.006258726
ERR139442,0.9937414,0.006258607
SRR5467842,0.9937414,0.006258607
ERR2002206,0.9937414,0.006258607
SRR3581208,0.9937414,0.006258607
ERR532087,0.9937414,0.006258607
SRR1618062,0.9937414,0.006258607
ERR522259,0.9937414,0.006258607
ERR1960749,0.9937414,0.006258607
ERR2511465,0.9937414,0.006258607
ERR443976,0.9937414,0.006258607
SRR6265227,0.9937414,0.006258607
SRR920178,0.9937414,0.006258607
SRR5415575,0.9937414,0.006258607
SRR1922885,0.9937415,0.0062584877
ERR444242,0.9937414,0.006258607
ERR2002080,0.9937414,0.006258607
ERR526076,0.9937414,0.006258607
SRR7448582,0.9937414,0.006258607
SRR6451728,0.9937414,0.006258607
ERR1960745,0.9937414,0.006258607
SRR2010477,0.9937414,0.006258607
ERR2662918,0.9937414,0.006258607
ERR443841,0.9937414,0.006258607
SRR1704356,0.9937414,0.006258607
SRR3361555,0.9937414,0.006258607
SRR8485004,0.9937414,0.006258607
SRR5467550,0.9937414,0.006258607
SRR7453879,0.9937414,0.006258607
ERR501025,0.9937414,0.006258607
ERR500806,0.9937414,0.006258607
ERR500708,0.9937414,0.006258607
SRR7448519,0.9937414,0.006258607
ERR2003148,0.9937414,0.006258607
DRR050892,0.9937414,0.006258607
ERR719618,0.9937414,0.006258607
ERR500851,0.9937414,0.006258607
DRR047548,0.9937414,0.006258607
ERR981249,0.9937414,0.006258607
SRR823320,0.9937414,0.006258607
SRR1617779,0.9937414,0.006258607
ERR2003176,0.9937414,0.006258607
SRR996006,0.9937414,0.006258607
ERR1314099,0.9937414,0.006258607
ERR1383424,0.9937414,0.006258607
SRR3419403,0.9937414,0.006258607
ERR561643,0.9937414,0.006258607
ERR1383712,0.9937414,0.006258607
SRR995346,0.9937414,0.006258607
ERR531934,0.9937414,0.006258607
DRR047926,0.9937414,0.006258607
SRR1661368,0.99374145,0.0062585473
ERR501287,0.9937414,0.006258607
SRR028697,0.9937414,0.006258607
SRR3201888,0.9937414,0.006258607
SRR2145336,0.9937414,0.006258607
ERR525801,0.9937414,0.006258607
SRR6411995,0.9937414,0.006258607
DRR050859,0.9937414,0.006258607
SRR7453641,0.9937414,0.006258607
ERR522265,0.99374115,0.0062588453
SRR5156061,0.9937414,0.006258607
SRR2005666,0.9937414,0.006258607
ERR500877,0.9937414,0.006258607
SRR3362107,0.9937414,0.006258607
ERR560794,0.9937414,0.006258607
SRR6409284,0.9937414,0.006258607
SRR2658714,0.9937414,0.006258607
ERR719852,0.9937414,0.006258607
ERR522324,0.9937414,0.006258607
ERR560601,0.9937414,0.006258607
ERR1383037,0.9937414,0.006258607
ERR522103,0.9937414,0.006258607
DRR047439,0.9937414,0.006258607
ERR1987721,0.9937415,0.0062584877
SRR2144016,0.9937414,0.006258607
SRR3053289,0.9937414,0.006258607
DRR041942,0.9937415,0.0062584877
ERR1398208,0.9937414,0.006258607
SRR935525,0.9937414,0.006258607
SRR1715667,0.9937414,0.006258607
ERR525799,0.9937414,0.006258607
ERR1382917,0.9937414,0.006258607
SRR7453635,0.9937415,0.0062584877
ERR2002088,0.9937414,0.006258607
ERR1382468,0.9937414,0.006258607
ERR501030,0.9937414,0.006258607
ERR1310618,0.9937414,0.006258607
SRR920245,0.9937414,0.006258607
ERR443387,0.9937414,0.006258607
SRR1618170,0.9937414,0.006258607
ERR1311226,0.9937414,0.006258607
ERR368875,0.9937414,0.006258607
SRR346873,0.9937414,0.006258607
ERR443389,0.9937414,0.006258607
SRR1632853,0.9937414,0.006258607
SRR5467955,0.9937414,0.006258607
ERR867104,0.9937414,0.006258607
SRR6409269,0.9937414,0.006258607
ERR531459,0.9937415,0.0062584877
ERR1313839,0.9937414,0.006258607
ERR2511326,0.9937414,0.006258607
SRR5156161,0.9937414,0.006258607
DRR047557,0.9937414,0.006258607
SRR1924010,0.9937414,0.006258607
SRR7449043,0.9937414,0.006258607
ERR441932,0.9937414,0.006258607
SRR7453366,0.9937414,0.006258607
ERR1383015,0.9937414,0.006258607
ERR1384100,0.9937414,0.006258607
DRR047776,0.9937414,0.006258607
SRR5467741,0.9937414,0.006258607
ERR2739037,0.9937414,0.006258607
SRR1922916,0.9937413,0.006258726
SRR6028617,0.9937414,0.006258607
SRR6409215,0.9937414,0.006258607
ERR719035,0.9937414,0.006258607
SRR1631007,0.9937414,0.006258607
ERR1382742,0.9937414,0.006258607
ERR3005967,0.9937414,0.006258607
SRR920660,0.9937414,0.006258607
ERR719341,0.9937414,0.006258607
SRR1660211,0.9937414,0.006258607
ERR1314196,0.9937414,0.006258607
SRR995042,0.9937414,0.006258607
SRR6028395,0.9937414,0.006258607
SRR6264044,0.9937414,0.006258607
DRR050849,0.9937414,0.006258607
ERR1811364,0.9937414,0.006258607
SRR5178072,0.9937414,0.006258607
DRR047610,0.9937414,0.006258607
ERR2538506,0.9937414,0.006258607
SRR6028525,0.9937414,0.006258607
DRR018677,0.99373424,0.0062657595
SRR5165631,0.9937414,0.006258607
SRR3362126,0.9937414,0.006258607
ERR1310530,0.9937414,0.006258607
ERR2002161,0.9937414,0.006258607
SRR7448991,0.9937414,0.006258607
SRR6411874,0.9937414,0.006258607
SRR2980296,0.9937414,0.006258607
SRR7448810,0.9937401,0.006259918
SRR6367313,0.9937378,0.006262183
SRR6932432,0.9937414,0.006258607
DRR047530,0.9937415,0.0062584877
ERR2511726,0.9937414,0.006258607
SRR822854,0.9937414,0.006258607
ERR579686,0.9937414,0.006258607
SRR3037332,0.9937414,0.006258607
ERR500743,0.9937414,0.006258607
DRR043090,0.9937414,0.006258607
ERR442970,0.9937414,0.006258607
ERR501219,0.9937414,0.006258607
ERR2738980,0.9937414,0.006258607
SRR1661378,0.9937415,0.0062584877
SRR6444048,0.9937414,0.006258607
ERR1109464,0.9937414,0.006258607
SRR996207,0.9937414,0.006258607
SRR7448710,0.9937414,0.006258607
ERR521432,0.9937414,0.006258607
ERR1384599,0.9937414,0.006258607
ERR500133,0.9937414,0.006258607
DRR044003,0.9937414,0.006258607
DRR029174,0.99373925,0.0062607527
ERR139035,0.9937414,0.006258607
ERR1109644,0.9937414,0.006258607
ERR531925,0.9937414,0.006258607
SRR3191008,0.9937414,0.006258607
SRR6931960,0.9937414,0.006258607
SRR1622836,0.9937414,0.006258607
ERR139050,0.9937414,0.006258607
SRR6931327,0.9937414,0.006258607
ERR520723,0.9937414,0.006258607
ERR1109467,0.9937414,0.006258607
SRR6414110,0.9937415,0.0062584877
ERR719286,0.9937414,0.006258607
SRR1948919,0.9937414,0.006258607
SRR6038316,0.9937414,0.006258607
ERR1328409,0.9937414,0.006258607
SRR2761253,0.9937414,0.006258607
ERR1759917,0.9937414,0.006258607
ERR560671,0.9937414,0.006258607
ERR499722,0.9937414,0.006258607
ERR1598741,0.9937414,0.006258607
SRR995627,0.9937414,0.006258607
ERR2849498,0.9937414,0.006258607
SRR995393,0.9937414,0.006258607
ERR2806340,0.9937414,0.006258607
ERR1310509,0.9937414,0.006258607
ERR451560,0.9937414,0.006258607
ERR719508,0.9937414,0.006258607
ERR1310733,0.9937414,0.006258607
SRR6028409,0.9937414,0.006258607
DRR029155,0.9937414,0.006258607
ERR209703,0.9937414,0.006258607
SRR6931250,0.9937414,0.006258607
ERR1382320,0.9937414,0.006258607
SRR935576,0.9937414,0.006258607
SRR6444899,0.9937415,0.0062584877
SRR6413934,0.9937414,0.006258607
ERR1311367,0.9937414,0.006258607
ERR522366,0.9937414,0.006258607
ERR2011956,0.9937414,0.006258607
SRR346838,0.9937414,0.006258607
ERR2511114,0.9937414,0.006258607
ERR500451,0.9937414,0.006258607
ERR1383147,0.9937414,0.006258607
ERR2538410,0.9937414,0.006258607
SRR5699154,0.9936985,0.0063015223
SRR5983369,0.9937414,0.006258607
SRR3201914,0.9937414,0.006258607
SRR6451731,0.9937414,0.006258607
ERR1382702,0.9937414,0.006258607
ERR139418,0.9937414,0.006258607
ERR1315181,0.9937414,0.006258607
ERR1111218,0.9937414,0.006258607
ERR1383578,0.9937414,0.006258607
ERR719538,0.9937414,0.006258607
SRR6411821,0.9937414,0.006258607
ERR2002338,0.9937414,0.006258607
ERR2511778,0.9937414,0.006258607
SRR7453370,0.9937415,0.0062584877
SRR6412138,0.9937414,0.006258607
SRR6931303,0.9937415,0.0062584877
ERR498897,0.9937414,0.006258607
SRR6038270,0.9937414,0.006258607
SRR7453441,0.9937414,0.006258607
SRR6408793,0.9937414,0.006258607
ERR139352,0.9937414,0.006258607
SRR6265284,0.9937414,0.006258607
ERR209891,0.9937414,0.006258607
SRR6411551,0.9937414,0.006258607
ERR1109585,0.9937414,0.006258607
ERR1310949,0.9937414,0.006258607
ERR2286267,0.9937414,0.006258607
SRR3094851,0.9937414,0.006258607
ERR1382686,0.9937414,0.006258607
ERR1328378,0.9937414,0.006258607
SRR8356240,0.9937414,0.006258607
ERR1383443,0.9937414,0.006258607
SRR5868618,0.9937414,0.006258607
SRR5156042,0.9937414,0.006258607
ERR2011951,0.9937414,0.006258607
DRR044285,0.9937414,0.006258607
SRR6931556,0.9937414,0.006258607
ERR883418,0.9937414,0.006258607
SRR6408548,0.9937414,0.006258607
SRR1704637,0.9937414,0.006258607
ERR719393,0.9937414,0.006258607
DRR029183,0.9937414,0.006258607
SRR6265286,0.9937415,0.0062584877
SRR1622919,0.9937414,0.006258607
SRR6028361,0.9937414,0.006258607
DRR030568,0.9937414,0.006258607
SRR5947931,0.9937414,0.006258607
ERR500256,0.9937414,0.006258607
ERR1019713,0.9937414,0.006258607
ERR1823593,0.9937414,0.006258607
SRR2010536,0.9937414,0.006258607
SRR995925,0.9937414,0.006258607
SRR6038310,0.9937414,0.006258607
SRR5178151,0.9937414,0.006258607
SRR6757602,0.9937414,0.006258607
SRR3419429,0.9937414,0.006258607
ERR3005974,0.9937414,0.006258607
ERR1315089,0.9937414,0.006258607
SRR5868602,0.9937414,0.006258607
DRR030469,0.9937414,0.006258607
SRR6265618,0.9937414,0.006258607
SRR6309301,0.9937414,0.006258607
ERR579595,0.9937414,0.006258607
SRR3419401,0.9937414,0.006258607
ERR1311314,0.9937414,0.006258607
DRR030600,0.9937414,0.006258607
SRR6264601,0.9937414,0.006258607
ERR1109457,0.9937414,0.006258607
ERR2738658,0.9937414,0.006258607
ERR2739079,0.9937414,0.006258607
ERR1385428,0.9937414,0.006258607
SRR1618053,0.9937414,0.006258607
ERR1383568,0.9937414,0.006258607
ERR525770,0.9937414,0.006258607
ERR1398159,0.9937414,0.006258607
ERR2511659,0.9937414,0.006258607
ERR1314886,0.9937414,0.006258607
ERR498581,0.9937414,0.006258607
DRR047492,0.9937414,0.006258607
SRR6931208,0.9937414,0.006258607
ERR1310253,0.9937414,0.006258607
ERR1382504,0.9937414,0.006258607
ERR209269,0.9937414,0.006258607
DRR060312,0.9937414,0.006258607
ERR2003155,0.9937414,0.006258607
SRR6418327,0.9937414,0.006258607
SRR7448878,0.9937414,0.006258607
ERR500428,0.9937414,0.006258607
ERR883568,0.9937414,0.006258607
SRR1948823,0.9937414,0.006258607
DRR047700,0.99374104,0.0062589645
ERR531585,0.9937414,0.006258607
ERR2784809,0.9937415,0.0062584877
SRR7448529,0.9937414,0.006258607
ERR531679,0.9937414,0.006258607
SRR6394226,0.9937414,0.006258607
ERR1311252,0.9937414,0.006258607
ERR498724,0.9937414,0.006258607
ERR2784780,0.9937414,0.006258607
ERR498705,0.9937414,0.006258607
SRR6418312,0.9937414,0.006258607
SRR6932470,0.9937414,0.006258607
ERR442060,0.9937415,0.0062584877
ERR443877,0.9937414,0.006258607
SRR7453495,0.99374133,0.0062586665
SRR505207,0.9937415,0.0062584877
ERR1328453,0.9937414,0.006258607
ERR1313686,0.9937414,0.006258607
ERR2002190,0.9937414,0.006258607
ERR368928,0.9934044,0.0065956116
ERR1382583,0.9937414,0.006258607
DRR047365,0.9937414,0.006258607
SRR6028183,0.9937414,0.006258607
SRR6148450,0.9937414,0.006258607
SRR5467872,0.9937414,0.006258607
SRR5868851,0.9937414,0.006258607
SRR2145477,0.9937414,0.006258607
SRR6393987,0.9937414,0.006258607
SRR6444858,0.9937414,0.006258607
DRR044332,0.9937414,0.006258607
SRR5155888,0.9937414,0.006258607
SRR6932266,0.9937414,0.006258607
SRR3095151,0.9937414,0.006258607
SRR1617899,0.9937414,0.006258607
ERR579810,0.9937414,0.006258607
SRR5971051,0.9937414,0.006258607
SRR6038399,0.9937414,0.006258607
DRR050797,0.9937414,0.006258607
ERR522519,0.9937414,0.006258607
ERR1309812,0.9937414,0.006258607
SRR6412139,0.9937414,0.006258607
ERR2511165,0.9937414,0.006258607
SRR1617776,0.9937414,0.006258607
ERR520671,0.9937414,0.006258607
DRR041960,0.9937414,0.006258607
SRR6444507,0.9937414,0.006258607
ERR983863,0.9937414,0.006258607
ERR500960,0.9937414,0.006258607
ERR209707,0.9937414,0.006258607
ERR499640,0.9937414,0.006258607
SRR6054447,0.9937414,0.006258607
SRR6931197,0.9937414,0.006258607
ERR532223,0.9937414,0.006258607
SRR1715653,0.9937414,0.006258607
ERR498468,0.9937414,0.006258607
ERR2002276,0.9937414,0.006258607
SRR1624843,0.9937414,0.006258607
ERR2198077,0.9937414,0.006258607
SRR6038359,0.9937414,0.006258607
SRR6365027,0.9937414,0.006258607
SRR5942081,0.9937414,0.006258607
SRR1924030,0.9937414,0.006258607
ERR2563608,0.9937414,0.006258607
ERR522101,0.9937414,0.006258607
SRR6028556,0.9937414,0.006258607
ERR209836,0.9937414,0.006258607
SRR1617708,0.9937414,0.006258607
ERR719363,0.9937414,0.006258607
SRR1715649,0.9937414,0.006258607
ERR444148,0.9937414,0.006258607
ERR1382289,0.9937414,0.006258607
ERR1384578,0.9937414,0.006258607
ERR1384801,0.9937414,0.006258607
DRR018716,0.9937403,0.00625968
ERR500878,0.9937414,0.006258607
SRR1948541,0.9937414,0.006258607
ERR209293,0.9937414,0.006258607
