,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants
ERR2738906,0.0006290528,0.0019659712,0.0035726456,0.9877095,0.00089042075,0.004011204,0.0012212575
SRR7453558,0.0006286232,0.0019684767,0.0035734705,0.98770344,0.0008903049,0.004014329,0.0012213776
SRR921143,0.000629701,0.0019686238,0.0035871912,0.987676,0.0008936402,0.0040186727,0.0012261361
ERR441871,0.00062838296,0.0019683805,0.0035715448,0.9877079,0.0008900351,0.004013107,0.0012207543
SRR6457239,0.002365506,0.98121315,0.0034122316,0.005503041,0.0028872658,0.0037605653,0.0008582191
SRR6054510,0.00062853657,0.001968703,0.003573491,0.9877011,0.00089035503,0.0040168124,0.0012210219
SRR6931872,0.00062965613,0.0019709968,0.0035765478,0.987688,0.0008915553,0.004021031,0.0012222674
ERR1263810,0.0049042637,0.10502623,0.016561577,0.1950169,0.012896141,0.66095996,0.0046348576
ERR1690883,0.0038389342,0.00654533,0.017557876,0.019800588,0.0099740755,0.013900359,0.9283828
SRR6745988,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
SRR2097666,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
SRR1647946,0.0023658748,0.98120695,0.0034128302,0.0055058096,0.0028883945,0.0037617988,0.00085820834
SRR747839,0.006261279,0.010448789,0.05138319,0.042135846,0.012871758,0.020606924,0.8562922
SRR5181070,0.0023653703,0.9812138,0.0034119915,0.005503079,0.0028872704,0.0037602754,0.0008581832
SRR6932214,0.0006467009,0.0020176868,0.0036110417,0.9874408,0.00091851375,0.0041352855,0.0012298787
SRR4414599,0.011152832,0.025779957,0.7428375,0.11169603,0.0064052776,0.014959374,0.08716907
SRR3062912,0.011131418,0.02567723,0.7433547,0.11131443,0.006408903,0.01492669,0.08718664
ERR2511300,0.00062861026,0.0019699556,0.003572964,0.987701,0.00089037407,0.0040152613,0.0012217625
SRR5178984,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
ERR719282,0.0006282987,0.0019683775,0.0035767613,0.9876928,0.00089013146,0.0040219035,0.0012217057
ERR1905817,0.0038388185,0.0065450133,0.017557492,0.01980052,0.009973727,0.013899978,0.9283844
SRR1926180,0.0038416146,0.0065484126,0.017574633,0.01981979,0.009976827,0.013906157,0.92833257
SRR3416646,0.002365407,0.9812136,0.003412051,0.005503196,0.0028873167,0.0037603716,0.00085818797
SRR2761387,0.00062721875,0.0019681025,0.0036026817,0.9876137,0.0008906694,0.0040723914,0.0012252383
ERR2836014,0.0062285946,0.030181278,0.022572473,0.04883393,0.006455894,0.8816133,0.0041145375
SRR6931476,0.0006287834,0.0019694886,0.0035723913,0.98770183,0.00089065975,0.0040158355,0.0012209412
ERR833605,0.0023653633,0.9812138,0.0034119785,0.00550305,0.0028872539,0.0037602559,0.00085818244
SRR6365023,0.0014702243,0.0026326096,0.009230904,0.9745145,0.0012922364,0.007682058,0.0031774342
SRR2144135,0.006394776,0.0392029,0.018384371,0.7004906,0.016351944,0.20851518,0.010660227
ERR498868,0.0006285218,0.0019691854,0.0035722384,0.98770523,0.00089010276,0.0040134313,0.0012211993
SRR5822368,0.0074125,0.021994976,0.02794939,0.026347917,0.0051732096,0.90585095,0.0052711535
SRR6408623,0.0006283879,0.0019684231,0.0035715813,0.9877077,0.0008900311,0.004013152,0.0012207732
SRR640635,0.01113285,0.025682954,0.74332696,0.11133881,0.0064078174,0.014927651,0.087182954
SRR3633310,0.0030916275,0.9289095,0.01085622,0.014576715,0.003991427,0.03616612,0.0024084647
SRR8605843,0.007694799,0.036464814,0.013288614,0.8443431,0.0141523015,0.07302471,0.011031588
ERR500493,0.00062937435,0.001970829,0.0035805737,0.98768485,0.000892044,0.0040176525,0.0012246787
SRR3951258,0.00062847923,0.0019682173,0.0035729164,0.98770523,0.00089036,0.0040136282,0.0012211696
ERR220366,0.0024142514,0.98054296,0.003493352,0.0057783932,0.0030001935,0.0039104535,0.00086034933
ERR499621,0.0006348924,0.001985944,0.003585694,0.98761266,0.00090015127,0.004056638,0.0012240171
SRR6511310,0.0023712327,0.9811916,0.0034219737,0.0054985005,0.002888987,0.0037671824,0.0008605322
SRR8608291,0.043716688,0.027234966,0.08443517,0.075627044,0.057786334,0.08311202,0.6280878
ERR1194532,0.05004426,0.23367564,0.024517138,0.041703552,0.022494396,0.5419551,0.0856099
ERR1383078,0.0043773507,0.048140503,0.024935208,0.64500844,0.010194756,0.25508884,0.012254849
ERR1583251,0.002365538,0.9812123,0.0034123312,0.0055034356,0.0028874476,0.003760734,0.0008582433
ERR1298426,0.0038387561,0.006545113,0.017557248,0.019800749,0.009973725,0.013899619,0.9283848
ERR1256940,0.0017799141,0.004819262,0.005301092,0.9718239,0.0027878317,0.011895854,0.0015920773
ERR1582140,0.0023665952,0.9812026,0.0034140942,0.0055062156,0.002888623,0.0037634291,0.0008583748
SRR2922899,0.0038394213,0.00654586,0.017561112,0.019804897,0.00997445,0.013900822,0.92837346
ERR418289,0.010958718,0.015777402,0.04398376,0.058662716,0.0070221527,0.8540122,0.0095830755
ERR1298083,0.003838907,0.006545127,0.01755756,0.019800333,0.0099739805,0.013900326,0.9283837
SRR3503182,0.00062837783,0.0019683698,0.003571563,0.9877078,0.00089003885,0.004013122,0.0012207535
ERR3256943,0.0023654301,0.9812138,0.0034121005,0.0055028563,0.002887185,0.0037603704,0.000858207
ERR441623,0.00062838016,0.0019683877,0.0035715648,0.9877078,0.00089003716,0.004013126,0.0012207589
SRR882208,0.0023656874,0.9812097,0.0034125207,0.005504641,0.0028879165,0.0037612084,0.000858205
SRR3037248,0.00089454,0.0026677165,0.004087607,0.9839003,0.0013107952,0.0058014807,0.0013374223
ERR1522997,0.016960926,0.047310278,0.023332957,0.04353317,0.0128433015,0.8390878,0.016931603
SRR4826972,0.0023660301,0.981205,0.0034130884,0.005506628,0.0028887317,0.003762265,0.00085821724
DRR050944,0.00062837667,0.0019683759,0.0035715394,0.9877079,0.00089003256,0.0040131146,0.0012207461
ERR2709724,0.0038415838,0.006548517,0.017568627,0.019811375,0.009978723,0.013906942,0.92834425
SRR2061310,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
DRR018679,0.0006283779,0.0019683917,0.003571533,0.9877079,0.0008900284,0.0040131146,0.001220749
SRR942594,0.011177001,0.048262384,0.28995323,0.038705852,0.013571233,0.035998337,0.56233203
ERR1665707,0.0023653668,0.9812138,0.0034119817,0.0055030477,0.002887255,0.003760261,0.0008581832
SRR6028168,0.0006281228,0.0019691866,0.0035914655,0.9876451,0.000891072,0.004051314,0.0012237387
ERR1310786,0.0006284991,0.0019689305,0.0035779327,0.9876875,0.0008906434,0.0040247026,0.0012218059
ERR500718,0.00062862446,0.0019697307,0.003572737,0.9877037,0.00089016336,0.0040136855,0.0012215078
SRR6188415,0.0023653929,0.9812138,0.0034120337,0.005502998,0.0028872374,0.0037603131,0.0008581922
SRR1949288,0.0006290327,0.0019681414,0.003578587,0.98769337,0.00089149125,0.004016272,0.0012230121
ERR1897444,0.0023659896,0.9812106,0.0034128882,0.0055030137,0.0028874343,0.0037617069,0.0008582758
ERR1896773,0.0072676167,0.021934353,0.028604928,0.025905814,0.0049838037,0.9062936,0.005009988
SRR6264899,0.00062873936,0.001969006,0.0035748912,0.9877,0.0008907188,0.004014606,0.0012220584
ERR1896740,0.049782418,0.20329757,0.025630094,0.05156651,0.024227435,0.574195,0.071301006
SRR5595923,0.002365518,0.98121244,0.0034122437,0.005503496,0.0028874453,0.0037606629,0.00085820496
DRR060035,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
SRR6408922,0.00062861544,0.001968619,0.0035739858,0.98770267,0.0008905585,0.0040140236,0.0012216422
ERR1359953,0.0053633405,0.035071634,0.020777429,0.6732887,0.013753524,0.24081068,0.010934658
ERR2599179,0.0038392015,0.006545589,0.017558655,0.019800946,0.009974613,0.01390124,0.9283797
ERR579705,0.0006284618,0.0019684886,0.0035723676,0.98770565,0.0008902024,0.0040137237,0.0012210163
SRR2658267,0.00062837335,0.0019683796,0.0035714968,0.9877079,0.00089002284,0.0040130997,0.0012207346
ERR2188014,0.07028455,0.032267667,0.09493708,0.04527021,0.07800929,0.2722753,0.406956
SRR632468,0.0023653691,0.9812138,0.0034119883,0.005503087,0.0028872704,0.0037602754,0.0008581828
ERR3569047,0.011183938,0.026068727,0.7412566,0.112928845,0.006419888,0.015038606,0.087103486
SRR2658275,0.0006256927,0.0019663349,0.003631401,0.98753244,0.0008903961,0.0041243616,0.0012295202
ERR2730231,0.0006283841,0.0019685954,0.0035754538,0.9876957,0.00089029537,0.0040203277,0.0012213837
SRR6314063,0.016959483,0.024443207,0.20118108,0.15718657,0.013731771,0.044431165,0.5420667
SRR4780244,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
ERR1385420,0.0006284663,0.0019684192,0.003572497,0.98770565,0.00089022797,0.0040136315,0.0012210123
ERR500588,0.00062847655,0.0019687603,0.0035718484,0.98770624,0.00089014485,0.0040136436,0.0012208925
SRR6028611,0.0006284546,0.0019686033,0.0035718414,0.9877071,0.0008900497,0.004013058,0.0012209326
ERR499826,0.00062914885,0.0019710495,0.0035737841,0.98769593,0.000891021,0.0040173815,0.0012216887
ERR579668,0.0006548535,0.0020409476,0.003644006,0.9872701,0.0009323754,0.004221523,0.0012362337
SRR505156,0.0010988336,0.006274268,0.007759751,0.9604717,0.002025789,0.017761976,0.0046077427
SRR3362101,0.00060698506,0.0019828228,0.0042194678,0.98564434,0.0009039455,0.0053130966,0.0013294199
DRR042826,0.0006284298,0.0019685929,0.0035717818,0.9877071,0.00089005224,0.0040132147,0.0012208942
ERR1665714,0.0023653917,0.9812138,0.0034120274,0.0055029816,0.0028872318,0.0037603062,0.0008581922
ERR1896749,0.003919485,0.9174112,0.013979867,0.014360253,0.00430656,0.04279546,0.0032272597
ERR1383651,0.00062804675,0.0019682837,0.0035813295,0.9876786,0.00089026167,0.004031381,0.001222198
SRR920243,0.00062838197,0.0019684178,0.0035715543,0.9877078,0.00089003117,0.004013122,0.0012207634
ERR1912990,0.00062854815,0.001968803,0.0035740798,0.9876995,0.00089033874,0.0040175035,0.0012212597
SRR996207,0.00062913814,0.0019715985,0.0035761285,0.98769367,0.0008906681,0.004015438,0.0012231874
SRR5178513,0.009387472,0.94915324,0.010902106,0.008751413,0.00559703,0.011463088,0.0047456073
ERR1398195,0.0006288106,0.0019695389,0.0035739872,0.9876984,0.00089065277,0.004017426,0.0012213223
ERR1513302,0.0072316537,0.021788152,0.028591735,0.025749557,0.0049565346,0.9066842,0.004998171
SRR6414086,0.00062960654,0.001974999,0.003577549,0.98768276,0.00089128653,0.0040186998,0.0012251491
SRR6457168,0.0023653768,0.9812137,0.0034120008,0.0055030813,0.0028872686,0.0037602894,0.00085818436
ERR1811245,0.0006284424,0.0019687507,0.003574227,0.9876987,0.00089030864,0.004018527,0.001221151
SRR6412105,0.0006291234,0.001968875,0.003577474,0.98769414,0.0008909216,0.0040166695,0.0012227524
DRR047979,0.0006283917,0.0019684604,0.003571591,0.98770756,0.0008900322,0.0040131398,0.0012207882
SRR1704510,0.00062853814,0.001969203,0.0035722458,0.987705,0.0008901407,0.004013597,0.0012211826
DRR060092,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
SRR3094892,0.0006283992,0.0019684944,0.0035716456,0.98770756,0.0008900416,0.004013161,0.001220816
ERR1522262,0.009555799,0.027891671,0.029675681,0.031397965,0.006372219,0.8889224,0.006184276
ERR1109396,0.0006283779,0.0019683833,0.0035715294,0.9877079,0.00089002575,0.0040131225,0.0012207445
SRR2010443,0.00062894257,0.0019687426,0.0035755963,0.9876984,0.000890516,0.004015901,0.001222089
SRR8611008,0.10483539,0.107520714,0.20886749,0.15236466,0.18161736,0.11574296,0.12905145
ERR1676993,0.0038387524,0.006545038,0.017557245,0.019800475,0.009973641,0.01389956,0.92838526
ERR1688997,0.0038387754,0.0065450715,0.017557312,0.019800453,0.0099736955,0.013899657,0.9283851
SRR5178748,0.0023716805,0.98107785,0.0034378807,0.005541705,0.0028960973,0.0038106944,0.00086400076
SRR2984258,0.0023653945,0.9812136,0.0034120316,0.0055032223,0.0028873263,0.003760352,0.0008581843
SRR2761411,0.0006283758,0.0019683873,0.0035715979,0.98770756,0.0008900302,0.004013278,0.0012207527
SRR6444766,0.000628428,0.001968501,0.0035719266,0.9877066,0.00089011376,0.004013592,0.0012208255
ERR923891,0.003839004,0.0065452517,0.01755846,0.019802392,0.009973942,0.013899902,0.9283811
SRR6145504,0.0023654515,0.9812139,0.0034121415,0.0055027152,0.0028871302,0.003760396,0.0008582177
ERR1582914,0.0023730195,0.98116285,0.0034282217,0.005504544,0.0028906069,0.003778793,0.0008619041
DRR043195,0.0006283825,0.001968398,0.0035715676,0.9877077,0.0008900345,0.004013129,0.0012207621
SRR950729,0.011263966,0.026752735,0.73939687,0.11020647,0.0065283785,0.015360872,0.09049075
ERR2097575,0.2368096,0.40671554,0.07080979,0.056588374,0.03795408,0.12816925,0.06295339
ERR1314071,0.0006283778,0.0019684113,0.003572118,0.98770684,0.00089004013,0.0040134815,0.001220665
ERR1297650,0.0006281568,0.001968632,0.003581115,0.98767775,0.0008904185,0.004031616,0.0012221405
DRR024137,0.0006283956,0.0019684492,0.003571649,0.98770756,0.0008900459,0.0040131654,0.001220805
SRR1125394,0.011303288,0.026405301,0.73940754,0.11414371,0.006395716,0.015196253,0.08714822
SRR6412062,0.0006283908,0.0019684755,0.0035715841,0.98770756,0.00089003186,0.004013136,0.00122079
SRR5822931,0.007423433,0.022029396,0.027847845,0.026357815,0.0051921667,0.9058638,0.00528556
SRR5915894,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602596,0.0008581828
DRR049464,0.0006283782,0.0019683833,0.0035715448,0.9877079,0.0008900339,0.004013119,0.0012207507
SRR5827455,0.002365424,0.9812137,0.0034120625,0.005503013,0.0028872616,0.0037603916,0.00085819175
SRR995296,0.00063064776,0.0019808912,0.0035829905,0.98766834,0.000891186,0.004017932,0.0012279866
SRR6398195,0.0025097078,0.97919476,0.003653,0.006339363,0.0032267526,0.0042121084,0.00086441234
SRR6287335,0.0024017936,0.98098844,0.003456868,0.0055266996,0.002913087,0.0038531322,0.0008600485
SRR6413828,0.00062858255,0.001969065,0.0035722754,0.98770463,0.00089026435,0.004014093,0.0012210972
SRR996394,0.0006289828,0.001971812,0.0035745737,0.9876956,0.0008905483,0.004015465,0.0012229413
ERR1691354,0.0038387785,0.0065450734,0.017557323,0.019800436,0.009973704,0.013899682,0.92838496
ERR466691,0.004752343,0.044882804,0.014768521,0.11249716,0.00899319,0.8112921,0.0028138503
SRR5002160,0.0023657025,0.98120946,0.003412546,0.0055047655,0.0028879666,0.0037612612,0.000858204
ERR2729941,0.34666997,0.11008072,0.10955534,0.1691036,0.043986466,0.06568137,0.15492262
SRR959102,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
ERR1548777,0.097720064,0.02313909,0.2796821,0.14623548,0.12716654,0.23462734,0.09142938
SRR994546,0.0006286509,0.0019681617,0.0035751108,0.9877008,0.00089088856,0.004014422,0.0012219056
SRR1161470,0.0023659738,0.9812058,0.0034129955,0.005506305,0.0028886101,0.003762076,0.0008582176
ERR1313531,0.0007278891,0.0028546224,0.0051345415,0.9803609,0.0011595723,0.0077717737,0.00199069
ERR1313730,0.00062841125,0.00196858,0.0035716903,0.9877072,0.0008900468,0.004013215,0.0012208495
SRR1948890,0.00063200755,0.0019882962,0.0035899489,0.98764473,0.00089190825,0.0040208604,0.001232335
SRR5915870,0.0023659158,0.9812114,0.0034129287,0.0055028372,0.0028874865,0.003760946,0.0008583985
SRR803018,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
ERR1467099,0.00062899553,0.00197009,0.0035731043,0.98769826,0.0008909959,0.0040175254,0.0012211371
SRR5983301,0.0006286761,0.0019688434,0.0035738463,0.9877009,0.00089045713,0.0040159114,0.0012213581
ERR539094,0.011130348,0.025668569,0.7433934,0.111291766,0.006408299,0.014923471,0.08718406
ERR1912982,0.0006155191,0.0019738413,0.0039714472,0.9864747,0.0008976156,0.004777621,0.0012892486
ERR1256054,0.002196861,0.016044637,0.01604478,0.86336064,0.005173136,0.08710827,0.010071741
SRR5327667,0.0023674415,0.9812015,0.003414566,0.00550412,0.0028886085,0.0037654785,0.0008583075
SRR3094729,0.00062820053,0.001968805,0.0035916392,0.9876486,0.00089066563,0.004047843,0.0012243886
SRR062163,0.0023654264,0.9812129,0.0034120828,0.0055033863,0.0028873943,0.0037604459,0.00085818575
ERR2169001,0.0023653633,0.9812138,0.0034119785,0.00550305,0.0028872564,0.0037602596,0.00085818244
SRR6443847,0.0006145355,0.0019541262,0.003797262,0.9870586,0.0008865672,0.004434923,0.0012540224
ERR1311601,0.00062839955,0.0019684336,0.0035717157,0.9877072,0.0008900578,0.004013412,0.0012207197
SRR4054190,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
SRR1715574,0.00062837114,0.0019683724,0.0035715746,0.9877077,0.00089002604,0.0040132133,0.001220747
SRR2145451,0.00062856736,0.0019687186,0.003573085,0.9877033,0.00089036336,0.0040148417,0.0012211282
ERR338511,0.018153496,0.040389065,0.103526,0.5965441,0.01166753,0.1157111,0.11400859
SRR3633450,0.0025257592,0.98021406,0.003610717,0.0056083035,0.0030001383,0.0041743526,0.00086682325
ERR2784735,0.000631418,0.0021018316,0.0041107675,0.9857261,0.0009336174,0.005108912,0.0013874661
ERR2716295,0.051020063,0.7833971,0.019436708,0.06704182,0.027853113,0.042916607,0.008334639
ERR2511851,0.00062850624,0.001968735,0.0035723576,0.98770475,0.0008902229,0.0040145125,0.0012209315
SRR6932227,0.00063623494,0.0019799313,0.003619216,0.9875739,0.00089601864,0.004056073,0.0012386005
ERR1896871,0.0023676115,0.9811849,0.003415736,0.005514472,0.0028919831,0.0037669286,0.0008583241
SRR4414878,0.012859633,0.0246548,0.6795432,0.13947654,0.0075783506,0.018273437,0.117614016
SRR2005642,0.000629928,0.0019728146,0.0035751332,0.98768485,0.0008923545,0.004023107,0.001221764
SRR8610226,0.0012363651,0.0020274557,0.014361254,0.96791595,0.0031920031,0.006319889,0.0049470686
ERR450725,0.00062933675,0.0019710532,0.0035736943,0.98769367,0.0008914915,0.004019415,0.0012213027
SRR6745842,0.002365558,0.9812127,0.003412217,0.005503178,0.0028873936,0.003760748,0.0008581929
SRR7449013,0.00062879414,0.0019687382,0.0035755949,0.9876989,0.00089084945,0.004014973,0.001222198
SRR6038558,0.004168297,0.025078263,0.022886703,0.7614253,0.009060103,0.16410974,0.013271587
SRR5647915,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
ERR3006014,0.00062843016,0.0019689158,0.003577832,0.9876874,0.0008905528,0.0040251394,0.001221706
ERR2511856,0.0016193215,0.012474864,0.014321432,0.89643466,0.0036933047,0.062064197,0.009392225
ERR2013406,0.06906268,0.033758946,0.28535712,0.2019867,0.12617636,0.13953245,0.14412579
SRR5915101,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
SRR5165640,0.0006284176,0.0019684562,0.0035717941,0.9877072,0.0008900753,0.004013326,0.0012208243
SRR1426022,0.0072542224,0.021806551,0.028632049,0.025843833,0.0049701305,0.9064675,0.0050256797
SRR1119120,0.011418083,0.0276348,0.7432819,0.10906508,0.0066144834,0.016119685,0.08586601
ERR209511,0.010274822,0.018394468,0.03747737,0.13661027,0.009756854,0.7784331,0.009053193
DRR018692,0.00062850316,0.0019684718,0.0035727762,0.9877051,0.0008902936,0.004013628,0.0012211956
SRR943571,0.011132585,0.025695091,0.74325144,0.11125651,0.006412888,0.014938871,0.087312505
ERR441882,0.0006283779,0.0019683843,0.0035715278,0.9877079,0.00089003047,0.0040131146,0.001220745
ERR2758347,0.008382906,0.005806016,0.03102526,0.020118292,0.015364662,0.05126357,0.86803925
SRR1660116,0.00062837725,0.0019683728,0.0035715483,0.9877079,0.0008900347,0.004013119,0.0012207496
SRR1556876,0.00062850764,0.001969482,0.0035728056,0.9877033,0.00089013245,0.0040146005,0.0012211666
ERR1579316,0.0023654269,0.98121303,0.0034120863,0.0055033034,0.0028873617,0.0037604321,0.0008581895
SRR6408548,0.0006284676,0.0019684588,0.0035721278,0.98770624,0.0008900875,0.00401356,0.0012209467
ERR3605932,0.0058768378,0.029783063,0.013620095,0.8630677,0.012079217,0.0640313,0.011541821
SRR7453754,0.00063368963,0.0019683084,0.0036204457,0.98760337,0.00089864305,0.0040391665,0.0012364605
DRR041896,0.0006284028,0.0019684343,0.0035716507,0.98770756,0.0008900433,0.004013133,0.001220808
SRR4415084,0.0111459475,0.02581995,0.7425981,0.11141473,0.0064339265,0.014988638,0.087598674
SRR6195090,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
SRR2145594,0.00062853406,0.001968564,0.0035725976,0.98770523,0.0008901711,0.0040141796,0.0012207533
ERR006707,0.0006337732,0.002002109,0.003598938,0.9875448,0.0009016143,0.0040695546,0.0012492768
ERR499116,0.00062847853,0.0019689372,0.0035720095,0.987706,0.0008900852,0.0040133595,0.0012210535
SRR5827445,0.077666886,0.58536905,0.024753936,0.033400144,0.033095926,0.18074743,0.06496675
SRR6409133,0.00062837516,0.001968387,0.0035715073,0.9877079,0.0008900241,0.004013105,0.0012207397
ERR2738928,0.0006430972,0.002004311,0.0036535608,0.9873745,0.0009118323,0.0041729948,0.0012397761
SRR2061234,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
ERR924242,0.01125826,0.027318304,0.7419976,0.10745628,0.006559343,0.015531341,0.08987886
SRR1783732,0.01113284,0.025683248,0.7433256,0.11133739,0.0064078914,0.014927864,0.08718516
ERR1512272,0.007629258,0.02134736,0.029876383,0.030110842,0.0053235567,0.9002684,0.0054442557
SRR952774,0.0023844359,0.98078865,0.003494474,0.005610606,0.0029106776,0.0039354768,0.00087561575
SRR6932066,0.00062868785,0.0019692276,0.0035721823,0.9877033,0.00089051115,0.004015198,0.0012208929
SRR6444299,0.0006288922,0.0019694837,0.0035761546,0.9876952,0.0008910577,0.004017126,0.001222063
SRR994502,0.0011052546,0.004417167,0.006881551,0.97632897,0.0015468685,0.0059676925,0.0037524865
ERR1897503,0.0023706215,0.9811571,0.003420886,0.005522389,0.0028955413,0.0037746506,0.0008588009
ERR444574,0.005001829,0.04163457,0.016147625,0.087132886,0.008149213,0.8389355,0.0029985167
ERR1311241,0.00062839966,0.0019686357,0.003572384,0.9877059,0.00089007826,0.0040139104,0.0012207581
SRR5467643,0.00062867656,0.0019686318,0.0035735099,0.987703,0.00089022174,0.004014588,0.0012214079
SRR5451651,0.0023699668,0.9811321,0.0034261842,0.005526223,0.0028931515,0.0037906829,0.0008616466
SRR5230541,0.0023657014,0.9812118,0.0034124171,0.00550328,0.002887493,0.0037610908,0.0008582093
DRR029159,0.00062839774,0.0019684099,0.0035716898,0.98770756,0.0008900539,0.0040131975,0.0012208057
SRR1299256,0.00062837545,0.0019683787,0.003571514,0.9877079,0.0008900254,0.004013109,0.0012207391
SRR5001984,0.0023656266,0.9812107,0.00341242,0.0055042766,0.0028877652,0.0037610186,0.00085820345
ERR2309172,0.0006284941,0.001968477,0.003572307,0.9877059,0.00089010503,0.004013692,0.001221005
ERR2836011,0.0072579044,0.021895736,0.028584737,0.026220238,0.005003034,0.9060008,0.00503753
ERR209452,0.00062842126,0.001968693,0.003571854,0.98770684,0.0008900189,0.004013275,0.0012208426
ERR2739399,0.00062841736,0.0019682827,0.003571769,0.9877078,0.0008900643,0.0040129996,0.0012208148
SRR5617460,0.0023653656,0.9812138,0.0034119817,0.005503045,0.0028872539,0.003760261,0.0008581832
SRR2135740,0.041913062,0.26078084,0.1451999,0.020245427,0.07196258,0.15390106,0.30599713
ERR1905825,0.0038387524,0.006545038,0.017557248,0.019800475,0.009973641,0.013899573,0.92838526
ERR1583229,0.002369497,0.9811856,0.0034179315,0.005507604,0.002890637,0.003770076,0.0008587169
ERR1384136,0.00069216057,0.0026420874,0.005134394,0.98088914,0.0011002374,0.007672937,0.0018691517
SRR1747578,0.0023653712,0.9812138,0.0034119866,0.005503055,0.0028872606,0.0037602736,0.0008581832
SRR1158611,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
SRR1647965,0.002365626,0.9812104,0.0034124157,0.0055044875,0.0028878483,0.0037610515,0.00085819495
SRR6444330,0.0006284238,0.0019685058,0.0035718996,0.9877067,0.00089009985,0.0040133703,0.0012208781
ERR1690894,0.0038387927,0.006545095,0.017557329,0.019800404,0.009973745,0.013899739,0.92838484
SRR5177500,0.002365368,0.9812138,0.0034119848,0.005503053,0.0028872592,0.0037602703,0.0008581828
SRR6444029,0.005862259,0.09587329,0.022677349,0.33079386,0.014738237,0.5216911,0.008364025
SRR8608280,0.003856728,0.006584513,0.017579842,0.01985328,0.010041366,0.01398512,0.9280991
ERR1897595,0.0023658068,0.98121154,0.003412558,0.005503124,0.002887469,0.0037613267,0.00085822423
SRR943621,0.011127097,0.034602866,0.67094713,0.081689894,0.008993308,0.02139274,0.1712469
SRR6058720,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
SRR3094809,0.0066095553,0.029323943,0.02454931,0.04812615,0.0064479653,0.8803614,0.0045817164
ERR833393,0.0023655002,0.9812121,0.0034122067,0.0055037886,0.0028875626,0.003760669,0.0008581895
ERR924154,0.0038391703,0.0065453886,0.017559247,0.01980364,0.009974131,0.013900125,0.9283783
ERR309119,0.0065535842,0.026399033,0.024584308,0.036074903,0.005699092,0.8963315,0.004357569
SRR2074950,0.0023653645,0.9812138,0.00341198,0.005503055,0.0028872578,0.0037602596,0.00085818244
ERR1298415,0.0038387647,0.006545096,0.017557345,0.01980046,0.0099736815,0.013899605,0.9283851
SRR5177251,0.0023653633,0.9812138,0.0034119785,0.00550305,0.002887255,0.0037602559,0.00085818244
SRR996930,0.0006322387,0.0019897132,0.0035914844,0.9876183,0.000895276,0.004036517,0.0012363786
SRR6038381,0.0067359935,0.035779882,0.026006076,0.5758871,0.014519213,0.32903063,0.012041025
ERR1263395,0.0042662616,0.076689065,0.013078973,0.15617692,0.011024155,0.7358663,0.00289832
ERR209758,0.00062797044,0.0019686713,0.0035877188,0.9876579,0.00089061714,0.004044077,0.0012231291
ERR3005985,0.0006270849,0.0019705163,0.003636062,0.98750603,0.0008926721,0.004136963,0.0012307432
SRR1770879,0.011141625,0.025868848,0.7434295,0.111102656,0.0064183744,0.015004907,0.08703403
SRR1617982,0.0006276061,0.001971419,0.0036330624,0.9875119,0.0008932199,0.0041326084,0.001230128
SRR7902205,0.0039142594,0.0066381893,0.018053597,0.02032363,0.01005045,0.014082945,0.926937
ERR1896666,0.002365981,0.9812098,0.003413058,0.005503629,0.0028875435,0.0037616896,0.00085831643
SRR3633013,0.0023661307,0.98120546,0.0034132805,0.0055059637,0.0028884797,0.003762378,0.00085826765
SRR5001914,0.0023657875,0.9812082,0.0034126863,0.0055053546,0.0028882069,0.0037615416,0.00085820374
SRR6413824,0.0006284539,0.0019684995,0.0035720738,0.98770636,0.0008901034,0.0040134396,0.0012209497
