,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections,Unknown
SRR5078819,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR209743,0.11012021,0.014059126,0.014928937,0.0036892295,0.85720253
ERR525772,0.051181793,0.015217572,0.0107239485,0.0031193495,0.91975737
SRR5983396,0.3909545,0.010821611,0.0121867955,0.04242879,0.5436083
SRR5761739,0.8298692,0.014150053,0.014585227,0.055945843,0.08544958
SRR6251516,0.025317669,0.010842264,0.010650516,0.0038966537,0.9492929
ERR505091,0.06723371,0.014560699,0.009601325,0.004858285,0.903746
SRR5203256,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR935737,0.8642231,0.014153898,0.014229208,0.06214717,0.0452466
SRR6331150,0.022336751,0.010158956,0.011313826,0.0037921965,0.9523983
SRR5983474,0.046741515,0.014079392,0.010440022,0.0032592118,0.9254799
SRR5078767,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6265343,0.023176312,0.010380149,0.011159539,0.0037973225,0.9514867
SRR5803703,0.022327065,0.010156423,0.01131469,0.0037930012,0.9524088
ERR321493,0.022328496,0.01015684,0.0113146305,0.003792882,0.9524071
SRR6265375,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR209288,0.0224258,0.010181487,0.011304438,0.00378415,0.9523041
ERR209090,0.022326738,0.010156393,0.01131472,0.0037930906,0.952409
SRR5866299,0.26390344,0.013545781,0.01829043,0.008119673,0.69614065
SRR5866423,0.022344232,0.010160744,0.01131314,0.0037914813,0.95239043
SRR6182422,0.022327125,0.010156423,0.01131472,0.0037930012,0.95240873
ERR209640,0.032269597,0.01265505,0.0107136965,0.0031826794,0.941179
SRR5983365,0.13959393,0.015199363,0.008972675,0.0102107525,0.8260233
ERR695623,0.8415584,0.013121098,0.01459074,0.06507546,0.06565434
SRR5580541,0.022327334,0.010156423,0.01131472,0.0037930012,0.95240855
SRR6724483,0.027441442,0.5843404,0.3041305,0.06633097,0.0177567
SRR5813372,0.06166947,0.015693456,0.009387165,0.005512893,0.907737
SRR5548552,0.86439323,0.014172345,0.014228314,0.062127054,0.045079052
SRR5431556,0.86430264,0.014134526,0.014204919,0.062092453,0.045265436
SRR5548453,0.8642479,0.014739007,0.014720976,0.06326163,0.04303044
ERR720027,0.022339433,0.0101591945,0.0113144815,0.0037921965,0.9523947
SRR6264934,0.16901776,0.014044493,0.061876327,0.52776915,0.2272923
ERR209351,0.023079038,0.010359764,0.01126647,0.0037326515,0.95156205
SRR6265138,0.058619827,0.01692295,0.0046425164,0.011474818,0.90833986
ERR209329,0.02341938,0.010457337,0.011255592,0.0037208498,0.95114684
SRR2918686,0.022692472,0.01024878,0.011277378,0.00376001,0.95202136
ERR719271,0.030184299,0.011989683,0.01071167,0.0032860339,0.94382834
SRR6330998,0.022329956,0.010157049,0.01131472,0.0037927926,0.95240545
SRR6424589,0.009430021,0.0295631,0.3371939,0.150942,0.47287095
SRR961833,0.026900142,0.01119855,0.009550661,0.004686117,0.9476645
SRR5431546,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5866292,0.022326767,0.010156393,0.01131472,0.0037930906,0.952409
SRR7507426,0.022327453,0.010156512,0.01131466,0.0037929714,0.95240843
SRR6265634,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6724385,0.027441412,0.58434033,0.30413052,0.06633097,0.01775676
DRR092051,0.87001956,0.017288208,0.01615271,0.065244615,0.031294882
SRR6264941,0.15843615,0.0222269,0.11701983,0.6569572,0.04535991
SRR5548724,0.8643027,0.014134467,0.014204979,0.062092483,0.045265377
ERR1809140,0.022330135,0.010157198,0.011314392,0.0037927628,0.9524055
SRR5218356,0.025278747,0.011240751,0.011498034,0.00366202,0.94832045
SRR7464887,0.038496852,0.013356447,0.0073137283,0.006414145,0.9344188
SRR2914126,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR1766042,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5650140,0.8640172,0.014153868,0.014237285,0.0621621,0.045429528
ERR209183,0.022459626,0.0101875365,0.011318475,0.0037872791,0.9522471
ERR719014,0.022357374,0.010164231,0.011312932,0.003790617,0.9523748
ERR719831,0.022608548,0.010224879,0.011314034,0.0037766397,0.9520759
SRR6264753,0.022332102,0.010157675,0.011314452,0.0037926137,0.9524032
SRR5580646,0.023159325,0.010316521,0.011129975,0.0038640797,0.9515301
ERR209217,0.022343367,0.010160625,0.011313438,0.0037916303,0.9523909
SRR5983362,0.12549624,0.01500234,0.010267496,0.0074926317,0.8417413
SRR5983468,0.8449315,0.014059931,0.014518589,0.059782654,0.06670737
ERR321613,0.022336602,0.010158718,0.011314422,0.0037924051,0.9523978
SRR5079254,0.022330433,0.010157287,0.011314303,0.0037927032,0.9524053
SRR6265349,0.027444154,0.5843527,0.30414268,0.066343874,0.017716527
SRR5202967,0.022326887,0.010156333,0.01131469,0.0037929714,0.95240915
ERR526001,0.022420436,0.010178596,0.0112994015,0.0037906766,0.9523109
SRR5610147,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR011325,0.022326767,0.010156393,0.01131472,0.0037930906,0.952409
SRR5813415,0.029652148,0.011667013,0.010917634,0.0033355653,0.9444276
SRR5803781,0.023026586,0.010330886,0.01130107,0.0037712753,0.95157015
SRR1763578,0.8584541,0.015714735,0.015871733,0.06650072,0.04345864
SRR6251514,0.023371398,0.010399878,0.011388481,0.0037609339,0.9510793
SRR6264819,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5637716,0.022414088,0.010173947,0.011318684,0.0037893057,0.952304
ERR719097,0.02256903,0.010220468,0.011295229,0.0037723482,0.95214295
SRR6265067,0.86507183,0.014460832,0.014405668,0.06238842,0.043673217
SRR5866361,0.04839596,0.014972776,0.010245353,0.0026769936,0.9237089
SRR5549080,0.84772336,0.014191747,0.0152924955,0.06692928,0.055863082
SRR6264556,0.025212973,0.010852188,0.010638863,0.0039724708,0.94932353
ERR209647,0.74280757,0.014383733,0.015054822,0.04094097,0.18681288
SRR5650185,0.80663776,0.014663875,0.013946384,0.047405154,0.11734688
ERR719522,0.050400615,0.014730126,0.006430775,0.007815659,0.9206228
SRR3400440,0.86430264,0.014134526,0.014204919,0.062092453,0.045265436
SRR5813354,0.022328109,0.0101566315,0.011314124,0.0037932992,0.95240784
SRR6182326,0.022350341,0.01016131,0.0113143325,0.0037914813,0.95238256
SRR5866324,0.022327185,0.010156423,0.0113147795,0.0037930012,0.9524086
SRR6265157,0.022401959,0.010177553,0.011307299,0.0037908256,0.95232236
ERR719460,0.022359341,0.010164201,0.01131323,0.0037906468,0.95237255
SRR5548051,0.86512095,0.0147925615,0.014680147,0.062981635,0.04242468
SRR5758135,0.12893985,0.027807338,0.16906117,0.6741916,0.0
SRR5983382,0.81244075,0.014712095,0.01628369,0.058074415,0.098489046
ERR321444,0.045754164,0.013863474,0.008803695,0.004904479,0.9266742
SRR5429123,0.02036643,0.3402825,0.19396058,0.055045277,0.39034522
SRR5757865,0.1289412,0.027807085,0.16905905,0.67419267,0.0
SRR6185276,0.022327065,0.010156423,0.01131472,0.003793031,0.9524088
SRR5648806,0.022336036,0.010158539,0.011314422,0.003792435,0.95239854
DRR092046,0.019573241,0.024994463,0.18702129,0.18275714,0.5856539
SRR5580585,0.025519252,0.011151761,0.011163354,0.0036573708,0.94850826
SRR5343054,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5343076,0.86360574,0.014093727,0.014224201,0.062273353,0.04580295
SRR1765956,0.022330612,0.010157168,0.01131472,0.0037928522,0.9524046
ERR719772,0.028395057,0.011677027,0.010856152,0.0034433901,0.9456284
SRR6264468,0.50099325,0.0087711215,0.015457422,0.07364577,0.4011324
ERR720098,0.04425901,0.017329276,0.012065738,0.0034743547,0.9228716
SRR6724579,0.027441412,0.58434033,0.30413052,0.06633097,0.01775676
SRR6264009,0.00939092,0.08420408,0.5596273,0.2750439,0.07173377
SRR5579064,0.022327393,0.010156512,0.01131469,0.003793031,0.9524084
ERR525752,0.022327602,0.010156542,0.0113143325,0.0037932396,0.9524083
SRR5428894,0.00934723,0.08324143,0.56352395,0.27831602,0.06557137
ERR011321,0.807173,0.0142765045,0.014422774,0.049951464,0.11417627
ERR321576,0.022721887,0.010263175,0.011283189,0.0037595034,0.95197225
ERR505084,0.030255497,0.011571258,0.010193318,0.0040863454,0.94389355
SRR7464964,0.13094425,0.029535847,0.1711954,0.6683245,0.0
SRR5802236,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5802277,0.022326767,0.010156393,0.01131472,0.0037930906,0.952409
SRR1763691,0.85802764,0.014396101,0.01473242,0.06329656,0.049547255
SRR6265080,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5580436,0.022327036,0.010156363,0.011314809,0.0037930906,0.9524087
SRR5648892,0.02291888,0.010333657,0.011318535,0.0037589371,0.95167
SRR5610014,0.02596429,0.53496283,0.27869764,0.06367904,0.0966962
ERR719800,0.0223279,0.0101566315,0.011314571,0.0037929416,0.95240796
SRR6331180,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5602239,0.03983155,0.013406873,0.007479638,0.0062874556,0.9329945
SRR5196163,0.0453009,0.07260227,0.046468794,0.0057887733,0.8298392
SRR5796755,0.022326738,0.010156393,0.01131472,0.0037930906,0.952409
SRR5650125,0.022506446,0.010203332,0.011301279,0.003778696,0.95221025
SRR5447046,0.02236107,0.0101650655,0.0113116205,0.0037900805,0.9523722
SRR6265614,0.022329003,0.010156959,0.011314422,0.003792882,0.95240676
ERR321480,0.022474736,0.010190964,0.011317104,0.0037856698,0.9522315
SRR3400455,0.86430264,0.014134526,0.014204919,0.062092453,0.045265436
SRR6265675,0.13590449,0.026980253,0.15991585,0.67719936,0.0
SRR5343067,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR7507550,0.02275762,0.010336548,0.011352599,0.0037654638,0.95178777
SRR6330878,0.022332013,0.010157675,0.011314422,0.003792584,0.9524033
ERR011214,0.022386968,0.010170341,0.011314899,0.0037898123,0.952338
SRR5218320,0.022328883,0.010156959,0.011314511,0.0037928522,0.95240676
SRR5202988,0.022327334,0.010156572,0.01131472,0.0037930012,0.9524084
SRR6331236,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5648943,0.022326738,0.010156393,0.01131472,0.0037930608,0.9524091
SRR6264016,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR209883,0.8639895,0.014150858,0.014236957,0.062173218,0.045449495
ERR719890,0.023020953,0.010341227,0.011262447,0.003737986,0.9516374
SRR5343078,0.022327006,0.010156423,0.01131469,0.003793031,0.95240885
SRR6264315,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR720160,0.023740917,0.010511458,0.011180818,0.003679663,0.95088714
ERR011102,0.022374064,0.010167807,0.011314392,0.0037903786,0.95235336
SRR5648846,0.022328883,0.010156691,0.011315018,0.003793031,0.9524064
SRR6264762,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5580485,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR719502,0.025935352,0.011046171,0.010980189,0.003543198,0.9484951
SRR5580516,0.022396833,0.010174364,0.011310279,0.003787458,0.95233107
SRR6264798,0.022326976,0.010156512,0.011314958,0.0037930906,0.95240843
SRR051707,0.86392236,0.014135331,0.014204085,0.061991006,0.04574716
SRR5761670,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5813394,0.024918586,0.010858744,0.011234552,0.0036690533,0.94931906
SRR5983397,0.76744676,0.015574098,0.013626218,0.03769535,0.16565758
SRR5803662,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5580440,0.02233538,0.010158271,0.0113146305,0.0037924945,0.95239925
ERR321414,0.022476465,0.0101903975,0.01131928,0.0037863553,0.9522275
ERR719955,0.023122966,0.010384709,0.01127708,0.0037350655,0.95148015
SRR5866329,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR209869,0.022327036,0.010156482,0.01131469,0.003793031,0.9524088
SRR6264921,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5399479,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5983408,0.3892875,0.0074338615,0.023824602,0.15096301,0.428491
SRR5758016,0.1515573,0.012719214,0.04634884,0.33850938,0.45086527
SRR5602285,0.022363096,0.010166764,0.011312187,0.0037899613,0.952368
SRR6265369,0.50982124,0.007991105,0.018380761,0.09882784,0.36497903
ERR720113,0.040035605,0.016131133,0.011866659,0.0034625232,0.9285041
SRR5078585,0.022331119,0.010157466,0.011314303,0.0037927032,0.9524044
ERR719917,0.022332788,0.010157883,0.011314303,0.003792584,0.9524025
ERR719555,0.022346914,0.010160714,0.0113146305,0.003791839,0.9523859
SRR3313038,0.022483975,0.010196298,0.011298716,0.0037787259,0.95224226
ERR011220,0.022661775,0.010248989,0.011297107,0.0037668943,0.95202523
SRR1008943,0.86430395,0.014135212,0.014205486,0.062093228,0.0452621
SRR6182304,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6182472,0.026594073,0.011904806,0.01162526,0.0035486817,0.9463272
ERR634975,0.023797214,0.010498345,0.011078566,0.0038104653,0.95081544
ERR719107,0.02290991,0.010307699,0.011265039,0.00374344,0.9517739
SRR5650076,0.863785,0.014178932,0.014273852,0.0622693,0.045492887
SRR5757831,0.05585563,0.005522728,0.041560948,0.014048338,0.88301235
ERR209365,0.04464519,0.013712257,0.009278387,0.004446566,0.9279176
SRR6265643,0.03977564,0.013244748,0.007358879,0.0075218678,0.93209887
SRR5757780,0.12897685,0.027799921,0.16900428,0.6742189,0.0
SRR5079055,0.16235429,0.014176756,0.017733067,0.004493028,0.8012428
SRR6357160,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6724447,0.08145076,0.15443185,0.06135428,0.0054727495,0.69729036
SRR7690139,0.048390687,0.014223695,0.009776622,0.0041052997,0.9235037
SRR5428880,0.008161753,0.09584752,0.49440306,0.2368091,0.16477859
ERR719560,0.022347033,0.010160744,0.011314511,0.0037917793,0.9523859
SRR5203280,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR209423,0.022541612,0.010206193,0.011328369,0.0037867427,0.9521371
SRR7507598,0.029527098,0.022852898,0.0196338,0.0047860444,0.92320013
ERR525955,0.022787958,0.010283768,0.011292726,0.0037579238,0.9518776
ERR719470,0.022356898,0.010163546,0.011313498,0.0037908554,0.9523752
SRR1765945,0.022330582,0.010157317,0.011314303,0.0037926733,0.9524051
SRR6264481,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5649197,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6185293,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR209476,0.022336513,0.010158837,0.011313975,0.0037921965,0.9523985
SRR6331358,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5648836,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5091516,0.022395104,0.010172904,0.011313677,0.0037888885,0.9523294
ERR719992,0.0223355,0.01015839,0.0113143325,0.0037923455,0.95239943
ERR719851,0.022346824,0.010160625,0.01131466,0.003791809,0.9523861
SRR7507716,0.022596985,0.010214746,0.0113402605,0.0037872791,0.9520607
SRR6264229,0.1536686,0.024109771,0.13546708,0.6867545,0.0
ERR209845,0.024308324,0.010657132,0.011117846,0.0036471486,0.9502696
SRR5813223,0.023316294,0.010424107,0.011252373,0.0037160814,0.95129114
SRR6265624,0.86391985,0.014110446,0.014214337,0.06218955,0.045565844
ERR1809153,0.022328228,0.010156721,0.0113141835,0.0037932396,0.9524076
SRR5602318,0.022460908,0.010192543,0.01130566,0.0037819743,0.95225894
ERR719975,0.025675416,0.01099056,0.0108035505,0.0037941933,0.9487363
SRR5203002,0.022328556,0.010156691,0.01131472,0.0037929714,0.95240706
SRR6265228,0.022328883,0.010156989,0.0113146305,0.0037928522,0.95240664
SRR6724529,0.04744777,0.49949425,0.21990207,0.029340833,0.2038151
SRR6935818,0.022618145,0.010230005,0.011283755,0.0037678778,0.9521002
SRR5196128,0.018745989,0.043304414,0.047441304,0.010539681,0.87996864
SRR5548149,0.8621365,0.014129639,0.014203697,0.06159386,0.04793632
SRR5610119,0.022328615,0.0101567805,0.01131472,0.0037929714,0.9524069
SRR5866468,0.027235448,0.011432648,0.010949761,0.0034331977,0.94694895
SRR6264681,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6264777,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6265670,0.022327304,0.010156512,0.01131469,0.0037930608,0.95240843
ERR719850,0.022350281,0.010161251,0.0113149285,0.0037917197,0.95238185
SRR5218392,0.830541,0.026531696,0.031063974,0.09311098,0.018752337
ERR321089,0.022355229,0.010163754,0.011312008,0.0037904978,0.9523785
SRR1763571,0.0635508,0.17155504,0.08022165,0.008161426,0.67651105
SRR5548363,0.85921216,0.014230579,0.01448676,0.062419385,0.049651027
SRR5610143,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6330950,0.022348732,0.010160446,0.011315942,0.0037921667,0.9523827
SRR1766030,0.030653924,0.011913538,0.009215236,0.004781246,0.943436
ERR209220,0.024782747,0.010803729,0.0111525655,0.003703624,0.9495573
ERR526029,0.1199075,0.008643866,0.0194183,0.01365006,0.8383803
ERR1823600,0.022704631,0.010257244,0.011280388,0.0037660003,0.95199174
SRR1009016,0.86430264,0.014134526,0.014204919,0.062092453,0.045265436
SRR6474207,0.025774866,0.01106739,0.0110477805,0.003524363,0.9485856
SRR6182531,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5218373,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5903374,0.02871105,0.011588573,0.008999854,0.005045265,0.9456552
SRR5079220,0.022326767,0.010156393,0.01131472,0.0037930906,0.952409
SRR6724411,0.027441412,0.58434033,0.30413052,0.06633097,0.01775676
SRR6264216,0.023405254,0.010436296,0.011351496,0.0037457943,0.9510611
SRR5813366,0.022568405,0.010218054,0.011295944,0.0037735403,0.952144
ERR720094,0.02270642,0.010254711,0.011311412,0.0037701428,0.95195735
SRR5711553,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5429286,0.009347081,0.083241075,0.56352425,0.27831596,0.065571606
SRR5757881,0.022338033,0.010159284,0.011313677,0.0037920773,0.9523969
SRR5649077,0.02265361,0.010243088,0.01131472,0.0037746131,0.95201397
SRR6264845,0.022362947,0.010164291,0.011315256,0.003791213,0.9523663
SRR5649044,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR719836,0.022559911,0.010212183,0.01131466,0.0037797093,0.95213354
SRR5757965,0.03405276,0.012557536,0.007864028,0.006069541,0.9394561
SRR5648882,0.022368968,0.010164261,0.011317104,0.003791362,0.9523583
SRR2914178,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6264264,0.024009794,0.010557264,0.010717541,0.0040327907,0.95068264
SRR5203330,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5396464,0.40652186,0.013076931,0.013287902,0.024537623,0.5425757
ERR719719,0.038199037,0.013064027,0.009959817,0.0037566423,0.93502045
SRR5079006,0.022327542,0.010156572,0.0113146305,0.0037929714,0.9524083
SRR6265659,0.023162663,0.010396987,0.011251003,0.0037577152,0.95143163
SRR6474275,0.10325527,0.014459759,0.012187332,0.0048380494,0.8652596
SRR5078690,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5813410,0.023601979,0.010462135,0.011011988,0.0038324296,0.95109147
SRR5202876,0.022347301,0.010161638,0.011312962,0.0037912428,0.95238686
SRR5802400,0.022327513,0.010156423,0.011314869,0.003793031,0.9524082
SRR5078827,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR069226,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5629091,0.79077417,0.011293739,0.015397668,0.07230061,0.11023384
ERR719490,0.022482842,0.010199934,0.011305928,0.0037804842,0.9522308
SRR5610140,0.02234149,0.01015982,0.011314303,0.003792107,0.9523923
ERR526003,0.022326797,0.010156393,0.01131472,0.0037930906,0.952409
SRR5648804,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5803710,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR2914206,0.022326797,0.010156393,0.01131472,0.0037930906,0.952409
SRR5761687,0.022326767,0.010156393,0.01131472,0.0037930906,0.952409
ERR719544,0.02560407,0.010924101,0.010549247,0.003983259,0.9489393
ERR719259,0.022776395,0.010275632,0.011281878,0.0037561655,0.9519099
SRR5802190,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6683575,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR719045,0.023865044,0.010607272,0.01124686,0.0037065446,0.9505743
SRR1185489,0.12895067,0.027804568,0.16899814,0.6742466,0.0
SRR6724393,0.027441502,0.58434033,0.30413052,0.06633097,0.01775664
SRR5866544,0.022369742,0.010167271,0.011310279,0.0037891269,0.9523636
SRR6331375,0.023020655,0.010319918,0.011005789,0.0039268434,0.9517268
ERR209367,0.22778738,0.0144764185,0.011770546,0.012367487,0.7335982
SRR5548367,0.52943224,0.011791736,0.014012486,0.050616175,0.3941474
SRR5802301,0.02233255,0.010157883,0.011314213,0.0037924945,0.95240283
SRR5343048,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR719395,0.022337854,0.010159045,0.011314124,0.0037922263,0.95239675
SRR5602289,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR525883,0.1450465,0.0080396235,0.016907722,0.030116469,0.7998897
SRR5399534,0.024095625,0.010599107,0.011102617,0.0036933124,0.9505093
ERR209270,0.024202883,0.01067239,0.011198938,0.0036826432,0.9502431
SRR6265149,0.023869544,0.0104474425,0.010833681,0.004038632,0.9508107
SRR5078995,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5548075,0.8649048,0.014397144,0.014368832,0.062338263,0.04399097
SRR6331425,0.022326827,0.010156393,0.011314809,0.0037930012,0.95240897
SRR6450977,0.8659128,0.016114026,0.015679717,0.06507212,0.037221372
SRR1200244,0.009400517,0.08336443,0.5640006,0.2797508,0.063483596
SRR6935901,0.60388684,0.016683817,0.013577104,0.021157771,0.3446945
SRR5648807,0.024707109,0.010749131,0.0110242665,0.0036815107,0.949838
SRR5650172,0.86355233,0.014740527,0.014765799,0.063402,0.043539345
SRR5078956,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6264466,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5429215,0.009347081,0.083241075,0.56352425,0.27831596,0.065571606
ERR209170,0.022328138,0.010156691,0.011314571,0.003792882,0.9524077
SRR6474234,0.023650259,0.010502487,0.011222839,0.0037030578,0.95092136
SRR5429114,0.009347081,0.083241075,0.56352425,0.27831596,0.065571606
SRR2914200,0.068528324,0.011027306,0.012466162,0.0077356696,0.90024257
ERR209805,0.86490315,0.014458835,0.01442194,0.06245348,0.043762565
SRR5651482,0.10910332,0.013644129,0.0166201,0.0031888485,0.8574436
ERR719665,0.022735983,0.0102725625,0.011292338,0.0037605464,0.95193857
SRR6264085,0.022327125,0.010156482,0.01131469,0.003793031,0.9524087
SRR1763615,0.7672931,0.014890909,0.013863474,0.040899605,0.16305292
SRR7507464,0.022364885,0.010163844,0.011320233,0.0037928224,0.95235825
SRR5650110,0.8644717,0.0144863725,0.014492333,0.06267068,0.043878913
ERR720019,0.022388488,0.010170609,0.011313647,0.003789097,0.95233816
SRR6264133,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6264637,0.022327185,0.010156423,0.011314541,0.0037930906,0.9524088
SRR6264850,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR719590,0.029979795,0.011870384,0.010606527,0.0034873486,0.9440559
SRR5763457,0.02232781,0.010156661,0.01131469,0.0037929416,0.9524079
SRR6265350,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5078599,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR011274,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5078714,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5757783,0.12896177,0.027802957,0.16902746,0.67420787,0.0
SRR5947825,0.023544759,0.010504425,0.011266887,0.0037088692,0.95097506
SRR6264925,0.022329211,0.0101569295,0.011314571,0.0037928224,0.95240647
SRR5983303,0.8416423,0.013930887,0.014451057,0.059340835,0.07063496
SRR5757789,0.83185256,0.015051484,0.017320544,0.07615134,0.059624076
SRR7507613,0.022541434,0.0102126,0.011310399,0.0037792027,0.95215636
SRR5580428,0.02232787,0.010156602,0.011314809,0.0037929416,0.9524078
SRR5431399,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6331009,0.022328854,0.0101569,0.011314511,0.0037928522,0.9524069
SRR6331203,0.022330731,0.010157198,0.01131469,0.0037927926,0.9524046
SRR5079086,0.022326887,0.010156393,0.01131469,0.0037930012,0.952409
SRR6264942,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR2918835,0.82865465,0.013194412,0.014716417,0.06274918,0.08068538
SRR6264384,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6264307,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5757855,0.13437101,0.026755774,0.16079833,0.6780749,0.0
ERR526009,0.022724062,0.010250539,0.011136413,0.0038685799,0.9520204
SRR7507372,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5428911,0.0094591975,0.08119044,0.55715334,0.2744909,0.07770616
SRR5203386,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR719428,0.023030251,0.010333508,0.011243492,0.0037321448,0.95166063
ERR719593,0.028019577,0.011506408,0.0107831955,0.0035063326,0.9461845
ERR526048,0.09034711,0.012582064,0.016618192,0.0034565926,0.87699604
SRR5866263,0.35601634,0.015002608,0.015535206,0.011612147,0.6018337
SRR5711562,0.8637239,0.014165938,0.01426062,0.062198073,0.045651555
SRR5813264,0.022327334,0.010156542,0.01131469,0.0037930012,0.95240843
SRR6331398,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5610165,0.022328526,0.0101567805,0.0113146305,0.0037930012,0.95240706
SRR7507698,0.022328556,0.0101567805,0.0113146305,0.003792882,0.9524071
ERR209258,0.02315873,0.010375917,0.0112755895,0.0037552714,0.9514345
SRR7082911,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR6331273,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
ERR525944,0.022326767,0.010156393,0.01131472,0.0037930906,0.952409
SRR5429102,0.009413421,0.035470575,0.37392443,0.1688506,0.412341
SRR5758127,0.022326976,0.010156393,0.01131469,0.003793031,0.9524089
SRR5803786,0.022326797,0.010156393,0.011314809,0.0037930906,0.9524089
ERR719838,0.022600323,0.010222673,0.0113143325,0.0037772655,0.9520854
SRR5548755,0.8653301,0.01458019,0.014480531,0.06250304,0.04310614
SRR6264872,0.022326738,0.010156333,0.01131472,0.0037930608,0.95240915
SRR5548763,0.8643037,0.014134914,0.014205217,0.06209287,0.04526329
SRR6265063,0.027265847,0.01126942,0.009485275,0.004713148,0.94726634
SRR5579042,0.022353917,0.0101622045,0.01131627,0.0037921965,0.9523754
ERR719263,0.022725642,0.010263503,0.011287302,0.003760457,0.95196307
