,root:Host-associated,Unknown
DRR050914,0.9929764,0.007023573
ERR498771,0.9929764,0.007023573
SRR7453407,0.9929764,0.007023573
SRR2143694,0.9929764,0.007023573
ERR2286320,0.9929764,0.007023573
ERR2511353,0.9929764,0.007023573
SRR6931788,0.9929764,0.007023573
SRR2086758,0.9929764,0.007023573
SRR5156159,0.9929764,0.007023573
ERR209765,0.9929764,0.007023573
ERR2003124,0.9929764,0.007023573
ERR1876232,0.9929764,0.007023573
SRR3030650,0.9929764,0.007023573
SRR6411513,0.9929764,0.007023573
SRR996511,0.9929764,0.007023573
ERR2662895,0.9929764,0.007023573
SRR5869929,0.9929764,0.007023573
ERR2011878,0.9929764,0.007023573
SRR2005639,0.9929764,0.007023573
SRR3037115,0.9929764,0.007023573
ERR522326,0.9929764,0.007023573
SRR6931613,0.9929764,0.007023573
ERR499673,0.9929764,0.007023573
ERR3006012,0.9929764,0.007023573
SRR920119,0.9929764,0.007023573
SRR3094792,0.9929764,0.007023573
SRR6444228,0.9929764,0.007023573
ERR1313753,0.9929764,0.007023573
ERR532077,0.9929764,0.007023573
SRR5196359,0.9929764,0.007023573
ERR883442,0.9929764,0.007023573
ERR500025,0.9929764,0.007023573
SRR1922891,0.9929764,0.007023573
SRR7449129,0.9929764,0.007023573
ERR499080,0.9929764,0.007023573
SRR5467825,0.9929764,0.007023573
ERR719126,0.9929764,0.007023573
ERR522112,0.9929764,0.007023573
ERR1313748,0.9929764,0.007023573
DRR041982,0.9929764,0.007023573
ERR441317,0.9929764,0.007023573
SRR6028217,0.9929764,0.007023573
ERR719752,0.9929764,0.007023573
SRR6411689,0.9929764,0.007023573
SRR5868656,0.9929764,0.007023573
SRR3647853,0.9929764,0.007023573
SRR7453469,0.9929764,0.007023573
ERR1624679,0.9929764,0.007023573
SRR6411861,0.9929764,0.007023573
SRR3053540,0.9929764,0.007023573
ERR1382853,0.9929764,0.007023573
ERR719241,0.9929764,0.007023573
ERR1384638,0.9929764,0.007023573
ERR499445,0.9929764,0.007023573
SRR7747930,0.9929764,0.007023573
SRR3647817,0.9929764,0.007023573
SRR2658711,0.9929764,0.007023573
ERR525819,0.9929764,0.007023573
SRR7448638,0.9929764,0.007023573
SRR1632380,0.9929764,0.007023573
ERR443136,0.9929764,0.007023573
SRR5699524,0.9929764,0.007023573
DRR043138,0.9929764,0.007023573
DRR043034,0.9929764,0.007023573
SRR5868940,0.9929764,0.007023573
SRR6444710,0.9929764,0.007023573
SRR3030569,0.9929764,0.007023573
DRR043729,0.9929764,0.007023573
SRR7449281,0.9929764,0.007023573
ERR365922,0.9929764,0.007023573
SRR6038445,0.9929764,0.007023573
ERR2001843,0.9929764,0.007023573
ERR443457,0.9929764,0.007023573
ERR1398211,0.9929764,0.007023573
DRR014349,0.9929764,0.007023573
ERR2511077,0.9929764,0.007023573
ERR1309629,0.9929764,0.007023573
SRR5947827,0.9929764,0.007023573
ERR501197,0.9929764,0.007023573
SRR1948787,0.9929764,0.007023573
SRR7453755,0.9929764,0.007023573
ERR451525,0.9929764,0.007023573
ERR531655,0.9929764,0.007023573
DRR048197,0.9929764,0.007023573
ERR1383601,0.9929764,0.007023573
ERR1109648,0.9929764,0.007023573
SRR6451769,0.9929764,0.007023573
SRR2010317,0.9929764,0.007023573
ERR499933,0.9929764,0.007023573
SRR1949272,0.9929764,0.007023573
DRR018656,0.9929763,0.007023692
SRR7453483,0.9929764,0.007023573
ERR1384228,0.9929764,0.007023573
SRR1948993,0.9929764,0.007023573
ERR450739,0.9929764,0.007023573
DRR044356,0.99297637,0.0070236325
ERR2511505,0.9929764,0.007023573
ERR531777,0.9929764,0.007023573
ERR1811197,0.9929764,0.007023573
SRR5687816,0.9929764,0.007023573
ERR2249137,0.9929764,0.007023573
ERR494392,0.9929764,0.007023573
ERR2309099,0.9929764,0.007023573
SRR2163510,0.99297583,0.007024169
SRR1923960,0.9929764,0.007023573
ERR1558880,0.9929764,0.007023573
ERR719602,0.9929764,0.007023573
ERR1314749,0.9929764,0.007023573
SRR2761351,0.9929764,0.007023573
SRR995662,0.9929764,0.007023573
ERR719458,0.9929764,0.007023573
ERR2738831,0.9929764,0.007023573
DRR047560,0.9929764,0.007023573
DRR044064,0.9929764,0.007023573
SRR1461400,0.9929764,0.007023573
ERR1382600,0.9929764,0.007023573
ERR2738603,0.9929764,0.007023573
ERR2739296,0.9929764,0.007023573
ERR1384696,0.9929764,0.007023573
ERR1760097,0.9929764,0.007023573
SRR387961,0.9929764,0.007023573
SRR3037202,0.9929764,0.007023573
SRR3094864,0.9929764,0.007023573
ERR1383341,0.9929764,0.007023573
SRR1715661,0.9929764,0.007023573
ERR499637,0.9929764,0.007023573
SRR5983363,0.9929764,0.007023573
ERR532079,0.9929764,0.007023573
ERR2001931,0.9929764,0.007023573
ERR500343,0.9929764,0.007023573
ERR139239,0.9929764,0.007023573
DRR161540,0.9929764,0.007023573
ERR1960810,0.9929764,0.007023573
SRR5983469,0.9929764,0.007023573
ERR2531894,0.9929763,0.007023692
SRR7454074,0.9929764,0.007023573
SRR5868871,0.9929764,0.007023573
ERR1313681,0.9929764,0.007023573
SRR5467690,0.9929764,0.007023573
ERR441326,0.9929764,0.007023573
SRR1949145,0.9929764,0.007023573
SRR6413859,0.9929764,0.007023573
ERR1314210,0.9929764,0.007023573
ERR209336,0.9929764,0.007023573
SRR994633,0.9929764,0.007023573
SRR3053512,0.9929764,0.007023573
SRR6444570,0.9929764,0.007023573
ERR719130,0.9929764,0.007023573
ERR2511762,0.9929764,0.007023573
SRR1617697,0.9929764,0.007023573
ERR1111195,0.9929764,0.007023573
ERR1759963,0.9929764,0.007023573
ERR500166,0.9929764,0.007023573
DRR050917,0.9929764,0.007023573
ERR1385404,0.9929764,0.007023573
SRR5165953,0.9929764,0.007023573
SRR5576437,0.9929763,0.007023692
DRR050892,0.9929763,0.007023692
DRR044351,0.9929763,0.007023692
ERR209863,0.9929764,0.007023573
SRR6409244,0.9929764,0.007023573
ERR451202,0.9929764,0.007023573
ERR1310295,0.9929764,0.007023573
ERR2261892,0.9929764,0.007023573
SRR6028391,0.9929764,0.007023573
SRR3037175,0.9929764,0.007023573
SRR6394122,0.9929764,0.007023573
SRR6436904,0.9929763,0.007023692
ERR499223,0.9929764,0.007023573
ERR1297848,0.9929764,0.007023573
ERR1383941,0.9929764,0.007023573
SRR6931494,0.9929764,0.007023573
SRR996282,0.9929764,0.007023573
ERR2511042,0.9929764,0.007023573
ERR2730329,0.9929764,0.007023573
ERR2011945,0.9929764,0.007023573
SRR5155891,0.9929764,0.007023573
ERR2511418,0.9929764,0.007023573
SRR6408734,0.9929764,0.007023573
ERR443557,0.9929764,0.007023573
ERR1309755,0.9929764,0.007023573
SRR3094735,0.9929764,0.007023573
ERR526029,0.9929764,0.007023573
SRR1583613,0.9929764,0.007023573
DRR043823,0.9929764,0.007023573
ERR2730166,0.9929764,0.007023573
DRR050879,0.9929764,0.007023573
ERR501016,0.9929764,0.007023573
SRR346883,0.99297625,0.0070237517
SRR2034639,0.9929764,0.007023573
DRR043243,0.9929764,0.007023573
ERR2011879,0.9929764,0.007023573
ERR498574,0.9929764,0.007023573
SRR3361611,0.9929764,0.007023573
ERR719822,0.9929764,0.007023573
SRR3191062,0.9929764,0.007023573
SRR7449019,0.9929764,0.007023573
SRR5196422,0.9929764,0.007023573
SRR1617796,0.9929764,0.007023573
SRR6418322,0.9929764,0.007023573
SRR1618245,0.9929764,0.007023573
ERR2739249,0.9929764,0.007023573
ERR3040028,0.9929764,0.007023573
DRR068284,0.9929764,0.007023573
SRR2005381,0.9929764,0.007023573
SRR2981511,0.9929764,0.007023573
SRR1582848,0.9929764,0.007023573
SRR3647909,0.9929764,0.007023573
ERR1309872,0.9929764,0.007023573
ERR2198678,0.9929764,0.007023573
SRR995634,0.9929764,0.007023573
ERR2002064,0.9929764,0.007023573
ERR499258,0.9929764,0.007023573
SRR994546,0.9929764,0.007023573
SRR8356235,0.9929764,0.007023573
ERR1383696,0.9929764,0.007023573
ERR1109662,0.9929764,0.007023573
SRR2154941,0.9929764,0.007023573
SRR6413900,0.9929764,0.007023573
ERR1385194,0.9929764,0.007023573
SRR6411634,0.9929764,0.007023573
SRR6054577,0.9929764,0.007023573
ERR501231,0.9929764,0.007023573
SRR5165730,0.9929764,0.007023573
SRR6444235,0.9929764,0.007023573
ERR1020239,0.9929763,0.007023692
ERR501206,0.9929764,0.007023573
ERR498444,0.9929764,0.007023573
ERR1383460,0.9929764,0.007023573
ERR2739400,0.9929764,0.007023573
SRR6411495,0.9929763,0.007023692
ERR139045,0.9929764,0.007023573
SRR6409124,0.9929764,0.007023573
SRR1617771,0.9929764,0.007023573
SRR7454010,0.9929764,0.007023573
SRR1632987,0.9929764,0.007023573
ERR1314940,0.9929764,0.007023573
SRR1632416,0.9929764,0.007023573
SRR6931413,0.9929764,0.007023573
ERR1328475,0.9929764,0.007023573
SRR6444107,0.9929764,0.007023573
SRR7453307,0.9929764,0.007023573
ERR441012,0.9929764,0.007023573
DRR043108,0.9929764,0.007023573
SRR1923994,0.9929764,0.007023573
SRR7449488,0.9929764,0.007023573
SRR5467532,0.9929764,0.007023573
SRR7449346,0.9929764,0.007023573
ERR209593,0.9929764,0.007023573
DRR029149,0.9929764,0.007023573
ERR2738815,0.9929764,0.007023573
ERR1310277,0.9929764,0.007023573
ERR498571,0.9929764,0.007023573
SRR7453425,0.9929764,0.007023573
SRR1461246,0.9929764,0.007023573
ERR1314097,0.9929764,0.007023573
SRR1556876,0.9929764,0.007023573
ERR1310594,0.9929764,0.007023573
ERR2002296,0.9929764,0.007023573
SRR6409251,0.9929764,0.007023573
SRR1704645,0.9929764,0.007023573
SRR5983451,0.9929764,0.007023573
SRR3037244,0.9929764,0.007023573
ERR1313634,0.9929764,0.007023573
ERR1313881,0.9929764,0.007023573
ERR720193,0.9929764,0.007023573
SRR1617781,0.9929764,0.007023573
ERR719163,0.9929764,0.007023573
SRR5467914,0.9929764,0.007023573
ERR2538407,0.9929764,0.007023573
SRR6444042,0.9929764,0.007023573
ERR1384977,0.9929761,0.007023871
ERR1760048,0.9929764,0.007023573
DRR043195,0.9929764,0.007023573
DRR047453,0.9929764,0.007023573
SRR6038347,0.9929764,0.007023573
SRR6264124,0.9929764,0.007023573
ERR2784702,0.9929764,0.007023573
SRR3951113,0.9929764,0.007023573
SRR6414124,0.9929764,0.007023573
SRR6054554,0.9929764,0.007023573
SRR6028225,0.9929764,0.007023573
DRR047879,0.99297637,0.0070236325
SRR6931502,0.9929764,0.007023573
ERR1529665,0.9929764,0.007023573
SRR3361696,0.9929764,0.007023573
SRR6931949,0.9929764,0.007023573
SRR4302879,0.9929764,0.007023573
SRR2658210,0.9929764,0.007023573
ERR2738888,0.9929764,0.007023573
ERR209455,0.9929764,0.007023573
ERR1385552,0.9929764,0.007023573
SRR1950739,0.9929764,0.007023573
SRR1948820,0.9929764,0.007023573
ERR1385575,0.9929764,0.007023573
SRR3647906,0.9929764,0.007023573
ERR1313922,0.9929764,0.007023573
SRR7453846,0.9929764,0.007023573
SRR5942110,0.9929764,0.007023573
SRR6054429,0.9929764,0.007023573
ERR443789,0.9929764,0.007023573
ERR368891,0.9929764,0.007023573
SRR6054704,0.9929764,0.007023573
ERR2531899,0.9929757,0.007024288
SRR6309288,0.9929764,0.007023573
SRR5141891,0.9929764,0.007023573
SRR3951250,0.9929764,0.007023573
SRR5724726,0.9929764,0.007023573
ERR983875,0.9929764,0.007023573
SRR2046596,0.9929762,0.0070238113
SRR3931549,0.9929764,0.007023573
ERR2247389,0.9929764,0.007023573
DRR024119,0.9929755,0.0070245266
SRR6409019,0.9929764,0.007023573
SRR3503284,0.9929764,0.007023573
ERR1313545,0.9929764,0.007023573
SRR6408688,0.9929764,0.007023573
ERR2511564,0.9929764,0.007023573
ERR441128,0.9929764,0.007023573
ERR1382862,0.9929764,0.007023573
SRR8356226,0.9929764,0.007023573
ERR499139,0.9929764,0.007023573
SRR387964,0.9929764,0.007023573
ERR2738856,0.9929764,0.007023573
ERR500788,0.9929764,0.007023573
SRR6408674,0.9929764,0.007023573
ERR1310078,0.9929764,0.007023573
ERR499794,0.9929764,0.007023573
SRR6444311,0.9929764,0.007023573
ERR531632,0.9929764,0.007023573
ERR1383865,0.9929764,0.007023573
SRR3732550,0.9929764,0.007023573
SRR1618046,0.9929764,0.007023573
ERR498901,0.9929764,0.007023573
SRR3053267,0.9929764,0.007023573
ERR1315090,0.9929764,0.007023573
ERR532015,0.9929764,0.007023573
SRR1631672,0.9929764,0.007023573
SRR1617932,0.9929764,0.007023573
SRR5156058,0.9929764,0.007023573
SRR3503169,0.9929764,0.007023573
SRR6038285,0.9929764,0.007023573
ERR441546,0.9929764,0.007023573
SRR5576438,0.9929764,0.007023573
ERR1383026,0.9929764,0.007023573
ERR525958,0.9929764,0.007023573
SRR1618032,0.9929764,0.007023573
ERR441859,0.9929764,0.007023573
SRR492197,0.9929764,0.007023573
ERR2739152,0.9929764,0.007023573
SRR6444459,0.9929764,0.007023573
ERR579704,0.9929764,0.007023573
SRR7636140,0.9929764,0.007023573
ERR1960798,0.9929764,0.007023573
SRR6038229,0.9929764,0.007023573
SRR2154988,0.9929764,0.007023573
ERR1385517,0.9929764,0.007023573
SRR6028636,0.9929764,0.007023573
ERR2730258,0.9929764,0.007023573
SRR6038300,0.9929764,0.007023573
DRR044087,0.9929764,0.007023573
SRR6931696,0.9929764,0.007023573
SRR6411875,0.9929764,0.007023573
ERR1913181,0.9929764,0.007023573
SRR346878,0.9929764,0.007023573
ERR1384732,0.9929764,0.007023573
ERR443798,0.9929763,0.007023692
ERR1971255,0.9929764,0.007023573
ERR720150,0.9929764,0.007023573
SRR6367292,0.9929763,0.007023692
DRR042715,0.9929764,0.007023573
ERR1385101,0.9929764,0.007023573
SRR3037205,0.9929764,0.007023573
SRR6414049,0.9929764,0.007023573
ERR1385476,0.9929764,0.007023573
ERR526045,0.9929764,0.007023573
SRR6412123,0.9929764,0.007023573
DRR043144,0.9929764,0.007023573
DRR043813,0.9929764,0.007023573
SRR7448851,0.9929764,0.007023573
ERR720081,0.9929764,0.007023573
SRR7448701,0.9929764,0.007023573
SRR5196417,0.9929764,0.007023573
SRR996603,0.9929764,0.007023573
SRR5165786,0.9929764,0.007023573
ERR1311208,0.9929764,0.007023573
ERR499205,0.9929764,0.007023573
ERR1913208,0.9929764,0.007023573
ERR1384239,0.9929764,0.007023573
SRR5637472,0.9929764,0.007023573
SRR6028643,0.9929764,0.007023573
DRR043022,0.9929764,0.007023573
ERR2730233,0.9929764,0.007023573
SRR996724,0.9929764,0.007023573
SRR6264426,0.9929764,0.007023573
SRR6028175,0.9929764,0.007023573
ERR3040037,0.9929764,0.007023573
SRR7449376,0.9929764,0.007023573
SRR1660153,0.9929764,0.007023573
ERR1960773,0.9929764,0.007023573
SRR6932083,0.9929764,0.007023573
SRR3037228,0.9929764,0.007023573
ERR2511058,0.9929764,0.007023573
ERR2739212,0.9929764,0.007023573
ERR1315318,0.9929764,0.007023573
DRR042911,0.9929764,0.007023573
ERR1385323,0.9929764,0.007023573
ERR2002236,0.9929764,0.007023573
ERR1960739,0.9929764,0.007023573
SRR6932366,0.9929764,0.007023573
ERR1310102,0.9929764,0.007023573
SRR6412193,0.9929763,0.007023692
ERR499809,0.9929764,0.007023573
ERR579775,0.9929764,0.007023573
ERR1314007,0.9929764,0.007023573
ERR441664,0.9929764,0.007023573
SRR7454025,0.9929764,0.007023573
SRR1145256,0.9929763,0.007023692
ERR444280,0.9929764,0.007023573
SRR6932398,0.9929764,0.007023573
ERR2784814,0.9929764,0.007023573
SRR5178145,0.9929764,0.007023573
ERR498850,0.9929764,0.007023573
SRR7449190,0.9929764,0.007023573
ERR1309972,0.9929764,0.007023573
DRR024125,0.9929763,0.007023692
ERR498691,0.9929764,0.007023573
SRR2145534,0.9929764,0.007023573
SRR1481498,0.99297637,0.0070236325
ERR1384220,0.9929764,0.007023573
SRR920234,0.9929764,0.007023573
SRR2658689,0.9929764,0.007023573
SRR5467944,0.9929764,0.007023573
SRR3381569,0.9929764,0.007023573
DRR068323,0.9929764,0.007023573
SRR3030615,0.9929764,0.007023573
ERR365861,0.9929764,0.007023573
ERR365937,0.9929764,0.007023573
SRR6444224,0.9929764,0.007023573
ERR444713,0.9929764,0.007023573
SRR920248,0.9929764,0.007023573
ERR1383567,0.9929764,0.007023573
SRR3037332,0.9929764,0.007023573
SRR6411504,0.9929764,0.007023573
SRR7449444,0.9929764,0.007023573
SRR5643979,0.9929764,0.007023573
SRR5467900,0.9929764,0.007023573
SRR2145416,0.9929764,0.007023573
SRR6264083,0.9929764,0.007023573
ERR2247358,0.9929764,0.007023573
ERR2011974,0.9929764,0.007023573
ERR1297726,0.9929764,0.007023573
ERR209819,0.9929764,0.007023573
ERR1385303,0.9929764,0.007023573
ERR2198692,0.9929764,0.007023573
SRR6931853,0.9929764,0.007023573
SRR6239882,0.9929764,0.007023573
SRR5644013,0.9929764,0.007023573
ERR499184,0.9929764,0.007023573
SRR1618347,0.9929764,0.007023573
ERR531989,0.9929764,0.007023573
ERR500076,0.9929764,0.007023573
ERR2198629,0.9929764,0.007023573
SRR6028534,0.9929764,0.007023573
ERR499475,0.9929764,0.007023573
ERR1712503,0.9929764,0.007023573
SRR6932514,0.9929764,0.007023573
SRR3501939,0.9929764,0.007023573
SRR6408981,0.9929764,0.007023573
SRR6054644,0.9929764,0.007023573
ERR1328404,0.9929764,0.007023573
ERR579377,0.9929764,0.007023573
ERR501181,0.9929764,0.007023573
SRR3581196,0.9929764,0.007023573
ERR1624655,0.9929764,0.007023573
ERR1313474,0.9929764,0.007023573
ERR1382890,0.9929764,0.007023573
DRR043999,0.9929764,0.007023573
ERR1313876,0.9929764,0.007023573
SRR1556862,0.9929764,0.007023573
SRR7449285,0.9929764,0.007023573
ERR1383433,0.9929764,0.007023573
DRR047556,0.9929764,0.007023573
SRR6264820,0.9929764,0.007023573
ERR883549,0.9929764,0.007023573
SRR6028315,0.9929764,0.007023573
ERR1760117,0.9929764,0.007023573
SRR2657993,0.9929764,0.007023573
SRR5699204,0.9929764,0.007023573
ERR1809148,0.9929764,0.007023573
SRR1948791,0.9929764,0.007023573
ERR1971156,0.9929764,0.007023573
ERR883616,0.9929764,0.007023573
ERR531628,0.9929764,0.007023573
SRR1624825,0.9929764,0.007023573
SRR6444503,0.9929764,0.007023573
SRR6038454,0.9929764,0.007023573
SRR5868643,0.9929764,0.007023573
ERR1313575,0.9929764,0.007023573
SRR2010319,0.9929764,0.007023573
SRR1823078,0.9929764,0.007023573
DRR044034,0.9929764,0.007023573
ERR1310127,0.9929764,0.007023573
SRR6444595,0.9929764,0.007023573
ERR1310508,0.9929764,0.007023573
ERR2624768,0.9929764,0.007023573
SRR7453505,0.9929764,0.007023573
SRR6028609,0.9929764,0.007023573
ERR1384983,0.9929764,0.007023573
SRR5699519,0.9929764,0.007023573
SRR1583638,0.9929764,0.007023573
ERR1331867,0.9929764,0.007023573
ERR1383018,0.9929764,0.007023573
ERR1971227,0.9929764,0.007023573
ERR441893,0.9929764,0.007023573
ERR498673,0.9929764,0.007023573
ERR209272,0.9929764,0.007023573
SRR6028649,0.9929764,0.007023573
ERR1314942,0.9929764,0.007023573
ERR1297820,0.9929764,0.007023573
ERR2001856,0.9929764,0.007023573
ERR442000,0.9929764,0.007023573
ERR525734,0.9929764,0.007023573
ERR139323,0.9929764,0.007023573
SRR8356380,0.9929764,0.007023573
SRR2010480,0.9929764,0.007023573
SRR994828,0.9929764,0.007023573
DRR042801,0.9929764,0.007023573
DRR048128,0.9929764,0.007023573
SRR996136,0.9929764,0.007023573
ERR2511747,0.9929764,0.007023573
ERR2261889,0.9929764,0.007023573
DRR047505,0.9929764,0.007023573
SRR6028255,0.9929764,0.007023573
ERR209218,0.9929764,0.007023573
ERR1315323,0.9929764,0.007023573
ERR1313388,0.9929764,0.007023573
SRR1461013,0.9929764,0.007023573
SRR5883620,0.9929764,0.007023573
SRR1633030,0.9929764,0.007023573
ERR526075,0.9929764,0.007023573
SRR1461660,0.9929764,0.007023573
SRR6367309,0.9929763,0.007023692
SRR1618322,0.9929764,0.007023573
ERR1809151,0.9929764,0.007023573
ERR1310276,0.9929764,0.007023573
ERR719402,0.9929764,0.007023573
SRR6931841,0.9929764,0.007023573
SRR5947830,0.9929764,0.007023573
DRR050880,0.9929764,0.007023573
SRR1461704,0.9929764,0.007023573
ERR1109500,0.9929764,0.007023573
ERR1310294,0.9929764,0.007023573
SRR6408627,0.9929764,0.007023573
SRR3362055,0.9929764,0.007023573
SRR505196,0.9929764,0.007023573
SRR1631458,0.9929764,0.007023573
DRR047614,0.9929764,0.007023573
SRR6239893,0.9929764,0.007023573
ERR1315674,0.9929764,0.007023573
SRR996413,0.9929764,0.007023573
ERR579585,0.9929764,0.007023573
ERR720161,0.9929764,0.007023573
SRR7448729,0.9929764,0.007023573
SRR2145307,0.9929764,0.007023573
ERR499621,0.9929764,0.007023573
SRR3951237,0.9929764,0.007023573
ERR1384397,0.9929764,0.007023573
ERR1255789,0.9929764,0.007023573
SRR6444369,0.9929764,0.007023573
ERR1382367,0.9929764,0.007023573
SRR5155827,0.9929764,0.007023573
SRR6408915,0.9929764,0.007023573
ERR444272,0.9929764,0.007023573
SRR7448584,0.9929764,0.007023573
ERR1398227,0.9929764,0.007023573
SRR6451817,0.9929764,0.007023573
SRR6409265,0.9929764,0.007023573
ERR209569,0.9929764,0.007023573
SRR5687906,0.9929764,0.007023573
SRR1704540,0.9929764,0.007023573
ERR1759928,0.9929764,0.007023573
SRR1145277,0.9929763,0.007023692
DRR043731,0.9929764,0.007023573
SRR5947882,0.9929764,0.007023573
SRR2046683,0.9929764,0.007023573
ERR1311495,0.9929764,0.007023573
SRR6038489,0.9929764,0.007023573
SRR5699445,0.9929764,0.007023573
ERR1384179,0.9929764,0.007023573
SRR6393960,0.9929764,0.007023573
SRR6931384,0.9929764,0.007023573
ERR1529653,0.9929764,0.007023573
ERR500426,0.9929764,0.007023573
SRR6414134,0.9929764,0.007023573
SRR5467927,0.9929764,0.007023573
SRR5699389,0.9929764,0.007023573
ERR106971,0.9929764,0.007023573
SRR5947862,0.9929764,0.007023573
SRR5178139,0.9929764,0.007023573
ERR2249121,0.9929764,0.007023573
ERR441611,0.9929764,0.007023573
ERR2738813,0.9929764,0.007023573
ERR1384415,0.9929764,0.007023573
DRR044281,0.9929764,0.007023573
SRR5983367,0.9929764,0.007023573
SRR7453212,0.9929764,0.007023573
ERR719815,0.9929764,0.007023573
SRR388025,0.9929764,0.007023573
SRR7453320,0.9929764,0.007023573
ERR525822,0.9929764,0.007023573
SRR1289113,0.9929764,0.007023573
ERR720122,0.9929764,0.007023573
SRR996740,0.9929764,0.007023573
ERR719323,0.9929764,0.007023573
SRR1948930,0.9929764,0.007023573
ERR1971270,0.9929764,0.007023573
SRR2658144,0.9929764,0.007023573
SRR6443976,0.9929764,0.007023573
DRR050884,0.9929764,0.007023573
ERR579503,0.9929764,0.007023573
ERR1310095,0.9929764,0.007023573
ERR365951,0.9929764,0.007023573
ERR2286319,0.9929764,0.007023573
SRR6299466,0.9929764,0.007023573
ERR1314923,0.9929764,0.007023573
SRR6412042,0.9929763,0.007023692
DRR048251,0.9929764,0.007023573
SRR1556840,0.9929764,0.007023573
SRR3361521,0.9929764,0.007023573
DRR042890,0.9929764,0.007023573
ERR2806303,0.9929764,0.007023573
SRR995146,0.9929764,0.007023573
ERR1383321,0.9929764,0.007023573
SRR7449096,0.9929764,0.007023573
SRR5699483,0.9929764,0.007023573
ERR1624629,0.9929764,0.007023573
SRR5687964,0.9929764,0.007023573
DRR047759,0.9929764,0.007023573
DRR047972,0.9929764,0.007023573
ERR1383273,0.9929764,0.007023573
ERR2624774,0.9929764,0.007023573
ERR498542,0.9929764,0.007023573
DRR047598,0.9929764,0.007023573
ERR532258,0.9929764,0.007023573
ERR1987770,0.9929763,0.007023692
ERR2738746,0.9929764,0.007023573
SRR5724725,0.9929764,0.007023573
SRR6394172,0.9929764,0.007023573
ERR1310171,0.9929764,0.007023573
DRR049468,0.9929764,0.007023573
SRR6409176,0.9929764,0.007023573
ERR719061,0.9929764,0.007023573
SRR6367303,0.9929764,0.007023573
SRR5165834,0.9929764,0.007023573
SRR4302633,0.9929764,0.007023573
ERR1314059,0.9929764,0.007023573
SRR5467810,0.9929764,0.007023573
DRR047572,0.9929764,0.007023573
ERR1971187,0.9929764,0.007023573
ERR1311246,0.9929764,0.007023573
ERR2198009,0.9929764,0.007023573
SRR6444757,0.9929764,0.007023573
SRR8356329,0.9929764,0.007023573
ERR2784759,0.9929764,0.007023573
ERR443779,0.9929764,0.007023573
SRR6411579,0.9929764,0.007023573
SRR6411941,0.9929763,0.007023692
ERR1314929,0.9929764,0.007023573
SRR1461673,0.9929764,0.007023573
SRR1660198,0.9929764,0.007023573
SRR3501941,0.9929764,0.007023573
SRR6411562,0.9929764,0.007023573
SRR3501959,0.9929764,0.007023573
SRR2981652,0.9929764,0.007023573
SRR3094929,0.9929764,0.007023573
ERR719664,0.9929764,0.007023573
ERR1382903,0.9929764,0.007023573
DRR048202,0.9929764,0.007023573
SRR2923393,0.9929764,0.007023573
SRR3647886,0.9929764,0.007023573
SRR4302613,0.9929764,0.007023573
ERR1385097,0.9929764,0.007023573
DRR047851,0.9929764,0.007023573
SRR5467913,0.9929764,0.007023573
SRR6028536,0.9929764,0.007023573
SRR6394225,0.9929764,0.007023573
ERR442976,0.9929764,0.007023573
ERR1971205,0.9929764,0.007023573
ERR501057,0.9929764,0.007023573
ERR1759993,0.9929764,0.007023573
SRR2046688,0.9929764,0.007023573
ERR499264,0.9929764,0.007023573
ERR1328352,0.9929764,0.007023573
ERR2003083,0.9929764,0.007023573
ERR2198087,0.9929764,0.007023573
ERR2538467,0.9929764,0.007023573
SRR5139804,0.9929764,0.007023573
SRR2145444,0.9929764,0.007023573
ERR499521,0.9929764,0.007023573
SRR1949277,0.9929764,0.007023573
SRR3053282,0.9929764,0.007023573
ERR1109410,0.9929764,0.007023573
SRR2145309,0.9929764,0.007023573
SRR2923376,0.9929764,0.007023573
SRR5468010,0.9929764,0.007023573
DRR014337,0.9929764,0.007023573
ERR498741,0.9929764,0.007023573
SRR994471,0.9929764,0.007023573
ERR883532,0.9929764,0.007023573
SRR2163533,0.9929764,0.007023573
DRR043033,0.9929764,0.007023573
DRR044176,0.9929763,0.007023692
ERR1384157,0.9929764,0.007023573
SRR6757653,0.9929764,0.007023573
ERR1384864,0.9929764,0.007023573
SRR3615207,0.9929764,0.007023573
SRR6309207,0.9929764,0.007023573
ERR499495,0.9929764,0.007023573
ERR579618,0.9929764,0.007023573
ERR531859,0.9929764,0.007023573
SRR6265339,0.9929764,0.007023573
SRR3503264,0.9929733,0.0070266724
SRR6408908,0.9929764,0.007023573
SRR1920445,0.9929764,0.007023573
SRR6316015,0.9929764,0.007023573
SRR7453757,0.9929764,0.007023573
SRR3037186,0.9929764,0.007023573
SRR1632419,0.9929764,0.007023573
ERR499265,0.9929764,0.007023573
SRR2145513,0.9929764,0.007023573
SRR5467712,0.9929764,0.007023573
ERR2001911,0.9929764,0.007023573
DRR050781,0.9929764,0.007023573
SRR7454130,0.9929763,0.007023692
ERR1385491,0.9929764,0.007023573
SRR7453547,0.9929764,0.007023573
SRR5868807,0.9929764,0.007023573
ERR2662945,0.9929764,0.007023573
SRR5139813,0.99297047,0.0070295334
ERR579747,0.9929764,0.007023573
ERR2001845,0.9929764,0.007023573
ERR2511948,0.9929764,0.007023573
ERR500242,0.9929764,0.007023573
SRR6414341,0.9929764,0.007023573
ERR2003194,0.9929764,0.007023573
