,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections,Unknown
ERR719120,0.047052026,0.047062874,0.012111098,0.89377403
SRR7423236,0.046645075,0.037103653,0.01146549,0.90478575
SRR5203181,0.04435295,0.035719544,0.011135489,0.908792
SRR5203189,0.04505536,0.036267906,0.011441171,0.90723556
SRR5548949,0.09248233,0.6743382,0.059833705,0.17334574
SRR1693228,0.1601077,0.31144473,0.01896283,0.50948477
SRR5983472,0.09242061,0.674238,0.059797674,0.17354369
SRR6264540,0.052181423,0.16035542,0.5262525,0.26121068
SRR5548192,0.09378627,0.6739056,0.06041947,0.17188871
SRR5601899,0.042891055,0.047175795,0.013792098,0.89614105
SRR6185208,0.03059274,0.46701795,0.043401033,0.4589883
SRR6724368,0.04436332,0.03570637,0.011128783,0.90880156
ERR525825,0.0443573,0.0356991,0.011128515,0.9088151
SRR5761757,0.04470715,0.035909116,0.01129204,0.90809166
SRR064854,0.15487854,0.7515599,0.09356159,0.0
SRR5802303,0.044356346,0.035700887,0.011129022,0.9088137
SRR5579035,0.04440397,0.035829246,0.011194527,0.90857226
SRR7507564,0.04444313,0.03574586,0.011134684,0.9086763
SRR5203395,0.04435861,0.035699308,0.011129171,0.9088129
SRR5757879,0.044563532,0.03592089,0.011174679,0.90834093
SRR6182529,0.044357568,0.035698652,0.011128396,0.9088154
SRR5758073,0.07799404,0.18219475,0.73981124,0.0
ERR209551,0.08868325,0.6533462,0.06273386,0.19523668
SRR5579016,0.04453081,0.03592691,0.011218518,0.90832376
SRR1693211,0.08793542,0.059928596,0.013520688,0.8386153
SRR1687063,0.14382973,0.14138114,0.01601085,0.6987783
SRR5091546,0.04442525,0.04338509,0.012450397,0.89973927
SRR5549054,0.09254575,0.6743597,0.059854567,0.17324
SRR5343205,0.04435867,0.03569922,0.011129171,0.90881294
SRR5602250,0.044357896,0.03571278,0.0111370385,0.90879226
SRR5757957,0.059923172,0.16443467,0.6123937,0.16324848
SRR6185239,0.044357747,0.03569877,0.011128604,0.9088149
SRR5651413,0.09387836,0.67676204,0.06053984,0.16881979
SRR6876222,0.044374704,0.03591323,0.011228919,0.90848315
SRR5078663,0.04725781,0.04580733,0.0115994215,0.89533544
SRR5548573,0.092473984,0.67406255,0.05984184,0.17362165
SRR6264900,0.044357568,0.035698712,0.011128366,0.9088154
SRR5648883,0.04606697,0.03695199,0.012148231,0.90483284
SRR6264693,0.04434687,0.03571838,0.011133522,0.9088012
SRR6182526,0.044396907,0.035785913,0.01113683,0.9086803
SRR6264535,0.044444382,0.035856843,0.011251897,0.9084469
SRR5761750,0.044357568,0.035698712,0.011128455,0.90881526
SRR7507333,0.14127469,0.4025832,0.025203258,0.43093884
ERR209824,0.04473728,0.041073143,0.011501342,0.90268826
SRR5648919,0.044472277,0.035785705,0.011192828,0.9085492
SRR6724465,0.040760726,0.14768332,0.15370569,0.65785027
SRR6264769,0.044357687,0.035698652,0.011128366,0.90881526
ERR505100,0.08919069,0.63303137,0.075773686,0.2020042
SRR051715,0.13109973,0.4444754,0.029401183,0.3950237
SRR5761680,0.044854254,0.03607455,0.011502981,0.9075682
ERR720219,0.052791715,0.42746657,0.04559037,0.47415137
ERR209580,0.0810031,0.5477897,0.045653105,0.32555413
SRR7464887,0.028723985,0.11055833,0.03914371,0.821574
ERR719403,0.044589758,0.035995603,0.011149973,0.90826464
SRR5548770,0.16229859,0.3238939,0.018909246,0.49489826
SRR5649037,0.044357568,0.035698652,0.011128396,0.9088154
SRR051670,0.12237641,0.116969615,0.016331136,0.74432284
SRR5649125,0.044358402,0.0356991,0.011128426,0.9088141
SRR6265129,0.125233,0.3864605,0.029795706,0.45851082
SRR5757790,0.054237068,0.02968508,0.042356282,0.8737216
SRR5078734,0.04435733,0.0356991,0.011128545,0.908815
SRR5078591,0.068169385,0.051339,0.012461185,0.8680304
SRR5078735,0.053575844,0.13109419,0.46929157,0.3460384
SRR5757799,0.0894087,0.17979641,0.73079485,0.0
SRR6936025,0.044789523,0.035991162,0.01122278,0.90799654
SRR5202967,0.04479769,0.03597197,0.011461914,0.9077684
SRR1999200,0.044358104,0.03569892,0.011128455,0.90881455
ERR209522,0.04483989,0.03708896,0.0113045275,0.90676665
SRR5649196,0.04435709,0.035704553,0.011132419,0.90880597
SRR7690065,0.044424832,0.03586653,0.011249483,0.9084592
ERR209764,0.061957926,0.59659904,0.05279535,0.2886477
SRR7507574,0.054848284,0.052555233,0.012925595,0.87967086
SRR6331152,0.044405013,0.03573239,0.011165351,0.90869725
ERR209412,0.04495567,0.03713277,0.012007207,0.90590435
ERR1809129,0.04226753,0.0398722,0.0122080445,0.9056522
SRR5203001,0.08829917,0.17973152,0.7319693,0.0
SRR6264812,0.04428032,0.035950273,0.011208564,0.9085609
SRR5602317,0.03932455,0.057047874,0.028389066,0.87523854
SRR5079154,0.022746831,0.15595675,0.03935942,0.781937
SRR5399213,0.044357568,0.035698652,0.011128396,0.9088154
SRR6264133,0.044356972,0.035699844,0.011128724,0.90881443
ERR719982,0.044714898,0.036020547,0.0112734735,0.90799105
SRR5203396,0.044715375,0.03600043,0.011458337,0.9078258
SRR5580429,0.04382682,0.04341376,0.012900531,0.8998589
SRR5602166,0.05109635,0.0524292,0.012209833,0.8842646
SRR5429113,0.031184316,0.15316913,0.15009123,0.66555536
ERR719364,0.04294905,0.040625423,0.01289165,0.9035339
SRR7507593,0.04428193,0.035857737,0.011168718,0.90869164
SRR6264545,0.044357568,0.035698652,0.011128396,0.9088154
SRR6264556,0.042476296,0.04599172,0.014975011,0.896557
ERR719043,0.045164138,0.045698583,0.0134269595,0.89571035
SRR6474216,0.10717252,0.22427338,0.02004835,0.64850575
SRR5761739,0.1477671,0.21936157,0.017878205,0.6149931
SRR6450960,0.14690277,0.1314576,0.0155285,0.70611113
ERR209763,0.09249011,0.67382663,0.05971691,0.17396629
SRR5637747,0.04435742,0.03569901,0.011128515,0.908815
ERR321371,0.04440227,0.03628829,0.011303186,0.90800625
ERR1809119,0.044400364,0.035847247,0.011207402,0.908545
SRR5758134,0.044410318,0.035760075,0.011197805,0.9086318
ERR719016,0.046896547,0.03795004,0.013645589,0.90150785
SRR6724510,0.044435233,0.035971224,0.011143386,0.9084501
ERR719136,0.044933885,0.03604582,0.011447132,0.90757316
SRR2726141,0.04414645,0.036311418,0.011254579,0.9082875
ERR505084,0.044365793,0.035848588,0.011148095,0.9086375
SRR5203401,0.04461813,0.035848707,0.0112609565,0.9082722
SRR7507423,0.044419795,0.035736084,0.011137754,0.90870637
ERR720209,0.029937506,0.13858673,0.035521507,0.7959542
SRR5429277,0.044357568,0.035698652,0.011128396,0.9088154
SRR6901807,0.09241986,0.67423767,0.05979684,0.1735456
SRR5609995,0.044558316,0.035825253,0.011183023,0.90843344
SRR3160441,0.04217282,0.04150796,0.013664901,0.9026543
ERR011132,0.039204627,0.059267282,0.017270476,0.8842576
ERR209738,0.053058118,0.48464385,0.041614592,0.42068344
SRR5649140,0.04732716,0.03778684,0.012390763,0.90249527
SRR5078983,0.04435754,0.035698652,0.011128366,0.90881544
ERR695623,0.04287377,0.50633615,0.047359407,0.40343064
SRR5580627,0.04478091,0.035963684,0.011324763,0.9079306
SRR5802342,0.04436773,0.035705805,0.011133134,0.90879333
SRR5079273,0.044348627,0.035715133,0.011132628,0.9088036
SRR5649130,0.04726407,0.037786752,0.012453884,0.90249527
SRR6724384,0.04469028,0.03712955,0.01122728,0.90695286
SRR5758168,0.0889121,0.17979522,0.73129267,0.0
ERR209453,0.044454843,0.036465615,0.011589974,0.90748954
ERR011245,0.04649222,0.041218102,0.011878461,0.90041125
SRR6330950,0.044983834,0.0363656,0.011601657,0.90704894
SRR5757884,0.044957876,0.036406368,0.011599034,0.9070367
SRR5091472,0.07207793,0.57378435,0.052775204,0.3013625
ERR719561,0.044493675,0.035811394,0.011194885,0.9085001
ERR720180,0.045035183,0.036142707,0.011564344,0.9072578
SRR6724437,0.044578284,0.036043257,0.011150807,0.9082277
SRR5757880,0.044419974,0.035746306,0.011185706,0.908648
SRR5803701,0.044273704,0.035853982,0.011168957,0.9087033
ERR209487,0.04622084,0.03712371,0.011832088,0.90482336
ERR720025,0.044824064,0.036105573,0.011341333,0.907729
SRR5578947,0.04918617,0.040631056,0.013807744,0.89637506
SRR5203069,0.04465118,0.03588891,0.0113301575,0.90812975
SRR5648814,0.044825703,0.035985082,0.011217803,0.9079714
SRR6265660,0.052334577,0.041389644,0.020284832,0.885991
ERR525835,0.044354767,0.03704688,0.011328846,0.9072695
ERR719861,0.044861257,0.036005586,0.011333197,0.90779996
SRR1766004,0.15543136,0.1811057,0.01608026,0.6473827
SRR6331419,0.044639885,0.03613302,0.011522114,0.90770495
SRR5203280,0.044420987,0.03573802,0.01117304,0.9086679
ERR209631,0.11309922,0.7062973,0.070185006,0.1104185
SRR6724499,0.0444735,0.0361574,0.011165589,0.9082035
SRR5399409,0.04447481,0.035766125,0.0111781955,0.9085809
SRR6182543,0.044365257,0.035702914,0.01112926,0.90880257
SRR5813385,0.045261413,0.036274284,0.011542648,0.9069216
ERR011110,0.04524216,0.036257327,0.01118964,0.90731084
SRR5078793,0.04435745,0.03569889,0.011128426,0.90881526
SRR5202877,0.04457891,0.03584069,0.01127699,0.9083034
SRR5866306,0.03552869,0.24555725,0.031321377,0.6875927
ERR719729,0.038340867,0.13993528,0.025983363,0.7957405
SRR5757940,0.08798922,0.17978463,0.73222613,0.0
SRR6331070,0.044400215,0.035725564,0.011158079,0.90871614
SRR5648930,0.046884894,0.038126677,0.012330443,0.902658
SRR053021,0.027003199,0.28657067,0.040214002,0.6462121
SRR5866446,0.13400578,0.08438057,0.014998138,0.7666155
SRR5343141,0.044357657,0.035698652,0.011128426,0.90881526
ERR720238,0.03171456,0.14107239,0.02940011,0.79781294
SRR7507524,0.044585854,0.03716162,0.011228234,0.90702426
ERR209779,0.044357568,0.035698652,0.011128396,0.9088154
SRR5983339,0.044602543,0.036147356,0.011281073,0.907969
SRR5548381,0.09242067,0.6742327,0.059795856,0.17355072
SRR5078960,0.044357568,0.035698652,0.011128396,0.9088154
SRR5429301,0.044327438,0.035760403,0.011144489,0.9087677
SRR3496378,0.044686913,0.038036406,0.011895597,0.9053811
ERR321637,0.044306546,0.443059,0.04427108,0.4683634
SRR5601925,0.04273337,0.11973211,0.320321,0.5172135
SRR5218371,0.045057595,0.03620237,0.011304885,0.9074352
SRR6331080,0.044598877,0.035852432,0.0112653375,0.90828335
SRR7507444,0.0451051,0.03637272,0.011613876,0.9069083
ERR525912,0.044840276,0.039838493,0.011523306,0.9037979
ERR720233,0.032102853,0.16951749,0.030969858,0.7674098
ERR719979,0.04397732,0.040974826,0.012437582,0.9026103
SRR5602216,0.044507414,0.035948157,0.0112834275,0.908261
SRR1687059,0.14560041,0.18176857,0.016961902,0.6556691
SRR6724596,0.04504451,0.036279798,0.011591405,0.9070843
SRR7507398,0.053214908,0.040594757,0.011680454,0.8945099
ERR011199,0.044298828,0.035883605,0.011236489,0.9085811
ERR719501,0.047165543,0.056090295,0.01309973,0.88364446
ERR719405,0.04457012,0.035995036,0.011151046,0.9082838
SRR5650080,0.09214318,0.6701441,0.059903085,0.17780966
SRR5758139,0.08795606,0.17978418,0.73225975,0.0
ERR719727,0.03797406,0.14321429,0.026809782,0.79200184
SRR5203184,0.044403285,0.035725653,0.011160374,0.9087107
SRR6265692,0.044455737,0.035799474,0.011211336,0.90853345
SRR5813375,0.043420017,0.038438767,0.0122087,0.90593255
SRR5649011,0.045627266,0.036621362,0.011508256,0.9062431
ERR720150,0.044176698,0.038505107,0.011518419,0.90579975
SRR5399519,0.044357628,0.035698652,0.011128426,0.90881526
ERR720163,0.04411292,0.03646469,0.011281699,0.90814066
ERR525983,0.044329584,0.035752892,0.011143476,0.908774
SRR5637769,0.044357568,0.035698652,0.011128396,0.9088154
SRR5548237,0.030215263,0.48059452,0.045118958,0.4440713
SRR5079216,0.04435703,0.035699517,0.011128575,0.9088149
SRR5218329,0.04458928,0.036189526,0.011328608,0.9078926
SRR5629159,0.050106883,0.14741006,0.47043085,0.33205223
SRR5648820,0.0443736,0.035707533,0.011129439,0.9087894
ERR719712,0.04340294,0.041990995,0.0121282935,0.90247774
SRR6281240,0.044365436,0.035728723,0.011129677,0.90877616
SRR5813268,0.04441023,0.036485165,0.011384517,0.9077201
SRR7507595,0.044628114,0.035931885,0.011230946,0.9082091
SRR5802374,0.04435718,0.035699546,0.011128664,0.9088146
SRR6474316,0.046036124,0.03780195,0.011351228,0.90481067
SRR6424785,0.036049396,0.066984504,0.017673492,0.8792926
SRR5548701,0.09254292,0.67442954,0.05987966,0.17314792
SRR5947876,0.08671704,0.6532649,0.058729053,0.20128906
SRR7507707,0.045423895,0.036349148,0.011299908,0.90692705
SRR5091500,0.04435748,0.03569874,0.011128366,0.9088154
SRR5757968,0.057419658,0.16936472,0.5902596,0.18295598
SRR5610002,0.058187187,0.06648496,0.015090644,0.86023724
SRR5602124,0.045898467,0.036626756,0.011757791,0.905717
SRR5078571,0.044357568,0.035698652,0.011128396,0.9088154
SRR5610060,0.045105755,0.036129802,0.011309266,0.9074552
SRR6357155,0.044357657,0.035698652,0.011128426,0.90881526
SRR3400440,0.09241986,0.67423767,0.05979684,0.1735456
ERR209722,0.04464227,0.039170206,0.011442095,0.90474546
SRR7507461,0.04825595,0.038803726,0.01260826,0.9003321
SRR5796725,0.14281505,0.116164476,0.015591055,0.7254294
SRR6185192,0.04463008,0.036830693,0.0112831,0.9072561
SRR5429292,0.045720637,0.040605843,0.012639612,0.9010339
SRR051696,0.13415301,0.08170307,0.015006125,0.7691378
SRR5757896,0.044356704,0.03570053,0.011128843,0.90881395
SRR5601949,0.034870565,0.084352136,0.05496469,0.8258126
SRR5711551,0.04439357,0.03575191,0.011130989,0.90872353
SRR961699,0.0444569,0.03575924,0.01120162,0.9085822
ERR719931,0.04530719,0.03720483,0.011751175,0.9057368
SRR6724545,0.04570365,0.039082527,0.011520356,0.90369344
SRR5078975,0.04429716,0.03581053,0.011157602,0.9087347
SRR6474271,0.06545207,0.13142586,0.015015215,0.78810686
SRR6265663,0.044402957,0.03575155,0.011149615,0.9086959
ERR525753,0.044356555,0.03570071,0.01112932,0.9088134
SRR5548490,0.10390782,0.69193983,0.0670535,0.13709885
SRR6281243,0.04568383,0.036756814,0.011753708,0.90580565
SRR6185275,0.04444027,0.036001533,0.011239022,0.9083192
SRR5757922,0.061047286,0.1779393,0.6464409,0.114572525
SRR5431552,0.044359177,0.035704702,0.011128485,0.90880764
SRR6264750,0.045192063,0.036907732,0.013136864,0.90476334
SRR5548580,0.18713544,0.708988,0.10387663,0.0
SRR5078756,0.044357568,0.035698652,0.011128426,0.9088154
SRR5602232,0.05266863,0.07218897,0.017533988,0.85760844
SRR5648992,0.04537168,0.03627765,0.011268914,0.9070817
SRR5761694,0.044494867,0.035787404,0.011208266,0.9085095
SRR5429138,0.051030487,0.0459958,0.011968821,0.8910049
ERR719763,0.06532535,0.24882215,0.026391178,0.6594613
SRR5648975,0.045992494,0.03686121,0.011755884,0.9053904
ERR525879,0.08262205,0.65507114,0.057992578,0.20431423
SRR5866517,0.04352346,0.040966302,0.01257059,0.9029397
SRR5803646,0.04435754,0.035698652,0.011128426,0.9088154
ERR526070,0.08859676,0.6541094,0.057512403,0.19978142
SRR5802277,0.044354767,0.035704285,0.011129916,0.90881103
SRR5079132,0.044356823,0.035701245,0.011128992,0.90881294
ERR719138,0.044790953,0.035954118,0.011380851,0.9078741
SRR7507537,0.044362545,0.035701334,0.011128694,0.9088074
ERR209493,0.045410514,0.043553084,0.012367219,0.8986692
SRR5020829,0.06261557,0.17916495,0.664845,0.09337449
SRR5203228,0.0443632,0.03570184,0.011132479,0.9088025
SRR7507695,0.045125008,0.03623888,0.011387587,0.9072485
SRR6424787,0.09087533,0.47945324,0.03904277,0.39062864
SRR6281239,0.043800443,0.036841154,0.011426479,0.9079319
SRR5343027,0.044359207,0.035699517,0.011128992,0.9088123
SRR5429077,0.04506871,0.036365062,0.011186242,0.90738
ERR719230,0.04453358,0.04062578,0.012547463,0.9022932
SRR6265390,0.042819142,0.038704038,0.011907995,0.9065688
ERR720119,0.042105943,0.045646757,0.013386786,0.8988605
SRR7507576,0.044794887,0.03628996,0.011730403,0.9071847
SRR5079028,0.043537766,0.037258506,0.011534065,0.90766966
SRR1687069,0.13577303,0.15642706,0.01700154,0.6907984
SRR6264006,0.04435903,0.035700977,0.011130422,0.90880954
SRR5548533,0.09259629,0.6732222,0.059588134,0.17459339
SRR5609998,0.044374913,0.035770237,0.011135578,0.9087193
SRR6182553,0.0435867,0.04155615,0.012120098,0.902737
SRR5091599,0.04487142,0.03650427,0.0114263,0.907198
SRR5796743,0.044728726,0.035941392,0.011194199,0.90813565
SRR5429283,0.044357717,0.03569892,0.011128426,0.9088149
SRR7507508,0.046255857,0.037573934,0.012136489,0.9040337
SRR6265241,0.049421906,0.038696855,0.015787452,0.8960938
SRR7690207,0.0488801,0.040005863,0.011603773,0.89951026
SRR5548691,0.087474436,0.6650851,0.058938414,0.18850207
SRR5203296,0.044705242,0.035915285,0.011352569,0.90802693
SRR5796771,0.096312165,0.6508488,0.055918247,0.19692075
SRR5757778,0.030352563,0.11528793,0.20547366,0.64888585
SRR5078803,0.044352412,0.03570813,0.011130899,0.9088086
ERR719652,0.044397235,0.03628561,0.011226267,0.9080909
SRR5428888,0.04444453,0.036045283,0.011199027,0.9083111
ERR011109,0.044356614,0.038190067,0.012833804,0.9046195
SRR5429311,0.044199705,0.037492394,0.01149568,0.9068122
SRR6182522,0.044373214,0.035707533,0.011138201,0.90878105
ERR719790,0.044333816,0.035756856,0.011160642,0.9087487
SRR1930144,0.044363618,0.03570217,0.011132836,0.9088014
SRR5091515,0.04119268,0.1371707,0.019484192,0.8021524
ERR720082,0.044955373,0.036323905,0.011341304,0.9073794
SRR5813475,0.04406333,0.038330734,0.011848837,0.90575707
ERR209183,0.045598954,0.037409216,0.012416095,0.9045757
ERR719686,0.044377208,0.035748363,0.011135846,0.9087386
SRR5757871,0.06372297,0.18858364,0.6199206,0.12777281
ERR1398126,0.04515618,0.03881207,0.011625648,0.9044061
SRR5637775,0.045348585,0.037343353,0.011709005,0.90559906
SRR6265258,0.044357568,0.035698652,0.011128396,0.9088154
SRR7507378,0.044548422,0.03597796,0.011365205,0.9081084
ERR720127,0.045615196,0.03651136,0.0116331875,0.9062402
SRR5429130,0.030397594,0.13416556,0.15195227,0.68348455
SRR5637737,0.044357568,0.035698652,0.011128396,0.9088154
SRR6185175,0.04472053,0.036010742,0.011259615,0.9080091
SRR5866513,0.044357896,0.03569877,0.011128366,0.90881497
SRR5803622,0.044350207,0.035720408,0.011144936,0.90878445
SRR5078802,0.04417765,0.036033064,0.011215538,0.90857375
SRR5429333,0.031304955,0.09065318,0.04376927,0.8342726
SRR5757826,0.09782095,0.18139432,0.7207848,0.0
ERR209665,0.039474666,0.37335992,0.038351625,0.5488138
ERR720210,0.029254287,0.16090152,0.038989395,0.77085483
SRR5866548,0.04430154,0.036153883,0.011393666,0.9081509
SRR5649117,0.04437834,0.035737902,0.011151224,0.90873253
SRR5580649,0.03102389,0.10859981,0.03398636,0.8263899
SRR5078581,0.04437679,0.03656602,0.011438966,0.9076182
SRR5218349,0.05386907,0.041504383,0.011803567,0.892823
SRR6331212,0.04493305,0.03631264,0.011383086,0.9073712
SRR5578968,0.044389755,0.03573662,0.011140525,0.9087331
ERR719491,0.044708014,0.036488116,0.0115041435,0.90729976
SRR6185224,0.044721723,0.03600797,0.011308879,0.9079614
SRR5203112,0.044813663,0.035994917,0.011454046,0.9077374
SRR5802305,0.05428961,0.06348291,0.013949364,0.86827815
SRR5866280,0.089083016,0.6656673,0.059283584,0.18596613
SRR7507557,0.044473052,0.035984486,0.011352748,0.9081897
SRR6265350,0.04435754,0.035698652,0.011128426,0.9088154
SRR5648943,0.044984758,0.036048114,0.011176676,0.9077904
SRR5802225,0.044364035,0.035733372,0.011164576,0.908738
SRR6265166,0.042422533,0.046053708,0.01300624,0.8985175
SRR6265237,0.044357896,0.03569886,0.011128604,0.90881467
SRR961742,0.032420874,0.44413278,0.04038629,0.48306006
SRR6331076,0.044357657,0.0356988,0.011128515,0.908815
SRR6264499,0.044350028,0.03571248,0.0111319125,0.9088056
SRR5580509,0.04109654,0.048185796,0.015497297,0.8952204
SRR5196167,0.044384927,0.035733134,0.011160791,0.90872115
SRR6724558,0.044358194,0.035700947,0.011128485,0.9088124
ERR525900,0.044344902,0.035722017,0.011134535,0.9087986
SRR6901801,0.041711867,0.054238647,0.014789492,0.88926
SRR6182474,0.044405162,0.03599131,0.0114278495,0.9081757
SRR5203222,0.04504192,0.03611839,0.011522204,0.9073175
ERR719628,0.04437703,0.035717577,0.011137843,0.9087676
ERR209742,0.06319556,0.21900877,0.023287505,0.6945082
SRR5648862,0.044663668,0.03597358,0.011228561,0.9081342
ERR011158,0.04437983,0.03574443,0.011152267,0.9087235
SRR6265436,0.044305652,0.036050946,0.01143229,0.9082111
SRR7507372,0.044357568,0.035698652,0.011128396,0.9088154
SRR5983450,0.0377976,0.12345168,0.021419287,0.81733143
ERR720007,0.044991106,0.03618899,0.011414051,0.90740585
ERR719846,0.04526171,0.036506534,0.011487871,0.9067439
SRR5203293,0.046738684,0.037494898,0.011927187,0.90383923
SRR6264321,0.044357657,0.035698652,0.011128426,0.90881526
SRR6474308,0.050786614,0.27720582,0.030499697,0.64150786
SRR6264080,0.044357568,0.035698652,0.011128396,0.9088154
ERR321214,0.044371873,0.035918117,0.011258453,0.90845156
ERR209069,0.0451518,0.03650719,0.01171577,0.9066253
SRR5580514,0.049186558,0.03849861,0.013204396,0.89911044
SRR6901791,0.13897574,0.1672605,0.016522586,0.6772412
SRR5579004,0.10352293,0.63220096,0.059089094,0.20518708
SRR5399487,0.044357806,0.03569874,0.011128366,0.9088151
SRR5548124,0.09616071,0.6802101,0.062073022,0.16155612
SRR6424485,0.09223148,0.17996997,0.7277986,0.0
SRR7690181,0.04455903,0.035818756,0.011176497,0.9084457
SRR5813189,0.04530859,0.03636411,0.011736661,0.90659064
SRR7507351,0.037781656,0.14800063,0.021266997,0.79295075
SRR5813215,0.034861475,0.27268088,0.03550443,0.6569532
SRR5580522,0.04548192,0.036346614,0.011546016,0.90662545
SRR5429363,0.043769926,0.039674252,0.012124419,0.9044314
SRR5428914,0.040077865,0.04842016,0.015880197,0.8956218
SRR5802248,0.04404351,0.036296576,0.011306018,0.9083539
SRR6264962,0.108222514,0.25311399,0.022571653,0.61609185
SRR5431507,0.044357568,0.035698652,0.011128396,0.9088154
ERR1823590,0.045098126,0.04446259,0.011748314,0.89869094
SRR3160442,0.04177153,0.04254797,0.014177829,0.90150267
ERR719596,0.038769364,0.05959925,0.016577065,0.88505435
SRR5079166,0.044357568,0.035698652,0.011128396,0.9088154
SRR5757862,0.04180491,0.15462345,0.3390805,0.46449113
SRR5601915,0.044720024,0.035904735,0.011208922,0.9081663
SRR064896,0.09680584,0.6816946,0.062025666,0.1594739
SRR5580577,0.045105726,0.03721425,0.011457741,0.9062223
SRR5343134,0.044366807,0.035704255,0.01113525,0.9087937
SRR5761783,0.04607767,0.03686729,0.011977315,0.9050777
SRR6265103,0.044357657,0.035698682,0.011128485,0.90881515
ERR209607,0.09249568,0.6735705,0.060298294,0.17363548
ERR525892,0.044356704,0.03570038,0.011128813,0.9088141
SRR5431385,0.04515934,0.036346227,0.011873752,0.9066207
SRR5548922,0.04585609,0.04594478,0.01224345,0.8959557
SRR6264155,0.044449657,0.035825014,0.011267573,0.90845776
ERR209849,0.07934746,0.64260495,0.057242632,0.22080493
SRR6264413,0.044357568,0.035698652,0.011128396,0.9088154
ERR525917,0.048332065,0.062657386,0.012031019,0.87697953
SRR5813217,0.04483691,0.03611976,0.011405081,0.90763825
ERR719191,0.045339316,0.03789571,0.011666566,0.90509844
SRR5637786,0.044357836,0.03569901,0.011128753,0.90881443
SRR5343179,0.044357568,0.035698652,0.011128396,0.9088154
SRR2918848,0.030925125,0.10314852,0.047912925,0.8180134
SRR7507484,0.22339275,0.65721154,0.119395725,0.0
SRR6182367,0.04452142,0.036684275,0.011351496,0.9074428
SRR5803608,0.047489375,0.038286418,0.013300419,0.9009238
ERR209601,0.09232366,0.67389196,0.059800327,0.17398405
ERR525695,0.044356316,0.035700977,0.011129022,0.9088137
SRR6466627,0.04490444,0.037654012,0.01126489,0.9061767
SRR5203243,0.13277417,0.07740134,0.014955729,0.7748687
SRR5651470,0.038522005,0.074528664,0.018605143,0.8683442
SRR6331013,0.04542485,0.036422044,0.0118168,0.9063363
SRR6182486,0.044391185,0.035717577,0.011130661,0.90876055
SRR5428920,0.044357568,0.035698652,0.011128396,0.9088154
SRR7507596,0.046650738,0.038062245,0.012037098,0.9032499
SRR5602191,0.04435438,0.035705626,0.011131823,0.9088082
SRR6264519,0.12802991,0.32229877,0.023924798,0.5257465
SRR961851,0.04043743,0.047088712,0.014094472,0.8983794
SRR5947819,0.1029945,0.5443697,0.042227656,0.31040812
SRR6724578,0.04435852,0.03570354,0.011128575,0.90880936
SRR5377209,0.045548797,0.03650406,0.011658728,0.9062884
SRR5866330,0.110483944,0.06740749,0.014201492,0.8079071
SRR2918739,0.09282917,0.67494535,0.060020745,0.17220473
SRR5610133,0.047086507,0.052134216,0.013235778,0.8875435
SRR068111,0.044357568,0.035698652,0.011128396,0.9088154
SRR5078772,0.044356346,0.035700947,0.011128992,0.9088137
SRR5580515,0.044622183,0.03682676,0.011687338,0.9068637
SRR6331180,0.044359863,0.035699904,0.011130065,0.90881014
SRR5796727,0.10584733,0.5819671,0.045876205,0.26630932
SRR064879,0.09482476,0.67825794,0.061179966,0.16573727
SRR6107271,0.04439318,0.03577566,0.0111368,0.9086944
ERR719588,0.0380193,0.06403604,0.01744911,0.88049555
SRR961856,0.04435751,0.03569877,0.011128455,0.90881526
SRR5078677,0.039263964,0.047122926,0.014052421,0.8995607
ERR719226,0.044875532,0.03997597,0.012304425,0.9028441
ERR011273,0.04468429,0.03605762,0.011314273,0.90794384
SRR6024858,0.04435888,0.035699338,0.01112923,0.9088125
SRR6264025,0.044858605,0.036088288,0.011434883,0.9076182
SRR5947836,0.11044839,0.44864008,0.03422466,0.4066869
SRR5761677,0.045425624,0.03651637,0.01156652,0.9064915
SRR5758062,0.046310335,0.037524343,0.011918992,0.90424633
SRR5763477,0.044357568,0.035698652,0.011128396,0.9088154
SRR5548463,0.10377011,0.6913028,0.06725326,0.13767385
SRR5637727,0.044357568,0.035698652,0.011128396,0.9088154
ERR719709,0.04355955,0.04082039,0.011943042,0.903677
ERR011339,0.044731945,0.036049455,0.011475176,0.90774345
SRR5637721,0.044357568,0.035698652,0.011128396,0.9088154
SRR5601926,0.04495603,0.036854237,0.011532694,0.90665704
SRR6331166,0.04442218,0.035737902,0.011173695,0.90866625
SRR6264863,0.04432726,0.03575477,0.011143059,0.9087749
ERR719907,0.04442835,0.03576541,0.011191785,0.90861446
SRR5580421,0.046906978,0.17659676,0.3732571,0.40323913
SRR5983295,0.0864695,0.64273036,0.059113503,0.21168661
SRR5629135,0.04450199,0.035779953,0.011177719,0.90854037
ERR719153,0.04509455,0.037148744,0.011639357,0.9061173
ERR209876,0.08776274,0.6617393,0.059474826,0.19102311
SRR6264218,0.035279363,0.09969941,0.20262724,0.662394
ERR719750,0.04523033,0.036242753,0.0114528835,0.90707403
